484,74768,timeout,245,30,16.40,9,3,0.0500,0,0.380846,155,34,185,30,30,0,19,0,30,"NA:A,SA:N",0A8|1A13|2A15|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E7|11N1|12E8
485,74918,timeout,150,30,-36.30,4,8,0.0500,0,0.386089,48,61,90,30,30,4,20,7,30,"NA:N,SA:N",0A1|1E2|2A20|3E1|4E16|5A7|6E17|7A20|8E18|9E3|10E2|11N1|12E2
486,75068,timeout,150,30,-14.34,7,5,0.0500,0,0.355993,49,50,90,30,30,2,21,3,29,"NA:N,SA:N",0A1|1A1|2A1|3A16|4A8|5A3|6E20|7A19|8E20|9E3|10E4|11N1|12E3
487,75218,timeout,150,30,-20.61,6,6,0.0500,0,0.396851,49,53,90,30,30,2,22,3,29,"NA:N,SA:N",0A11|1A1|2A3|3E1|4A7|5A7|6E20|7A20|8E20|9E4|10E4|11N1|12E4
488,75368,timeout,150,30,2.46,8,4,0.0500,0,0.362622,43,47,90,30,30,0,21,1,30,"NA:N,SA:N",0A2|1A4|2A1|3A1|4A1|5A1|6A18|7A15|8E19|9E9|10E10|11N1|12E9
489,75518,timeout,150,30,-13.39,6,6,0.0500,0,0.384818,57,53,90,30,30,4,19,6,30,"NA:N,SA:N",0A9|1A1|2A1|3E2|4A20|5A6|6E20|7A20|8E18|9E4|10E4|11N1|12E5
490,75668,timeout,150,30,-20.82,6,6,0.0500,0,0.378850,56,47,90,30,30,3,19,5,29,"NA:N,SA:N",0E1|1E18|2A10|3E2|4A17|5A3|6E20|7A1|8A6|9A19|10E3|11N1|12E3
491,75818,timeout,150,30,-26.60,5,7,0.0500,0,0.345190,47,59,90,30,30,2,20,5,29,"NA:N,SA:N",0E3|1A5|2A1|3E12|4A20|5A1|6E20|7A20|8E15|9E3|10E3|11N1|12E3
492,75968,timeout,150,30,-5.13,8,4,0.0500,0,0.356005,60,42,90,30,30,4,20,3,29,"NA:N,SA:N",0A2|1A1|2A4|3A1|4A14|5A1|6E19|7A17|8A20|9E17|10E3|11N1|12E3
493,76118,timeout,150,30,4.79,8,4,0.0500,0,0.371158,54,38,90,30,30,0,22,0,30,"NA:N,SA:N",0A1|1A2|2A2|3A1|4A8|5A1|6A19|7A20|8E19|9E6|10E6|11N1|12E7
494,76268,timeout,150,30,-3.44,7,5,0.0500,0,0.386713,48,45,90,30,30,0,23,1,29,"NA:N,SA:N",0A1|1A9|2A1|3A6|4A10|5A1|6E6|7A20|8E17|9E8|10E7|11N1|12E7
495,76418,timeout,150,30,-19.12,5,7,0.0500,0,0.356892,53,49,90,30,30,2,19,6,29,"NA:N,SA:N",0E2|1A1|2A9|3E6|4A20|5A3|6E20|7A20|8E8|9E5|10E4|11N1|12E4
496,76568,timeout,150,30,-28.09,6,6,0.0500,0,0.382550,61,43,90,30,30,5,18,6,29,"NA:N,SA:N",0E1|1E18|2A20|3E3|4A8|5A2|6E16|7A4|8A7|9A20|10E2|11N1|12E3
497,76718,timeout,150,30,6.38,8,4,0.0500,0,0.361747,53,46,90,30,30,0,21,0,30,"NA:N,SA:N",0A2|1A1|2A5|3A1|4A7|5A1|6A16|7A20|8E19|9E9|10E9|11N1|12E9
498,76868,timeout,150,30,-6.60,7,5,0.0500,0,0.376245,57,46,90,30,30,3,20,4,30,"NA:N,SA:N",0E1|1A2|2A3|3E15|4A19|5A3|6E20|7A7|8A3|9A20|10E6|11N1|12E4
499,77018,timeout,150,30,-22.20,5,7,0.0500,0,0.403335,67,40,90,30,30,2,19,4,30,"NA:N,SA:N",0E1|1E1|2A7|3E11|4A19|5A1|6A20|7A20|8E20|9E3|10E2|11N1|12E2
500,77168,timeout,150,30,-8.63,7,5,0.0500,0,0.373944,39,52,90,30,30,0,23,1,30,"NA:N,SA:N",0A1|1A1|2A1|3A10|4A4|5A2|6E8|7A20|8E17|9E9|10E9|11N1|12E9
501,77423,timeout,255,30,18.20,9,3,0.0500,0,0.379981,153,45,195,30,30,0,21,0,30,"NA:A,SA:N",0A10|1A8|2A20|3A20|4A20|5A17|6A19|7A20|8A19|9E19|10E13|11N1|12E13
502,77573,timeout,150,30,-20.10,5,7,0.0500,0,0.377695,54,50,90,30,30,1,22,3,30,"NA:N,SA:N",0E1|1A12|2A1|3E17|4A20|5A1|6E20|7A20|8E3|9E3|10E3|11N1|12E3
503,77723,timeout,150,30,-22.47,5,7,0.0500,0,0.378538,56,50,90,30,30,3,19,6,26,"NA:N,SA:N",0E1|1E13|2A3|3A18|4A14|5A1|6E20|7A20|8E9|9E3|10E2|11N1|12E2
504,77873,timeout,150,30,-36.75,4,8,0.0500,0,0.368469,60,47,90,30,30,2,21,6,29,"NA:N,SA:N",0E1|1E5|2A20|3A4|4E20|5A16|6E7|7A20|8E6|9E3|10E2|11N1|12E3
505,78023,timeout,150,30,-23.28,5,7,0.0500,0,0.366975,49,57,90,30,30,2,20,4,28,"NA:N,SA:N",0E1|1E18|2A9|3E9|4A16|5A3|6E20|7A1|8A20|9E2|10E4|11N1|12E3
506,78173,timeout,150,30,-13.89,6,6,0.0500,0,0.392380,66,40,90,30,30,5,19,6,30,"NA:N,SA:N",0E1|1E1|2A2|3E1|4A13|5A6|6E18|7A15|8A10|9A20|10E16|11N1|12E3
507,78323,timeout,150,30,-16.68,5,7,0.0500,0,0.364686,58,47,90,30,30,2,20,5,28,"NA:N,SA:N",0E1|1E10|2A7|3A18|4A12|5A2|6E20|7A19|8E8|9E3|10E3|11N1|12E2
508,78473,timeout,150,30,-15.34,6,6,0.0500,0,0.343889,56,43,90,30,30,3,21,4,29,"NA:N,SA:N",0E1|1E1|2A1|3E1|4A4|5A5|6E19|7A15|8A11|9A20|10E19|11N1|12E2
509,78623,timeout,150,30,-0.25,7,5,0.0500,0,0.378053,54,40,90,30,30,0,22,2,30,"NA:N,SA:N",0A4|1A1|2A4|3A10|4A11|5A4|6E4|7A20|8E17|9E8|10E5|11N1|12E6
510,78773,timeout,150,30,-2.07,8,4,0.0500,0,0.388852,67,40,90,30,30,4,19,3,30,"NA:N,SA:N",0E1|1A3|2A5|3A1|4A6|5A2|6E20|7A17|8A13|9A20|10E16|11N1|12E3
511,78923,timeout,150,30,-6.05,8,4,0.0500,0,0.383844,68,45,90,30,30,7,16,6,30,"NA:N,SA:N",0E2|1A1|2A3|3A1|4A8|5A3|6E20|7A20|8A12|9A20|10E20|11N1|12E3
512,79073,timeout,150,30,4.63,8,4,0.0500,0,0.362391,63,26,90,30,30,0,23,0,29,"NA:N,SA:N",0A1|1A13|2A2|3A1|4A15|5A2|6A18|7A11|8E15|9E4|10E4|11N1|12E3
513,79223,timeout,150,30,-9.47,6,6,0.0500,0,0.396110,54,43,90,30,30,3,20,5,29,"NA:N,SA:N",0E1|1E16|2A10|3E1|4A16|5A1|6E20|7A7|8A1|9A19|10E3|11N1|12E2
514,79373,timeout,150,30,-19.17,5,7,0.0500,0,0.342262,46,59,90,30,30,3,19,5,30,"NA:N,SA:N",0E1|1E4|2A1|3A12|4A12|5A1|6E20|7A20|8E16|9E6|10E6|11N1|12E6
515,79523,timeout,150,30,-20.44,6,6,0.0500,0,0.363854,68,42,90,30,30,4,18,5,30,"NA:N,SA:N",0E1|1A4|2A2|3E4|4A19|5A3|6E20|7A20|8A20|9E11|10E3|11N1|12E3
516,79673,timeout,150,30,-19.89,5,7,0.0500,0,0.348614,60,49,90,30,30,3,19,6,29,"NA:N,SA:N",0E1|1E5|2A3|3E1|4A18|5A1|6E20|7A18|8A20|9E15|10E3|11N1|12E4
517,79823,timeout,150,30,-16.22,5,7,0.0500,0,0.360869,61,51,90,30,30,4,19,7,30,"NA:N,SA:N",0E1|1E3|2A1|3E1|4A20|5A2|6E20|7A20|8A18|9E17|10E5|11N1|12E4
518,79966,timeout,143,30,-35.36,3,9,0.0500,0,0.351805,59,54,83,30,30,5,11,9,30,"NA:N,SA:N",0E1|1E6|2A19|3E1|4E20|5A20|6E9|7A20|8E9|9E3|10E2|11N1|12E3
519,80116,timeout,150,30,-26.23,4,8,0.0500,0,0.351732,58,49,90,30,30,1,22,4,28,"NA:N,SA:N",0E1|1E18|2A16|3E1|4A20|5A3|6E20|7A19|8E1|9E2|10E3|11N1|12E3
520,80266,timeout,150,30,-19.16,6,6,0.0500,0,0.345318,56,52,90,30,30,5,18,7,30,"NA:N,SA:N",0E1|1E10|2A1|3E10|4A8|5A10|6E20|7A11|8A6|9A20|10E7|11N1|12E4
521,80420,timeout,154,30,-20.73,5,7,0.0500,0,0.346848,60,54,93,31,30,2,18,5,29,"NA:N,SA:N",0E1|1E20|2A17|3E1|4A15|5A6|6E20|7A2|8A20|9E6|10E3|11N1|12E3
522,80570,timeout,150,30,-2.81,8,4,0.0500,0,0.349774,50,39,90,30,30,0,23,0,30,"NA:N,SA:N",0A2|1A1|2A1|3A1|4A7|5A1|6A17|7A20|8E19|9E7|10E6|11N1|12E7
523,80720,timeout,150,30,-10.04,6,6,0.0500,0,0.362121,54,51,90,30,30,3,20,5,30,"NA:N,SA:N",0E1|1A7|2A1|3E20|4A20|5A1|6E20|7A5|8A20|9E5|10E2|11N1|12E3
524,80870,timeout,150,30,-23.04,5,7,0.0500,0,0.333326,57,51,90,30,30,5,15,8,30,"NA:N,SA:N",0E1|1E14|2A1|3A20|4A15|5A2|6E20|7A19|8E8|9E2|10E3|11N1|12E3
525,81030,timeout,160,30,5.56,8,4,0.0500,0,0.335768,57,43,100,30,30,0,22,1,29,"NA:N,SA:N",0A1|1A2|2A3|3A1|4A11|5A2|6A19|7A18|8E17|9E15|10E6|11N1|12E5
526,81180,timeout,150,30,-21.49,5,7,0.0500,0,0.329895,56,51,90,30,30,3,18,6,30,"NA:N,SA:N",0E1|1E10|2A1|3A20|4A14|5A1|6E20|7A20|8E13|9E3|10E2|11N1|12E2
527,81330,timeout,150,30,-25.91,4,8,0.0500,0,0.333763,54,54,90,30,30,5,16,8,30,"NA:N,SA:N",0E1|1E3|2A13|3E8|4A20|5A1|6E20|7A20|8E15|9E2|10E3|11N1|12E2
528,81480,timeout,150,30,-26.18,4,8,0.0500,0,0.343461,46,60,90,30,30,1,19,5,29,"NA:N,SA:N",0E1|1E1|2A11|3E1|4A14|5A2|6E20|7A19|8E17|9E7|10E7|11N1|12E6
529,81630,timeout,150,30,-7.11,7,5,0.0500,0,0.382619,67,44,90,30,30,3,18,4,29,"NA:N,SA:N",0A3|1A1|2A4|3A16|4A19|5A4|6E19|7A20|8E15|9E3|10E4|11N1|12E3
530,81780,timeout,150,30,-10.29,6,6,0.0500,0,0.364316,51,39,90,30,30,0,22,2,28,"NA:N,SA:N",0A1|1A1|2A1|3E3|4A20|5A10|6E17|7A18|8E12|9E2|10E3|11N1|12E2
531,81930,timeout,150,30,-11.54,8,4,0.0500,0,0.376300,58,37,90,30,30,1,22,1,25,"NA:N,SA:N",0A1|1A11|2A3|3A7|4A7|5A4|6A5|7E19|8A20|9E12|10E3|11N1|12E3
532,82080,timeout,150,30,-27.48,4,8,0.0500,0,0.325218,51,63,90,30,30,5,18,9,30,"NA:N,SA:N",0E1|1E6|2A16|3E3|4A20|5A1|6E20|7A14|8E20|9E4|10E5|11N1|12E4
533,82230,timeout,150,30,-19.02,5,7,0.0500,0,0.305364,51,51,90,30,30,0,20,3,30,"NA:N,SA:N",0E2|1A1|2A6|3E1|4A20|5A4|6E9|7A20|8E17|9E8|10E7|11N1|12E7
534,82380,timeout,150,30,-22.71,6,5,0.0500,0,0.314459,49,41,90,30,30,0,24,1,28,"NA:N,SA:N",0A2|1A1|2A8|3A20|4A17|5A1|6N1|7E18|8E5|9E6|10E6|11N1|12E6
535,82530,timeout,150,30,-2.22,8,4,0.0500,0,0.291498,62,39,90,30,30,3,19,3,30,"NA:N,SA:N",0A1|1A1|2A1|3A10|4A18|5A1|6E20|7A10|8A20|9E13|10E3|11N1|12E3
536,82680,timeout,150,30,-2.98,9,3,0.0500,0,0.313825,56,42,90,30,30,4,20,2,28,"NA:N,SA:N",0A1|1A1|2A1|3A3|4A19|5A1|6E19|7A4|8A6|9A20|10E20|11N1|12E3
537,82830,timeout,150,30,-19.95,4,8,0.0500,0,0.316700,61,49,90,30,30,3,18,7,30,"NA:N,SA:N",0E1|1E3|2A18|3E1|4A19|5A4|6E20|7A20|8E10|9E4|10E5|11N1|12E5
538,82980,timeout,150,30,1.24,8,4,0.0500,0,0.301304,55,40,90,30,30,0,21,0,29,"NA:N,SA:N",0A1|1A1|2A8|3A1|4A11|5A1|6A12|7A20|8E17|9E7|10E8|11N1|12E8
539,83130,timeout,150,30,-22.96,7,5,0.0500,0,0.324823,61,49,90,30,30,4,19,5,30,"NA:N,SA:N",0E1|1E20|2A10|3A4|4A20|5A4|6E20|7A1|8A20|9A2|10E4|11N1|12E4
540,83280,timeout,150,30,-29.28,4,8,0.0500,0,0.306584,67,48,90,30,30,3,15,6,28,"NA:N,SA:N",0E1|1E1|2A18|3E1|4E20|5A20|6E17|7A20|8A9|9E2|10E3|11N1|12E3
541,83430,timeout,150,30,-20.06,6,6,0.0500,0,0.326917,61,52,90,30,30,5,16,7,27,"NA:N,SA:N",0A3|1A1|2A20|3E1|4A1|5A16|6E20|7A20|8E20|9E3|10E4|11N1|12E4
542,83580,timeout,150,30,-20.37,5,7,0.0500,0,0.304817,60,49,90,30,30,1,19,4,30,"NA:N,SA:N",0E3|1E3|2A9|3A19|4A1|5A11|6E20|7A20|8E14|9E3|10E3|11N1|12E3
543,83730,timeout,150,30,-15.36,6,6,0.0500,0,0.302688,57,52,90,30,30,3,19,5,27,"NA:N,SA:N",0E1|1A1|2A11|3A1|4A20|5A4|6E20|7A20|8E20|9E3|10E3|11N1|12E5
544,83895,timeout,165,30,0.50,8,4,0.0500,0,0.284669,79,43,105,30,30,1,19,2,29,"NA:N,SA:N",0A4|1A6|2A9|3A15|4A20|5A2|6E20|7A20|8A3|9E9|10E7|11N1|12E7
545,84045,timeout,150,30,-3.66,7,5,0.0500,0,0.278222,62,43,90,30,30,5,18,6,30,"NA:N,SA:N",0A2|1A1|2A1|3A14|4A20|5A4|6E18|7A20|8E16|9E3|10E3|11N1|12E3
546,84300,timeout,255,30,16.30,9,3,0.0500,0,0.287941,154,45,195,30,30,0,20,0,29,"NA:A,SA:N",0A8|1A18|2A20|3A20|4A10|5A20|6A19|7A20|8A19|9E19|10E13|11N1|12E13
547,84450,timeout,150,30,-15.32,9,3,0.0500,0,0.273815,61,47,90,30,30,7,15,5,26,"NA:N,SA:N",0A1|1A1|2A6|3A2|4A1|5A1|6E18|7A10|8A19|9A20|10E20|11N1|12E9
548,84600,timeout,150,30,-45.72,5,7,0.0500,0,0.301930,40,56,90,30,30,2,22,4,29,"NA:N,SA:N",0E1|1E16|2A1|3E9|4A18|5A1|6E20|7A19|8A1|9E5|10E3|11N1|12E2
549,84750,timeout,150,30,-21.38,5,7,0.0500,0,0.297686,56,50,90,30,30,3,19,6,25,"NA:N,SA:N",0E2|1E16|2A6|3A19|4A10|5A1|6E20|7A20|8E1|9E4|10E3|11N1|12E4
550,84900,timeout,150,30,-41.10,8,4,0.0500,0,0.295811,60,45,90,30,30,2,19,1,30,"NA:N,SA:N",0A1|1A1|2A9|3A19|4A4|5A5|6E19|7A1|8A20|9E17|10E5|11N1|12E4
551,85050,timeout,150,30,-12.17,9,3,0.0500,0,0.304169,57,35,90,30,30,2,22,0,24,"NA:N,SA:N",0A1|1A7|2A1|3A5|4A1|5A1|6E18|7A20|8A1|9A20|10E14|11N1|12E3
552,85200,timeout,150,30,-28.71,7,5,0.0500,0,0.291665,67,41,90,30,30,3,20,4,28,"NA:N,SA:N",0E1|1E11|2A11|3A15|4A2|5A1|6E20|7A12|8A6|9A20|10E4|11N1|12E5
553,85350,timeout,150,30,-42.70,5,7,0.0500,0,0.313752,45,51,90,30,30,1,23,3,28,"NA:N,SA:N",0E1|1E15|2A1|3E7|4A20|5A2|6E20|7A20|8A2|9E2|10E3|11N1|12E3
554,85500,timeout,150,30,-12.49,8,4,0.0500,0,0.304184,54,39,90,30,30,1,22,1,27,"NA:N,SA:N",0A1|1A1|2A1|3A8|4A19|5A3|6E20|7A1|8A20|9E10|10E5|11N1|12E4
555,85650,timeout,150,30,-9.50,8,4,0.0500,0,0.307554,56,42,90,30,30,1,22,1,26,"NA:N,SA:N",0A3|1A1|2A6|3A16|4A7|5A2|6E20|7A20|8A1|9E14|10E4|11N1|12E4
556,85800,timeout,150,30,-33.28,5,7,0.0500,0,0.326960,46,56,90,30,30,2,21,4,25,"NA:N,SA:N",0E1|1E6|2A7|3E4|4A3|5A7|6E20|7A20|8A9|9E20|10E2|11N1|12E3
557,85950,timeout,150,30,-11.82,8,4,0.0500,0,0.290746,51,39,90,30,30,1,23,0,27,"NA:N,SA:N",0A1|1A1|2A10|3A3|4A9|5A1|6E19|7A20|8A6|9E14|10E3|11N1|12E3
558,86130,timeout,180,30,6.13,8,4,0.0500,0,0.302007,80,46,120,30,30,0,22,1,28,"NA:N,SA:N",0A1|1A11|2A18|3A1|4A1|5A12|6A16|7A20|8E20|9E12|10E7|11N1|12E7
559,86280,timeout,150,30,-44.95,5,7,0.0500,0,0.326913,58,52,90,30,30,3,21,5,27,"NA:N,SA:N",0E1|1E3|2A7|3E11|4A20|5A9|6E20|7A20|8A2|9E12|10E2|11N1|12E3
560,86430,timeout,150,30,-22.31,4,8,0.0500,0,0.296739,45,56,90,30,30,2,21,6,29,"NA:N,SA:N",0E1|1E7|2A7|3E1|4A17|5A1|6E20|7A20|8E18|9E3|10E3|11N1|12E3
561,86584,timeout,154,30,-15.37,8,4,0.0500,0,0.310087,59,44,93,31,30,1,21,0,30,"NA:N,SA:N",0A1|1A1|2A2|3A20|4A7|5A7|6E18|7A20|8A1|9E15|10E6|11N1|12E5
562,86734,timeout,150,30,-3.47,7,5,0.0500,0,0.313535,57,38,90,30,30,1,22,2,30,"NA:N,SA:N",0A5|1A1|2A7|3A18|4A2|5A4|6E20|7A20|8E8|9E4|10E3|11N1|12E3
563,86884,timeout,150,30,-20.68,8,4,0.0500,0,0.326410,54,47,90,30,30,1,21,1,27,"NA:N,SA:N",0A1|1A1|2A5|3A19|4A2|5A5|6E19|7A20|8A1|9E16|10E6|11N1|12E6
564,87038,timeout,154,30,-14.55,8,4,0.0500,0,0.304655,54,39,93,31,30,1,23,0,28,"NA:N,SA:N",0A1|1A1|2A3|3A7|4A1|5A1|6E18|7A20|8A20|9E15|10E3|11N1|12E3
565,87188,timeout,150,30,-27.81,8,4,0.0500,0,0.331722,48,48,90,30,30,1,23,0,26,"NA:N,SA:N",0A1|1A1|2A5|3A7|4A1|5A3|6E20|7A20|8A10|9E20|10E4|11N1|12E4
566,87338,timeout,150,30,-26.80,8,4,0.0500,0,0.292549,53,43,90,30,30,1,22,1,27,"NA:N,SA:N",0A1|1A1|2A5|3A18|4A2|5A4|6E20|7A20|8A2|9E15|10E4|11N1|12E4
567,87488,timeout,150,30,-35.76,6,6,0.0500,0,0.298053,58,49,90,30,30,3,20,5,26,"NA:N,SA:N",0E1|1E10|2A1|3A14|4A8|5A1|6E20|7A14|8A20|9E11|10E4|11N1|12E3
568,87638,timeout,150,30,-6.70,6,5,0.0500,0,0.327863,61,33,90,30,30,2,22,3,28,"NA:N,SA:N",0A1|1A1|2E1|3A20|4N1|5E1|6A16|7E20|8A20|9A3|10E9|11N1|12E2
569,87788,timeout,150,30,-26.28,5,7,0.0500,0,0.340242,59,40,90,30,30,3,19,7,26,"NA:N,SA:N",0E1|1E6|2A11|3E2|4A15|5A8|6E20|7A20|8A5|9E5|10E3|11N1|12E3
570,87938,timeout,150,30,-36.54,4,8,0.0500,0,0.350526,49,50,90,30,30,1,23,4,24,"NA:N,SA:N",0E1|1E1|2A10|3E1|4E4|5A3|6E20|7A20|8A16|9E17|10E3|11N1|12E3
571,88088,timeout,150,30,-33.72,6,6,0.0500,0,0.326051,51,55,90,30,30,3,21,4,25,"NA:N,SA:N",0A1|1E1|2A4|3E1|4E10|5A1|6E20|7A20|8A5|9A20|10E20|11N1|12E3
572,88238,timeout,150,30,-45.64,6,6,0.0500,0,0.336834,39,57,90,30,30,1,23,2,28,"NA:N,SA:N",0E3|1A1|2A1|3E2|4A1|5A8|6E20|7A20|8A8|9E20|10E6|11N1|12E6
573,88388,timeout,150,30,0.72,8,4,0.0500,0,0.339963,58,48,90,30,30,0,19,0,26,"NA:N,SA:N",0A1|1A1|2A15|3A7|4A1|5A1|6A12|7A20|8E18|9E10|10E10|11N1|12E10
574,88538,timeout,150,30,-17.46,8,4,0.0500,0,0.321469,46,53,90,30,30,1,22,1,28,"NA:N,SA:N",0A1|1A1|2A1|3A18|4A1|5A1|6E20|7A3|8A20|9E20|10E6|11N1|12E7
575,88688,timeout,150,30,-27.07,8,4,0.0500,0,0.339607,52,38,90,30,30,1,23,0,23,"NA:N,SA:N",0A1|1A1|2A4|3A9|4A1|5A3|6E19|7A20|8A13|9E15|10E2|11N1|12E2
576,88838,timeout,150,30,-3.36,7,5,0.0500,0,0.326857,46,43,90,30,30,1,22,2,23,"NA:N,SA:N",0A1|1A1|2A1|3A18|4A1|5A4|6E1|7A20|8E17|9E8|10E8|11N1|12E9
577,88988,timeout,150,30,-15.89,8,4,0.0500,0,0.336310,55,40,90,30,30,1,22,0,24,"NA:N,SA:N",0A1|1A1|2A5|3A9|4A1|5A5|6E19|7A13|8A20|9E15|10E3|11N1|12E3
578,89138,timeout,150,30,-21.82,8,4,0.0500,0,0.323644,50,46,90,30,30,1,22,0,26,"NA:N,SA:N",0A1|1A2|2A1|3A19|4A1|5A2|6E19|7A20|8A4|9E20|10E4|11N1|12E3
579,89288,timeout,150,30,-44.67,6,6,0.0500,0,0.328318,50,48,90,30,30,3,20,4,26,"NA:N,SA:N",0E1|1E18|2A7|3E3|4A11|5A4|6E20|7A20|8A1|9A7|10E3|11N1|12E3
580,89438,timeout,150,30,-15.87,8,4,0.0500,0,0.344344,54,44,90,30,30,1,22,1,26,"NA:N,SA:N",0A1|1A1|2A3|3A17|4A1|5A1|6E19|7A20|8A10|9E19|10E3|11N1|12E3
581,89588,timeout,150,30,-14.41,7,5,0.0500,0,0.340907,43,49,90,30,30,0,23,1,16,"NA:N,SA:N",0A1|1A1|2A1|3A9|4A5|5A6|6E19|7A20|8E19|9E3|10E3|11N1|12E5
582,89738,timeout,150,30,-15.34,7,5,0.0500,0,0.416066,49,49,90,30,30,1,20,2,23,"NA:N,SA:N",0A1|1A1|2A1|3A18|4A3|5A5|6E20|7A20|8E20|9E3|10E3|11N1|12E3
583,89888,timeout,150,30,-10.68,7,5,0.0500,0,0.373830,59,37,90,30,30,0,21,1,28,"NA:N,SA:N",0A1|1A2|2A2|3A20|4A4|5A11|6E18|7A19|8E10|9E3|10E3|11N1|12E3
584,90038,timeout,150,30,-8.27,6,6,0.0500,0,0.354302,53,43,90,30,30,0,23,2,27,"NA:N,SA:N",0A6|1A1|2A3|3E1|4A3|5A20|6E19|7A20|8E11|9E4|10E4|11N1|12E4
585,90188,timeout,150,30,-17.70,8,4,0.0500,0,0.372556,53,46,90,30,30,2,21,2,26,"NA:N,SA:N",0A1|1A1|2A1|3A10|4A1|5A4|6E20|7A15|8A20|9E20|10E3|11N1|12E3
586,90338,timeout,150,30,5.44,8,4,0.0500,0,0.375590,46,51,90,30,30,0,22,0,29,"NA:N,SA:N",0A1|1A1|2A2|3A5|4A9|5A1|6A7|7A20|8E19|9E11|10E11|11N1|12E10
587,90488,timeout,150,30,5.24,8,4,0.0500,0,0.412975,54,34,90,30,30,0,23,0,29,"NA:N,SA:N",0A1|1A1|2A3|3A3|4A1|5A7|6A18|7A20|8E18|9E5|10E5|11N1|12E6
588,90638,timeout,150,30,-6.95,7,5,0.0500,0,0.416391,52,40,90,30,30,0,24,0,29,"NA:N,SA:N",0A1|1A1|2A1|3A18|4A9|5A4|6E20|7A18|8E11|9E3|10E3|11N1|12E3
589,90788,timeout,150,30,-14.81,7,5,0.0500,0,0.372588,47,46,90,30,30,0,23,1,25,"NA:N,SA:N",0A1|1A1|2A1|3A17|4A6|5A1|6E19|7A20|8E20|9E3|10E2|11N1|12E2
590,90938,timeout,150,30,-11.31,8,4,0.0500,0,0.394597,56,36,90,30,30,1,23,0,27,"NA:N,SA:N",0A1|1A1|2A1|3A19|4A2|5A1|6E19|7A20|8A11|9E11|10E3|11N1|12E3
591,91088,timeout,150,30,-24.20,8,4,0.0500,0,0.387937,49,43,90,30,30,1,22,1,29,"NA:N,SA:N",0A1|1A1|2A1|3A13|4A1|5A6|6E18|7A6|8A20|9E19|10E3|11N1|12E3
592,91238,timeout,150,30,-16.58,7,5,0.0500,0,0.381100,68,36,90,30,30,1,20,2,30,"NA:N,SA:N",0A15|1A1|2A1|3E6|4A18|5A12|6E20|7A20|8A1|9E3|10E4|11N1|12E3
593,91388,timeout,150,30,-48.13,5,7,0.0500,0,0.376784,53,47,90,30,30,1,21,4,29,"NA:N,SA:N",0E1|1E1|2A4|3A20|4E18|5A9|6A1|7E17|8A19|9E3|10E3|11N1|12E4
594,91538,timeout,150,30,-20.37,7,5,0.0500,0,0.365852,50,43,90,30,30,0,22,1,25,"NA:N,SA:N",0A3|1A1|2A1|3A18|4A4|5A3|6E18|7A20|8E14|9E3|10E4|11N1|12E4
595,91688,timeout,150,30,-11.48,8,4,0.0500,0,0.420540,61,40,90,30,30,1,19,1,30,"NA:N,SA:N",0A5|1A1|2A1|3A18|4A13|5A4|6E19|7A1|8A18|9E14|10E3|11N1|12E4
596,91838,timeout,150,30,-21.54,7,5,0.0500,0,0.392673,52,42,90,30,30,0,22,1,28,"NA:N,SA:N",0A8|1A3|2A1|3A19|4A1|5A1|6E18|7A19|8E13|9E4|10E3|11N1|12E4
597,91988,timeout,150,30,-16.26,8,4,0.0500,0,0.412804,59,42,90,30,30,1,19,0,28,"NA:N,SA:N",0A10|1A1|2A1|3A18|4A19|5A6|6E20|7A1|8A3|9E12|10E5|11N1|12E5
598,92138,timeout,150,30,-18.50,8,4,0.0500,0,0.462059,49,49,90,30,30,1,20,1,25,"NA:N,SA:N",0A6|1A1|2A1|3A18|4A8|5A3|6E20|7A2|8A10|9E20|10E4|11N1|12E5
599,92288,timeout,150,30,-22.96,7,5,0.0500,0,0.433130,51,43,90,30,30,1,22,2,28,"NA:N,SA:N",0A2|1A8|2A1|3E13|4A20|5A1|6E20|7A16|8A3|9E3|10E3|11N1|12E4
600,92438,timeout,150,30,2.31,8,4,0.0500,0,0.410952,52,45,90,30,30,0,21,0,28,"NA:N,SA:N",0A2|1A1|2A1|3A5|4A1|5A3|6A19|7A20|8E19|9E8|10E9|11N1|12E9
601,92588,timeout,150,30,-20.15,7,5,0.0500,0,0.440105,56,43,90,30,30,0,20,2,28,"NA:N,SA:N",0A7|1A7|2A1|3A13|4A1|5A7|6E19|7A20|8E9|9E6|10E4|11N1|12E5
602,92738,timeout,150,30,-10.47,7,5,0.0500,0,0.426525,59,42,90,30,30,0,20,1,29,"NA:N,SA:N",0A9|1A1|2A1|3A17|4A10|5A1|6E17|7A20|8E12|9E4|10E5|11N1|12E4
603,92888,timeout,150,30,-16.92,7,5,0.0500,0,0.420509,54,43,90,30,30,0,21,1,30,"NA:N,SA:N",0A6|1A1|2A1|3A15|4A10|5A1|6E19|7A20|8E15|9E3|10E3|11N1|12E3
604,93038,timeout,150,30,-26.60,6,5,0.0500,0,0.421522,55,40,90,30,30,0,22,1,28,"NA:N,SA:N",0A20|1A20|2A1|3A7|4A1|5A6|6E20|7N1|8E5|9E5|10E5|11N1|12E5
