362,123590,timeout,312,100,-177.55,7,5,0.6086,0,0.737608,75,60,155,108,49,2,47,2,42,"NA:N,SA:N",0A4|1E15|2A1|3A14|4A17|5A1|6A18|7A20|8E20|9E8|10E9|11N1|12E8
363,123901,timeout,311,100,-199.10,7,5,0.6076,0,0.691772,65,60,153,109,49,1,51,1,42,"NA:N,SA:N",0A18|1A11|2A2|3E19|4A1|5A2|6E20|7A11|8A20|9E16|10E3|11N1|12E2
364,124194,timeout,293,100,-222.39,6,6,0.6067,0,0.707109,56,101,147,101,45,0,40,0,40,"NA:N,SA:N",0A12|1A3|2A20|3E19|4A1|5A1|6E19|7A19|8E20|9E15|10E14|11N1|12E14
365,124508,timeout,314,100,-254.87,3,9,0.6057,0,0.680489,43,68,150,114,50,1,57,5,44,"NA:N,SA:N",0E1|1E7|2E3|3E13|4E13|5A20|6E20|7A3|8A20|9E5|10E3|11N1|12E3
366,124793,timeout,285,100,-105.73,7,5,0.6048,0,0.706416,94,77,152,83,50,0,25,1,47,"NA:N,SA:N",0A20|1A17|2A20|3A8|4A20|5A1|6E19|7A8|8E20|9E13|10E12|11N1|12E13
367,125094,timeout,301,100,-129.53,8,4,0.6039,0,0.702963,84,59,153,100,48,2,40,1,46,"NA:N,SA:N",0A14|1A20|2A4|3E19|4A6|5A20|6A1|7A2|8A17|9E20|10E10|11N1|12E10
368,125400,timeout,306,100,-224.24,5,7,0.6029,0,0.615984,71,57,150,106,50,1,49,3,48,"NA:N,SA:N",0E4|1E3|2A19|3E20|4A20|5A7|6A5|7A20|8E19|9E3|10E4|11N1|12E4
369,125703,timeout,303,100,-165.70,4,8,0.6019,0,0.705272,77,63,150,103,50,2,42,8,47,"NA:N,SA:N",0E1|1E5|2A18|3E17|4A19|5A20|6E20|7A20|8E7|9E8|10E3|11N1|12E2
370,126003,timeout,300,100,-155.65,6,6,0.6010,0,0.655195,84,66,153,98,49,0,39,2,47,"NA:N,SA:N",0A15|1A20|2A20|3E16|4A20|5A5|6E20|7A4|8E8|9E8|10E8|11N1|12E6
371,126303,timeout,300,100,-212.04,5,7,0.6000,0,0.676879,72,63,150,100,50,0,43,3,40,"NA:N,SA:N",0E3|1A19|2A9|3E17|4A5|5A20|6E20|7A19|8E14|9E3|10E3|11N1|12E3
372,126594,timeout,291,100,-175.87,3,9,0.5991,0,0.663816,56,77,141,101,49,1,43,5,43,"NA:N,SA:N",0E1|1E9|2A20|3E12|4E20|5A20|6E13|7A16|8E13|9E3|10E3|11N1|12E3
373,126899,timeout,305,100,-182.46,5,7,0.5982,0,0.643547,74,69,153,103,49,1,45,3,45,"NA:N,SA:N",0E1|1E13|2A8|3E17|4A17|5A20|6E20|7A17|8A12|9E12|10E3|11N1|12E3
374,127211,timeout,312,100,-174.32,5,7,0.5972,0,0.651203,67,64,153,110,49,3,50,5,48,"NA:N,SA:N",0E4|1E17|2A20|3E16|4E3|5A17|6A2|7A8|8A20|9E17|10E4|11N1|12E3
375,127509,timeout,298,100,-177.30,6,6,0.5962,0,0.644384,81,73,153,96,49,0,38,2,45,"NA:N,SA:N",0A14|1A20|2A3|3E19|4A20|5A20|6E20|7A4|8E17|9E4|10E4|11N1|12E9
376,127824,timeout,315,100,-234.82,7,5,0.5952,0,0.635232,70,44,150,115,50,1,58,1,48,"NA:N,SA:N",0A3|1A20|2A11|3E20|4A6|5A4|6A6|7A20|8E14|9E3|10E4|11N1|12E3
377,128114,timeout,290,100,-45.46,5,7,0.5943,0,0.607878,85,83,152,88,50,3,27,6,46,"NA:N,SA:N",0E15|1A19|2A9|3E20|4A17|5A20|6E19|7A20|8E20|9E2|10E3|11N1|12E4
378,128421,timeout,307,100,-233.84,7,5,0.5933,0,0.950567,72,67,152,108,47,1,48,0,40,"NA:N,SA:N",0A16|1A20|2A1|3E20|4A12|5A2|6E20|7A18|8A3|9E16|10E6|11N1|12E5
379,128723,timeout,302,100,-185.80,6,6,0.5924,0,0.672703,72,81,155,98,49,0,40,1,42,"NA:N,SA:N",0A6|1A20|2A20|3E19|4A4|5A2|6E20|7A20|8E20|9E7|10E7|11N1|12E8
380,129027,timeout,304,100,-182.54,5,7,0.5914,0,0.628823,68,71,150,104,50,1,46,4,45,"NA:N,SA:N",0E4|1A10|2A11|3E20|4A20|5A7|6E20|7A20|8E20|9E2|10E2|11N1|12E3
381,129335,timeout,308,100,-182.08,4,8,0.5904,0,0.625949,69,64,152,106,50,2,46,6,34,"NA:N,SA:N",0E1|1E9|2A20|3E2|4E20|5A20|6E20|7A18|8A11|9E6|10E3|11N1|12E3
382,129642,timeout,307,100,-172.86,6,6,0.5895,0,0.609728,93,48,155,103,49,0,44,2,45,"NA:N,SA:N",0A18|1A20|2A11|3E18|4A20|5A4|6E12|7A20|8E7|9E3|10E4|11N1|12E4
383,129932,timeout,290,100,-86.28,6,6,0.5885,0,0.614233,93,71,150,90,50,2,31,4,43,"NA:N,SA:N",0E19|1A17|2A20|3E20|4A20|5A13|6E20|7A20|8A3|9E4|10E4|11N1|12E4
384,130220,timeout,288,100,-154.39,3,9,0.5876,0,0.722757,60,81,140,103,45,2,40,5,27,"NA:N,SA:N",0E2|1E4|2E6|3E12|4E20|5E14|6A20|7A20|8A20|9E19|10E2|11N1|12E2
385,130512,timeout,292,100,-152.00,6,6,0.5867,0,0.690764,71,88,152,90,50,0,33,1,46,"NA:N,SA:N",0A19|1A20|2A1|3E20|4A5|5A8|6E18|7A18|8E20|9E10|10E10|11N1|12E10
386,130799,timeout,287,100,-104.60,6,6,0.5858,0,0.649362,79,84,150,87,50,1,29,3,46,"NA:N,SA:N",0A18|1A1|2A15|3E20|4A20|5A7|6E20|7A18|8E20|9E8|10E8|11N1|12E8
387,131101,timeout,302,100,-153.25,6,6,0.5848,0,0.685088,69,65,150,102,50,2,42,5,49,"NA:N,SA:N",0A8|1A20|2A10|3E20|4A17|5A1|6E20|7A13|8E15|9E4|10E3|11N1|12E3
388,131409,timeout,308,100,-63.05,9,4,0.5839,0,0.657173,98,52,158,100,50,5,36,5,47,"NA:N,SA:A",0E1|1E18|2A18|3E14|4A11|5A20|6E19|7A7|8A1|9A20|10A6|11A11|12A4
389,131708,timeout,299,100,-225.49,5,7,0.5829,0,0.639866,53,91,150,99,50,1,40,5,42,"NA:N,SA:N",0E6|1E19|2A1|3E20|4A10|5A20|6A2|7A20|8E20|9E8|10E9|11N1|12E9
390,132005,timeout,297,100,-115.93,7,5,0.5820,0,0.654592,93,53,150,97,50,2,38,3,45,"NA:N,SA:N",0A19|1A6|2A20|3E15|4A8|5A20|6A15|7A5|8E20|9E6|10E6|11N1|12E6
391,132311,timeout,306,100,-62.00,6,6,0.5810,0,0.635422,117,87,175,81,50,0,23,3,46,"NA:N,SA:N",0A17|1A20|2A20|3E19|4A20|5A20|6E20|7A20|8E20|9E10|10E9|11N1|12E9
392,132603,timeout,292,100,-128.93,7,5,0.5801,0,0.642540,89,73,150,92,50,1,34,2,50,"NA:N,SA:N",0A10|1A7|2A20|3E19|4A20|5A5|6A7|7A20|8E20|9E11|10E12|11N1|12E11
393,132896,timeout,293,100,-153.28,6,6,0.5792,0,0.643307,72,71,150,93,50,0,35,3,48,"NA:N,SA:N",0A16|1A10|2A3|3E18|4A20|5A4|6E20|7A19|8E19|9E5|10E4|11N1|12E5
394,133202,timeout,306,100,-170.79,6,6,0.5782,0,0.645475,76,67,152,104,50,2,44,4,49,"NA:N,SA:N",0E14|1A10|2A20|3E18|4A20|5A4|6E20|7A20|8A2|9E10|10E3|11N1|12E2
395,133501,timeout,299,100,-185.10,5,7,0.5772,0,0.646877,70,74,150,99,50,1,40,5,47,"NA:N,SA:N",0E1|1A19|2A5|3E19|4A20|5A20|6E20|7A6|8E20|9E5|10E5|11N1|12E4
396,133803,timeout,302,100,-122.24,6,6,0.5763,0,0.621914,74,73,150,102,50,4,40,6,41,"NA:N,SA:N",0E1|1E19|2A9|3A17|4E20|5A18|6A19|7E20|8A2|9A9|10E6|11N1|12E7
397,134103,timeout,300,100,-124.71,7,5,0.5753,0,0.635898,91,57,152,98,50,2,39,2,47,"NA:N,SA:N",0A13|1A20|2A18|3E17|4A20|5A3|6A14|7A3|8E18|9E7|10E7|11N1|12E8
398,134399,timeout,296,100,-173.71,6,6,0.5744,0,0.609050,73,90,155,93,48,0,34,1,43,"NA:N,SA:N",0A17|1A20|2A4|3E20|4A20|5A11|6E20|7A1|8E20|9E10|10E10|11N1|12E10
399,134683,timeout,284,100,-76.86,6,6,0.5735,0,0.582832,101,94,155,80,49,1,20,3,47,"NA:N,SA:N",0E2|1A18|2A4|3E20|4A20|5A20|6A19|7A20|8E19|9E18|10E18|11N1|12E17
400,134982,timeout,299,100,-175.15,6,6,0.5726,0,0.571844,65,85,152,97,50,0,40,1,45,"NA:N,SA:N",0A15|1A20|2A3|3E20|4A20|5A4|6E20|7A3|8E20|9E8|10E8|11N1|12E9
401,135276,timeout,294,100,-147.59,5,7,0.5716,0,0.634630,90,72,150,94,50,2,35,5,45,"NA:N,SA:N",0E1|1E19|2A20|3E17|4A17|5A20|6A13|7A20|8E20|9E5|10E5|11N1|12E5
402,135574,timeout,298,100,-163.88,6,6,0.5707,0,0.632128,76,72,152,96,50,0,40,0,45,"NA:N,SA:N",0A18|1A5|2A11|3E20|4A20|5A5|6E19|7A17|8E20|9E4|10E5|11N1|12E4
403,135875,timeout,301,100,-207.60,6,6,0.5697,0,0.666887,64,81,153,99,49,0,41,2,45,"NA:N,SA:N",0A17|1A8|2A20|3E19|4A15|5A3|6E20|7A1|8E20|9E8|10E7|11N1|12E7
404,136169,timeout,294,100,-154.80,5,7,0.5688,0,0.699105,70,87,152,92,50,1,33,4,46,"NA:N,SA:N",0E17|1E13|2A19|3E18|4A3|5A20|6A8|7A20|8E20|9E6|10E6|11N1|12E7
405,136461,timeout,292,100,-105.27,7,5,0.5679,0,0.585066,94,58,150,92,50,2,33,3,48,"NA:N,SA:N",0A11|1A6|2A20|3E19|4A20|5A14|6E20|7A20|8A3|9E12|10E4|11N1|12E3
406,136764,timeout,303,100,-127.85,6,7,0.5669,0,0.628929,66,75,152,101,50,3,40,4,39,"NA:N,SA:N",0E1|1E14|2E1|3E15|4E13|5A6|6E20|7A20|8A9|9A20|10E11|11A8|12A3
407,137050,timeout,286,100,-135.39,6,6,0.5660,0,0.667074,81,81,150,86,50,0,29,2,47,"NA:N,SA:N",0A17|1A3|2A2|3E20|4A20|5A19|6E20|7A20|8E20|9E7|10E7|11N1|12E7
408,137363,timeout,313,100,-207.33,7,5,0.5650,0,0.632738,68,61,155,109,49,1,49,2,46,"NA:N,SA:N",0A17|1A20|2A5|3E17|4A12|5A1|6E19|7A12|8A1|9E15|10E5|11N1|12E5
409,137659,timeout,296,100,-155.95,5,7,0.5641,0,0.662888,81,80,150,99,47,2,37,5,44,"NA:N,SA:N",0A18|1E18|2A18|3A19|4E20|5A11|6A15|7E20|8E5|9E6|10E6|11N1|12E5
410,137952,timeout,293,100,-158.01,7,6,0.5632,0,0.615109,82,82,150,93,50,2,34,3,45,"NA:N,SA:N",0E1|1E19|2A20|3E15|4A11|5A5|6E20|7A17|8A2|9A7|10E19|11A20|12E8
411,138233,timeout,281,100,-92.59,6,6,0.5623,0,0.656628,86,90,150,81,50,0,24,2,46,"NA:N,SA:N",0A13|1A20|2A18|3E20|4A1|5A14|6E20|7A20|8E20|9E10|10E10|11N1|12E10
412,138530,timeout,297,100,-174.82,6,6,0.5613,0,0.639666,77,70,150,97,50,0,40,2,45,"NA:N,SA:N",0A20|1A20|2A1|3E18|4A20|5A6|6E20|7A10|8E19|9E5|10E4|11N1|12E4
413,138829,timeout,299,100,-147.82,7,5,0.5604,0,0.631231,77,77,155,95,49,1,37,0,42,"NA:N,SA:N",0A16|1A20|2A8|3E20|4A3|5A8|6E20|7A2|8A20|9E20|10E8|11N1|12E9
414,139135,timeout,306,100,-166.46,6,6,0.5594,0,0.616293,75,64,152,104,50,2,45,3,47,"NA:N,SA:N",0E18|1A20|2A20|3E18|4A13|5A1|6E20|7A13|8A8|9E2|10E3|11N1|12E3
415,139431,timeout,296,100,-163.44,6,6,0.5585,0,0.609277,77,76,150,96,50,1,38,3,49,"NA:N,SA:N",0E18|1A13|2A6|3E20|4A11|5A7|6A20|7A20|8E20|9E6|10E6|11N1|12E6
416,139722,timeout,291,100,-182.74,6,6,0.5575,0,0.692673,60,96,147,102,42,0,38,0,38,"NA:N,SA:N",0A20|1A1|2A16|3E18|4A19|5A2|6E20|7A2|8E19|9E13|10E13|11N1|12E13
417,140016,timeout,294,100,-101.54,6,6,0.5566,0,0.653086,82,69,150,94,50,3,35,3,49,"NA:N,SA:N",0E19|1A9|2A20|3E20|4A20|5A8|6E20|7A20|8A5|9E5|10E3|11N1|12E2
418,140313,timeout,297,100,-186.11,6,6,0.5557,0,0.596226,73,71,150,97,50,0,40,2,48,"NA:N,SA:N",0A19|1A3|2A4|3E18|4A20|5A7|6E17|7A20|8E16|9E7|10E6|11N1|12E7
419,140599,timeout,286,100,-128.63,4,8,0.5548,0,0.628267,78,80,148,88,50,0,32,3,46,"NA:N,SA:N",0E1|1E20|2A20|3E17|4A18|5A20|6E20|7A20|8E16|9E1|10E2|11N1|12E3
420,140893,timeout,294,100,-134.37,6,6,0.5538,0,0.581924,77,82,153,92,49,0,35,1,46,"NA:N,SA:N",0A16|1A4|2A20|3E20|4A19|5A1|6E20|7A17|8E20|9E8|10E7|11N1|12E7
421,141173,timeout,280,100,-94.98,6,6,0.5530,0,0.654131,88,80,150,80,50,0,24,1,42,"NA:N,SA:N",0A8|1A20|2A20|3E18|4A20|5A5|6E20|7A15|8E20|9E7|10E8|11N1|12E7
422,141453,timeout,280,100,-119.69,4,8,0.5521,0,0.688346,73,95,146,88,46,0,27,3,25,"NA:N,SA:N",0E13|1E19|2A17|3E20|4A20|5A20|6E20|7A16|8E14|9E3|10E3|11N1|12E3
423,141747,timeout,294,100,-133.66,6,6,0.5511,0,0.664013,81,69,150,94,50,1,36,3,47,"NA:N,SA:N",0E12|1A10|2A20|3E20|4A20|5A6|6E20|7A20|8A5|9E11|10E3|11N1|12E3
424,142037,timeout,290,100,-99.67,6,6,0.5502,0,0.683495,93,68,152,88,50,0,31,1,48,"NA:N,SA:N",0A20|1A20|2A20|3E18|4A18|5A2|6E20|7A13|8E16|9E5|10E4|11N1|12E5
425,142329,timeout,292,100,-159.28,4,8,0.5493,0,0.669417,78,78,150,92,50,1,34,5,47,"NA:N,SA:N",0E2|1E20|2A20|3A19|4E20|5A19|6A20|7E20|8E7|9E3|10E3|11N1|12E3
426,142625,timeout,296,100,-199.77,6,6,0.5484,0,0.706923,69,83,153,95,48,1,36,2,44,"NA:N,SA:N",0A20|1E18|2A1|3A6|4E20|5A17|6E20|7A5|8A20|9E18|10E3|11N1|12E4
427,142908,timeout,283,100,-97.35,6,6,0.5475,0,0.693660,83,94,153,81,49,0,23,2,43,"NA:N,SA:N",0A16|1A19|2A10|3E19|4A20|5A8|6E20|7A10|8E20|9E12|10E11|11N1|12E12
428,143200,timeout,292,100,-138.55,5,7,0.5465,0,0.654076,91,70,152,90,50,0,33,2,48,"NA:N,SA:N",0E5|1A18|2A20|3E20|4A20|5A13|6E20|7A20|8E17|9E2|10E3|11N1|12E3
429,143496,timeout,296,100,-154.96,7,5,0.5456,0,0.646914,70,80,150,96,50,1,38,2,45,"NA:N,SA:N",0A4|1A20|2A3|3E19|4A1|5A15|6E20|7A8|8A19|9E20|10E11|11N1|12E10
430,143811,timeout,315,100,-217.50,4,8,0.5446,0,0.643876,58,64,153,113,49,2,54,5,43,"NA:N,SA:N",0E1|1E20|2A20|3E15|4A18|5A5|6E12|7A15|8E11|9E1|10E2|11N1|12E2
431,144104,timeout,293,100,-140.54,7,5,0.5437,0,0.645429,80,70,150,93,50,1,36,1,47,"NA:N,SA:N",0A10|1A6|2A20|3E19|4A20|5A2|6A4|7A18|8E20|9E10|10E11|11N1|12E10
432,144401,timeout,297,100,-134.74,6,6,0.5427,0,0.631298,89,68,153,95,49,1,37,2,47,"NA:N,SA:N",0E13|1A10|2A20|3E20|4A20|5A3|6A16|7A20|8E20|9E5|10E5|11N1|12E5
433,144700,timeout,299,100,-148.38,7,5,0.5418,0,0.647752,80,72,153,97,49,1,38,2,44,"NA:N,SA:N",0A18|1A18|2A4|3E20|4A20|5A15|6E20|7A4|8A1|9E20|10E6|11N1|12E6
434,144987,timeout,287,100,-121.75,6,6,0.5409,0,0.650476,85,74,150,87,50,0,30,2,49,"NA:N,SA:N",0A19|1A20|2A20|3E18|4A20|5A4|6E20|7A2|8E20|9E5|10E6|11N1|12E5
435,145289,timeout,302,100,-139.76,5,7,0.5399,0,0.608756,71,66,150,102,50,3,43,5,49,"NA:N,SA:N",0E1|1E20|2A20|3E18|4A18|5A7|6E20|7A20|8A6|9E2|10E3|11N1|12E2
436,145587,timeout,298,100,-161.36,7,5,0.5390,0,0.622175,86,64,150,98,50,1,41,1,49,"NA:N,SA:N",0A17|1A19|2A1|3E20|4A10|5A17|6A2|7A20|8E20|9E8|10E8|11N1|12E8
437,145874,timeout,287,100,-142.24,6,6,0.5381,0,0.795157,78,79,150,87,50,0,31,1,47,"NA:N,SA:N",0A20|1A20|2A12|3E18|4A20|5A3|6E20|7A3|8E20|9E7|10E7|11N1|12E7
438,146170,timeout,296,100,-127.25,5,7,0.5371,0,0.732535,78,75,150,96,50,2,38,4,49,"NA:N,SA:N",0E4|1A10|2A20|3E20|4A20|5A8|6E20|7A20|8E20|9E4|10E4|11N1|12E3
439,146465,timeout,295,100,-158.60,6,6,0.5362,0,0.700180,74,74,150,95,50,1,36,4,46,"NA:N,SA:N",0A13|1A15|2A20|3E20|4A7|5A1|6E20|7A18|8E17|9E6|10E6|11N1|12E5
440,146756,timeout,291,100,-107.59,6,6,0.5353,0,0.634664,100,72,153,89,49,1,30,3,45,"NA:N,SA:N",0E13|1A19|2A20|3E20|4A20|5A9|6E20|7A20|8A12|9E10|10E4|11N1|12E5
441,147049,timeout,293,100,-127.98,5,7,0.5343,0,0.646905,85,71,150,93,50,1,35,4,47,"NA:N,SA:N",0E3|1A19|2A6|3E20|4A20|5A20|6E20|7A20|8E19|9E3|10E3|11N1|12E3
442,147328,timeout,279,100,-118.87,4,8,0.5335,0,0.607350,77,81,143,86,50,0,28,5,39,"NA:N,SA:N",0E1|1E19|2A20|3E15|4A17|5A20|6E20|7A20|8E13|9E3|10E5|11N1|12E5
443,147585,timeout,257,100,-60.50,4,8,0.5326,0,0.676231,80,99,136,74,47,0,14,3,28,"NA:N,SA:N",0E3|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E6|10E6|11N1|12E6
444,147868,timeout,283,100,-143.87,5,7,0.5318,0,0.622631,72,89,147,92,44,0,31,1,40,"NA:N,SA:N",0E9|1A10|2A2|3E20|4A20|5A20|6E20|7A20|8E20|9E7|10E7|11N1|12E6
445,148171,timeout,303,100,-167.92,4,8,0.5308,0,0.611864,76,65,152,101,50,1,42,5,47,"NA:N,SA:N",0E1|1E19|2A20|3E13|4A19|5A17|6E19|7A20|8E4|9E3|10E3|11N1|12E3
446,148464,timeout,293,100,-138.41,6,6,0.5299,0,0.598208,76,79,152,91,50,0,34,1,48,"NA:N,SA:N",0A20|1A6|2A20|3E19|4A20|5A4|6E20|7A6|8E20|9E7|10E6|11N1|12E7
447,148758,timeout,294,100,-139.10,7,5,0.5289,0,0.631405,76,86,153,93,48,1,33,2,46,"NA:N,SA:N",0A20|1A17|2A5|3E18|4A19|5A1|6A12|7A2|8E20|9E16|10E16|11N1|12E16
448,149064,timeout,306,100,-169.09,5,7,0.5280,0,0.628277,80,75,160,96,50,0,38,4,47,"NA:N,SA:N",0E9|1A19|2A20|3E20|4A20|5A18|6E20|7A3|8E10|9E10|10E3|11N1|12E3
449,149357,timeout,293,100,-124.00,6,6,0.5270,0,0.638167,77,79,153,92,48,0,34,1,39,"NA:N,SA:N",0A17|1A10|2A9|3E20|4A20|5A2|6E20|7A19|8E20|9E6|10E6|11N1|12E7
450,149644,timeout,287,100,-80.27,6,6,0.5261,0,0.644226,92,71,150,87,50,1,29,3,49,"NA:N,SA:N",0A17|1A20|2A4|3E19|4A19|5A20|6E20|7A12|8E20|9E4|10E4|11N1|12E4
451,149911,timeout,267,100,-161.34,3,9,0.5253,0,0.664616,52,89,128,92,47,0,33,4,39,"NA:N,SA:N",0E1|1E14|2A19|3E5|4E20|5A13|6E19|7A20|8E15|9E5|10E5|11N1|12E5
452,150197,timeout,286,100,-122.39,6,6,0.5244,0,0.658412,79,88,153,84,49,0,27,1,44,"NA:N,SA:N",0A18|1A1|2A20|3E20|4A19|5A1|6E20|7A20|8E20|9E9|10E10|11N1|12E9
453,150484,timeout,287,100,-103.34,6,6,0.5235,0,0.647513,90,80,152,85,50,0,27,2,47,"NA:N,SA:N",0A16|1A15|2A20|3E16|4A14|5A5|6E18|7A20|8E20|9E8|10E9|11N1|12E9
454,150767,timeout,283,100,-94.68,6,6,0.5226,0,0.611327,83,95,153,81,49,0,23,2,46,"NA:N,SA:N",0A17|1A14|2A11|3E19|4A20|5A1|6E20|7A20|8E20|9E12|10E12|11N1|12E12
455,151049,timeout,282,100,-58.78,6,6,0.5217,0,0.654961,94,96,155,78,49,0,20,1,48,"NA:N,SA:N",0A20|1A20|2A6|3E20|4A20|5A8|6E20|7A20|8E20|9E12|10E12|11N1|12E12
456,151336,timeout,287,100,-115.60,6,6,0.5208,0,0.653237,80,89,153,85,49,0,28,1,47,"NA:N,SA:N",0A19|1A8|2A11|3E19|4A20|5A2|6E20|7A20|8E20|9E10|10E10|11N1|12E10
457,151625,timeout,289,100,-139.63,4,8,0.5199,0,0.752948,80,82,150,89,50,0,32,3,41,"NA:N,SA:N",0E1|1E19|2A20|3E16|4A20|5A20|6E20|7A20|8E18|9E3|10E2|11N1|12E3
458,151908,timeout,283,100,-106.79,5,7,0.5190,0,0.920707,77,79,147,88,48,0,30,2,43,"NA:N,SA:N",0E1|1A18|2A6|3E20|4A18|5A15|6E20|7A20|8E20|9E6|10E6|11N1|12E6
459,152205,timeout,297,100,-122.49,5,7,0.5180,0,0.634623,84,75,153,96,48,2,36,3,43,"NA:N,SA:N",0E1|1E19|2A13|3E17|4A19|5A12|6E20|7A20|8A20|9E11|10E3|11N1|12E4
460,152479,timeout,274,100,-20.74,6,6,0.5171,0,0.739670,103,87,153,72,49,0,15,1,41,"NA:N,SA:N",0A19|1A17|2A20|3E19|4A9|5A20|6E20|7A18|8E20|9E9|10E10|11N1|12E9
461,152751,timeout,272,100,-58.42,6,6,0.5163,0,1.124326,88,98,150,72,50,0,15,2,42,"NA:N,SA:N",0A5|1A20|2A20|3E20|4A20|5A8|6E20|7A15|8E20|9E13|10E13|11N1|12E12
462,153033,timeout,282,100,-104.42,4,8,0.5154,0,1.446674,77,74,138,94,50,3,33,8,47,"NA:N,SA:N",0E1|1E19|2A20|3A17|4E20|5A20|6E20|7A20|8E3|9E5|10E3|11N1|12E3
463,153290,timeout,257,100,-136.62,2,7,0.5146,0,1.230624,40,79,118,92,47,0,35,2,37,"NA:N,SA:N",0A20|1E18|2N1|3A20|4E20|5N1|6E20|7N1|8E5|9E6|10E5|11N1|12E5
464,153560,timeout,270,100,-84.52,4,8,0.5137,0,0.847970,80,89,140,80,50,0,22,4,47,"NA:N,SA:N",0E1|1E19|2A20|3E19|4A20|5A20|6E20|7A20|8E19|9E3|10E4|11N1|12E4
465,153842,timeout,282,100,-82.41,6,6,0.5128,0,1.459887,101,82,152,80,50,0,22,2,49,"NA:N,SA:N",0A20|1A20|2A4|3E16|4A20|5A18|6E19|7A19|8E20|9E9|10E9|11N1|12E9
466,154146,timeout,304,100,-175.43,7,6,0.5119,0,0.828092,81,66,152,102,50,2,42,3,42,"NA:N,SA:N",0E1|1E1|2A3|3A8|4E20|5A20|6E20|7A19|8A8|9A4|10E20|11A19|12E4
467,154463,timeout,317,100,-70.89,7,5,0.5109,0,1.302148,125,77,182,85,50,0,26,2,46,"NA:N,SA:N",0A20|1A20|2A20|3A9|4A20|5A20|6E19|7A16|8E20|9E15|10E11|11N1|12E12
468,154755,timeout,292,100,-87.44,6,6,0.5099,0,1.496894,90,80,153,90,49,2,31,3,48,"NA:N,SA:N",0E16|1E11|2A20|3E20|4A17|5A16|6E20|7A8|8A20|9A9|10E8|11N1|12E5
469,155029,timeout,274,100,-106.30,4,8,0.5091,0,1.448639,80,100,144,90,40,0,24,2,36,"NA:N,SA:N",0E16|1E7|2A20|3E18|4A20|5A20|6E20|7A20|8E20|9E6|10E6|11N1|12E7
470,155292,timeout,263,100,-145.03,3,9,0.5082,0,0.742888,57,85,125,88,50,0,31,5,33,"NA:N,SA:N",0A20|1E9|2E12|3E12|4E19|5A20|6E12|7A17|8E12|9E3|10E3|11N1|12E3
471,155575,timeout,283,100,-120.22,5,7,0.5073,0,0.908386,84,91,147,90,46,1,29,2,45,"NA:N,SA:N",0E15|1A17|2A8|3E20|4A20|5A20|6E20|7A19|8E13|9E7|10E8|11N1|12E8
472,155856,timeout,281,100,-63.49,6,6,0.5065,0,1.064791,94,95,155,77,49,0,19,1,48,"NA:N,SA:N",0A20|1A20|2A8|3E17|4A17|5A9|6E19|7A20|8E20|9E13|10E13|11N1|12E13
473,156133,timeout,277,100,-46.86,6,6,0.5056,0,0.905661,98,82,150,77,50,0,21,1,48,"NA:N,SA:N",0A10|1A12|2A20|3E18|4A20|5A16|6E20|7A20|8E20|9E9|10E8|11N1|12E7
474,156395,timeout,262,100,-108.44,3,9,0.5047,0,0.932748,57,105,132,87,43,1,24,4,15,"NA:N,SA:N",0E12|1E8|2E4|3E19|4E20|5A17|6E20|7A20|8A20|9E15|10E3|11N1|12E4
475,156675,timeout,280,100,-44.85,5,7,0.5039,0,0.664887,88,89,150,80,50,2,22,3,43,"NA:N,SA:N",0E9|1E13|2A19|3E18|4A18|5A19|6E20|7A20|8A12|9E18|10E5|11N1|12E6
476,156986,timeout,311,100,-129.17,6,6,0.5029,0,0.661309,82,64,155,107,49,4,45,5,44,"NA:N,SA:N",0E1|1A9|2A1|3E19|4A20|5A20|6E20|7A20|8A12|9E17|10E3|11N1|12E4
477,157269,timeout,283,100,-84.17,5,7,0.5020,0,0.716368,100,83,152,81,50,0,23,3,44,"NA:N,SA:N",0E10|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E19|9E5|10E5|11N1|12E4
478,157548,timeout,279,100,-85.74,4,8,0.5011,0,0.764704,78,87,145,86,48,1,27,4,45,"NA:N,SA:N",0E2|1E18|2A20|3E20|4A20|5A20|6E20|7A18|8E16|9E4|10E3|11N1|12E4
479,157836,timeout,288,100,-33.13,5,7,0.5002,0,0.845234,87,91,155,84,49,3,23,5,48,"NA:N,SA:N",0E18|1A19|2A20|3E19|4A16|5A13|6E20|7A19|8E19|9E5|10E5|11N1|12E5
480,158118,timeout,282,100,-110.84,4,8,0.4993,0,0.898809,79,81,147,86,49,0,30,2,47,"NA:N,SA:N",0E1|1E19|2A20|3E17|4A19|5A20|6E20|7A20|8E16|9E2|10E3|11N1|12E3
481,158414,timeout,296,100,-75.12,6,6,0.4984,0,0.863632,89,70,152,94,50,3,33,5,44,"NA:N,SA:N",0E1|1E19|2A20|3E20|4A19|5A16|6A13|7A20|8A1|9E20|10E5|11N1|12E5
482,158693,timeout,279,100,-72.70,6,6,0.4975,0,1.003750,92,82,150,79,50,0,21,3,47,"NA:N,SA:N",0A12|1A20|2A20|3E18|4A7|5A20|6E20|7A13|8E20|9E9|10E7|11N1|12E8
