121,64811,win,332,51,513.03,13,0,0.5908,0,18.717600,116,0,192,115,25,8,70,6,25,"NA:A,SA:A",0A20|1A20|2A1|3A12|4A20|5A16|6A2|7A12|8A0|9A1|10A2|11A8|12A2
122,65318,win,507,95,1192.50,13,0,0.5887,0,20.068376,91,0,239,221,47,24,140,20,47,"NA:A,SA:A",0A20|1A1|2A12|3A15|4A10|5A20|6A3|7A0|8A0|9A0|10A6|11A1|12A3
123,65680,loss,362,71,159.46,0,13,0.5873,0,20.803947,0,196,145,194,23,7,128,18,19,"NA:E,SA:E",0E16|1E15|2E16|3E15|4E15|5E16|6E16|7E16|8E15|9E16|10E17|11E20|12E3
124,66323,timeout,643,150,264.53,10,3,0.5847,0,23.556369,175,33,353,215,75,9,122,9,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A11|9E3|10E12|11A4|12E18
125,66808,win,485,91,661.74,13,0,0.5828,0,26.116381,142,0,263,177,45,12,110,8,42,"NA:A,SA:A",0A20|1A12|2A2|3A20|4A20|5A20|6A12|7A20|8A9|9A1|10A3|11A0|12A3
126,67331,win,523,81,746.25,13,0,0.5807,0,26.659835,148,0,294,189,40,14,124,11,39,"NA:A,SA:A",0A20|1A20|2A20|3A9|4A20|5A13|6A15|7A20|8A2|9A1|10A1|11A7|12A0
127,67640,loss,309,70,452.21,0,12,0.5794,0,27.926048,0,36,110,166,33,13,108,21,30,"NA:E,SA:N",0E1|1E2|2E1|3E2|4E1|5E1|6E4|7E3|8E3|9E6|10E6|11N1|12E6
128,67922,loss,282,53,634.79,0,12,0.5783,0,29.178170,0,31,98,164,20,17,106,25,16,"NA:E,SA:N",0E2|1E1|2E1|3E2|4E2|5E2|6E1|7E5|8E1|9E4|10E5|11N1|12E5
129,68505,timeout,583,150,-127.00,9,3,0.5760,0,29.740818,178,53,340,168,75,0,85,0,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E13|10E20|11N1|12E20
130,68561,win,56,9,356.10,13,0,0.5758,0,27.747125,34,0,29,23,4,3,5,0,3,"NA:A,SA:A",0A4|1A9|2A2|3A2|4A2|5A1|6A2|7A6|8A4|9A1|10A0|11A1|12A0
131,69033,win,472,73,667.43,13,0,0.5739,0,31.745152,203,0,292,144,36,12,84,10,36,"NA:A,SA:A",0A20|1A20|2A12|3A20|4A20|5A16|6A1|7A20|8A13|9A3|10A20|11A19|12A19
132,69351,loss,318,70,368.01,0,13,0.5726,0,32.354943,0,71,110,175,33,11,119,19,30,"NA:E,SA:E",0E5|1E3|2E1|3E14|4E3|5E7|6E8|7E3|8E8|9E4|10E5|11E5|12E5
133,69678,loss,327,69,536.84,0,13,0.5713,0,32.681063,0,69,113,183,31,15,121,24,29,"NA:E,SA:E",0E4|1E4|2E4|3E4|4E4|5E4|6E3|7E5|8E4|9E1|10E18|11E2|12E12
134,70105,win,427,71,451.13,13,0,0.5696,0,32.896047,181,0,262,130,35,7,76,5,33,"NA:A,SA:A",0A20|1A4|2A13|3A20|4A12|5A14|6A20|7A20|8A20|9A7|10A15|11A13|12A3
135,70832,timeout,727,150,1498.34,11,2,0.5667,0,33.877345,107,6,324,329,74,37,208,35,71,"NA:A,SA:N",0A13|1A20|2A4|3A13|4A20|5A2|6A10|7A6|8A1|9E3|10E3|11A16|12A2
136,71202,win,370,76,960.33,13,0,0.5652,0,34.828538,62,0,162,171,37,18,105,14,36,"NA:A,SA:A",0A20|1A12|2A2|3A8|4A1|5A1|6A3|7A2|8A2|9A1|10A7|11A0|12A3
137,71583,loss,381,80,563.76,0,13,0.5637,0,36.721250,0,68,135,208,38,16,140,26,36,"NA:E,SA:E",0E5|1E5|2E2|3E5|4E4|5E6|6E7|7E3|8E6|9E7|10E6|11E6|12E6
138,72197,timeout,614,150,2.71,11,2,0.5612,0,36.657064,219,39,371,168,75,3,81,2,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11A20|12A20
139,72800,timeout,603,150,150.62,11,2,0.5588,0,37.613072,215,36,352,176,75,6,86,5,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E19|10A20|11A17|12E17
140,73371,timeout,571,150,56.45,10,3,0.5565,0,36.717068,198,60,335,161,75,4,73,4,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11A20|12E20
141,73882,win,511,101,1415.11,13,0,0.5545,0,36.880616,116,0,240,221,50,29,132,25,45,"NA:A,SA:A",0A8|1A20|2A2|3A4|4A14|5A10|6A2|7A20|8A9|9A3|10A20|11A0|12A4
142,74424,timeout,542,150,-21.74,10,3,0.5523,0,36.439204,198,52,316,151,75,2,65,2,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E16|10E20|11A19|12E16
143,74708,loss,284,58,547.28,0,12,0.5512,0,36.827046,0,33,97,160,27,15,105,24,25,"NA:E,SA:N",0E2|1E2|2E2|3E3|4E1|5E2|6E2|7E1|8E2|9E5|10E5|11N1|12E6
144,75179,timeout,471,150,-47.28,9,3,0.5493,0,36.536669,178,60,281,115,75,1,29,2,70,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
145,75313,win,134,19,382.59,13,0,0.5487,0,36.421305,65,0,78,47,9,4,22,2,8,"NA:A,SA:A",0A4|1A1|2A20|3A1|4A7|5A3|6A3|7A6|8A6|9A3|10A5|11A3|12A3
146,75880,timeout,567,150,194.54,10,3,0.5465,0,36.576344,200,58,333,159,75,7,67,7,71,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11A20|12E20
147,76312,loss,432,84,595.24,0,13,0.5448,0,34.846073,0,67,153,243,36,17,167,28,34,"NA:E,SA:E",0E5|1E4|2E5|3E4|4E5|5E4|6E6|7E4|8E5|9E5|10E5|11E12|12E3
148,76813,timeout,501,150,93.34,9,3,0.5427,0,34.053015,179,59,294,132,75,4,45,4,75,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
149,77261,timeout,448,150,-99.07,9,3,0.5410,0,34.198190,180,60,262,111,75,0,27,0,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E20|10E20|11N1|12E20
150,77711,timeout,450,150,-112.80,9,3,0.5392,0,32.103734,179,59,270,105,75,0,21,1,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
151,78342,timeout,631,150,158.29,11,2,0.5366,0,33.982106,219,39,369,187,75,6,95,6,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10A20|11A20|12E20
152,78804,timeout,462,150,-107.78,9,3,0.5348,0,34.364217,180,59,271,116,75,0,31,1,72,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E19|10E20|11N1|12E20
153,79318,timeout,514,150,388.00,9,3,0.5327,0,34.781312,178,60,290,149,75,11,55,11,72,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
154,79947,timeout,629,150,72.61,12,1,0.5302,0,35.187366,240,18,380,174,75,4,85,2,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10A20|11A20|12A20
155,80536,timeout,589,150,21.54,10,3,0.5279,0,34.427127,199,59,344,170,75,3,82,4,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11A20|12E20
156,80846,win,310,49,572.28,13,0,0.5266,0,33.269024,112,0,177,109,24,9,66,5,24,"NA:A,SA:A",0A10|1A6|2A4|3A17|4A2|5A4|6A2|7A20|8A20|9A3|10A20|11A1|12A3
157,81386,timeout,540,150,-24.79,10,3,0.5245,0,33.288725,199,59,321,144,75,2,58,2,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11A20|12E20
158,81950,timeout,564,150,146.66,11,2,0.5222,0,30.734858,217,36,336,153,75,6,62,6,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E18|10E18|11A20|12A19
159,82398,timeout,448,150,-119.22,9,3,0.5204,0,30.254529,178,60,268,105,75,0,22,0,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
160,83034,timeout,636,150,264.44,12,1,0.5179,0,27.851436,240,18,383,178,75,9,82,9,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10A20|11A20|12A20
161,83337,win,303,47,348.59,13,0,0.5167,0,25.355942,154,0,198,82,23,4,43,2,21,"NA:A,SA:A",0A10|1A3|2A8|3A19|4A13|5A10|6A3|7A20|8A20|9A20|10A16|11A9|12A3
162,83402,win,65,9,394.50,13,0,0.5164,0,24.301648,31,0,29,32,4,4,12,2,3,"NA:A,SA:A",0A1|1A6|2A0|3A2|4A4|5A2|6A2|7A2|8A6|9A3|10A2|11A0|12A1
163,83999,timeout,597,150,-71.51,11,2,0.5140,0,23.710755,216,39,359,163,75,1,77,1,75,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E19|10A20|11A18|12E20
164,84198,win,199,37,726.43,13,0,0.5132,0,21.984929,50,0,92,89,18,12,49,8,17,"NA:A,SA:A",0A9|1A5|2A2|3A3|4A3|5A6|6A2|7A4|8A7|9A1|10A5|11A0|12A3
165,84657,timeout,459,150,-80.86,9,3,0.5114,0,20.809985,180,59,273,111,75,1,25,2,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E19|10E20|11N1|12E20
166,85117,timeout,460,150,-68.48,9,3,0.5095,0,20.283388,180,60,271,114,75,1,30,0,72,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E20|10E20|11N1|12E20
167,85576,timeout,459,150,-124.64,9,3,0.5077,0,19.626224,179,59,276,108,75,0,24,1,75,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
168,85825,win,249,37,308.85,13,0,0.5067,0,18.396222,109,0,154,77,18,3,43,2,18,"NA:A,SA:A",0A1|1A3|2A7|3A14|4A16|5A1|6A6|7A14|8A20|9A2|10A20|11A2|12A3
169,86421,timeout,596,150,57.11,12,1,0.5043,0,17.552549,240,18,370,151,75,4,61,3,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10A20|11A20|12A20
170,86880,timeout,459,150,-111.10,9,3,0.5025,0,17.582532,179,59,280,104,75,0,21,0,75,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
171,87377,timeout,497,150,-126.87,9,3,0.5005,0,15.319992,180,59,302,120,75,0,36,0,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E19|10E20|11N1|12E20
172,87595,win,218,35,361.35,13,0,0.4996,0,14.471061,109,0,134,68,16,4,34,2,16,"NA:A,SA:A",0A7|1A4|2A1|3A5|4A20|5A3|6A6|7A20|8A16|9A3|10A13|11A7|12A4
173,88064,win,469,79,261.72,13,0,0.4977,0,13.595871,239,0,311,119,39,3,65,1,39,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A16|11A20|12A20
174,88585,timeout,521,150,57.69,9,3,0.4957,0,13.460127,179,59,299,147,75,4,61,3,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
175,88736,loss,151,30,44.94,0,13,0.4951,0,12.664078,0,43,53,86,12,3,57,11,9,"NA:E,SA:E",0E3|1E3|2E3|3E4|4E1|5E4|6E3|7E2|8E5|9E4|10E3|11E4|12E4
176,89292,timeout,556,150,-126.71,9,3,0.4928,0,11.822071,178,56,319,162,75,0,79,0,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E16|10E20|11N1|12E20
177,89944,win,652,115,219.38,13,0,0.4902,0,10.809891,221,0,397,198,57,3,126,1,57,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A15|10A3|11A20|12A3
178,90293,loss,349,65,755.02,0,12,0.4888,0,10.086950,0,37,121,202,26,20,134,28,23,"NA:E,SA:N",0E3|1E2|2E2|3E2|4E1|5E2|6E2|7E1|8E6|9E5|10E6|11N1|12E5
179,90757,win,464,77,311.02,13,0,0.4870,0,10.041116,225,0,301,125,38,4,71,2,38,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A16|9A14|10A3|11A18|12A14
180,91362,win,605,107,502.98,13,0,0.4846,0,9.861767,229,0,367,185,53,9,113,5,53,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A15|10A3|11A13|12A18
181,91656,loss,294,66,368.72,0,13,0.4834,0,9.243387,0,63,101,161,32,11,107,20,26,"NA:E,SA:E",0E2|1E3|2E2|3E2|4E2|5E3|6E6|7E2|8E3|9E6|10E11|11E3|12E18
182,92039,win,383,65,321.29,13,0,0.4818,0,9.141462,186,0,248,103,32,4,55,2,30,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A11|9A3|10A3|11A7|12A2
183,92420,loss,381,74,1015.82,0,12,0.4803,0,9.377320,0,48,131,220,30,26,142,33,26,"NA:E,SA:N",0E2|1E2|2E2|3E2|4E1|5E4|6E3|7E2|8E12|9E6|10E6|11N1|12E6
184,92949,win,529,98,290.62,13,0,0.4782,0,9.663116,191,0,321,160,48,4,96,1,47,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A4|9A3|10A4|11A19|12A1
185,93380,win,431,72,355.51,13,0,0.4765,0,9.709724,178,0,270,126,35,5,73,3,34,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A9|9A0|10A3|11A3|12A3
186,93905,win,525,87,511.54,13,0,0.4744,0,10.040980,169,0,313,169,43,9,106,6,43,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A0|9A3|10A3|11A3|12A0
187,94461,win,556,95,504.98,13,0,0.4722,0,10.102971,181,0,327,182,47,9,114,7,45,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A8|9A3|10A3|11A7|12A0
188,94876,loss,415,95,748.03,0,12,0.4705,0,10.391795,0,53,152,219,44,20,140,28,36,"NA:E,SA:N",0E1|1E2|2E1|3E1|4E2|5E7|6E6|7E9|8E3|9E12|10E4|11N1|12E5
189,95473,timeout,597,150,-86.48,11,2,0.4681,0,10.820135,218,38,362,160,75,1,75,0,75,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A19|10E18|11A19|12E20
190,95936,win,463,73,303.53,13,0,0.4663,0,10.652099,185,0,292,135,36,4,82,3,36,"NA:A,SA:A",0A20|1A14|2A20|3A20|4A20|5A20|6A20|7A20|8A7|9A3|10A1|11A16|12A4
191,96426,win,490,77,342.53,13,0,0.4643,0,11.591770,162,0,292,160,38,5,104,4,37,"NA:A,SA:A",0A20|1A20|2A11|3A6|4A15|5A20|6A20|7A14|8A11|9A3|10A15|11A7|12A0
192,96924,win,498,91,389.03,13,0,0.4623,0,12.086986,181,0,302,151,45,6,89,3,45,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A9|7A20|8A17|9A1|10A2|11A10|12A2
193,97742,timeout,818,150,371.20,12,1,0.4590,0,13.688956,204,5,460,283,75,12,186,11,71,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A10|10E5|11A3|12A11
194,98196,loss,454,92,679.23,0,13,0.4572,0,16.112491,0,54,162,251,41,19,170,30,36,"NA:E,SA:E",0E4|1E3|2E3|3E3|4E3|5E4|6E4|7E3|8E4|9E3|10E9|11E3|12E8
195,98722,timeout,526,150,183.88,10,3,0.4551,0,18.844091,61,42,227,224,75,6,134,5,71,"NA:N,SA:N",0A3|1A3|2A2|3A20|4A16|5A0|6A2|7E18|8A13|9A1|10E14|11A1|12E10
196,99353,win,631,117,636.84,13,0,0.4526,0,21.444252,170,0,343,230,58,12,150,8,55,"NA:A,SA:A",0A9|1A20|2A17|3A20|4A20|5A20|6A20|7A20|8A12|9A9|10A3|11A0|12A0
197,99965,loss,612,141,1014.02,0,13,0.4501,0,26.129571,0,64,221,324,67,27,214,36,55,"NA:E,SA:E",0E2|1E2|2E2|3E3|4E2|5E3|6E2|7E5|8E2|9E3|10E18|11E3|12E17
198,100567,win,602,117,489.40,13,0,0.4477,0,33.065440,212,0,359,185,58,9,107,6,57,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A20|10A3|11A5|12A4
199,101196,win,629,109,589.95,13,0,0.4452,0,42.130902,196,0,364,211,54,11,136,7,54,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A5|10A3|11A0|12A8
200,101818,loss,622,134,932.31,0,13,0.4427,0,54.762401,0,240,240,334,48,26,211,37,37,"NA:E,SA:E",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9E20|10E17|11E20|12E3
201,102485,win,667,119,900.28,13,0,0.4401,0,69.789111,211,0,377,231,59,18,144,14,57,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9A3|10A3|11A14|12A13
202,102834,win,349,61,558.03,13,0,0.4387,0,75.204624,135,0,202,117,30,9,68,5,26,"NA:A,SA:A",0A10|1A2|2A17|3A20|4A20|5A11|6A20|7A20|8A11|9A1|10A2|11A0|12A1
203,103244,win,410,63,408.64,13,0,0.4370,0,85.046611,156,0,243,136,31,6,87,4,31,"NA:A,SA:A",0A11|1A12|2A20|3A20|4A14|5A20|6A1|7A20|8A18|9A3|10A16|11A0|12A1
204,103575,win,331,55,338.35,13,0,0.4357,0,88.099997,142,0,204,100,27,4,58,1,27,"NA:A,SA:A",0A3|1A11|2A4|3A20|4A20|5A1|6A20|7A20|8A20|9A6|10A3|11A6|12A8
205,104028,win,453,81,636.03,13,0,0.4339,0,93.021692,178,0,272,141,40,11,80,7,40,"NA:A,SA:A",0A13|1A18|2A13|3A20|4A20|5A20|6A20|7A20|8A15|9A1|10A0|11A14|12A4
206,104461,win,433,69,456.84,13,0,0.4322,0,99.896918,202,0,273,126,34,7,75,3,34,"NA:A,SA:A",0A5|1A20|2A20|3A20|4A20|5A6|6A20|7A20|8A20|9A20|10A20|11A8|12A3
207,104682,win,221,35,456.54,13,0,0.4313,0,103.633427,76,0,123,81,17,6,47,3,17,"NA:A,SA:A",0A1|1A6|2A2|3A4|4A1|5A20|6A20|7A12|8A4|9A3|10A2|11A0|12A1
208,105206,win,524,89,790.16,13,0,0.4292,0,115.950893,194,0,305,176,43,15,106,11,41,"NA:A,SA:A",0A8|1A17|2A20|3A20|4A20|5A13|6A9|7A20|8A20|9A20|10A19|11A5|12A3
209,105478,loss,272,51,547.66,0,12,0.4281,0,123.018423,0,42,95,158,19,15,102,24,18,"NA:E,SA:N",0E2|1E2|2E2|3E3|4E1|5E2|6E6|7E3|8E4|9E6|10E5|11N1|12E6
210,105702,loss,224,42,253.18,0,12,0.4272,0,133.982325,0,32,77,131,16,8,90,15,16,"NA:E,SA:N",0E2|1E2|2E3|3E2|4E2|5E3|6E1|7E2|8E1|9E4|10E5|11N1|12E5
211,106034,win,332,51,474.24,13,0,0.4259,0,145.973742,114,0,193,114,25,7,70,5,25,"NA:A,SA:A",0A3|1A4|2A3|3A20|4A20|5A7|6A7|7A20|8A9|9A12|10A6|11A0|12A3
212,106559,win,525,91,649.87,13,0,0.4238,0,161.413589,208,0,316,164,45,12,97,8,44,"NA:A,SA:A",0A7|1A20|2A13|3A20|4A20|5A20|6A20|7A20|8A20|9A20|10A18|11A7|12A3
213,107055,win,496,81,1189.68,13,0,0.4218,0,177.815341,153,0,267,189,40,24,115,19,40,"NA:A,SA:A",0A20|1A20|2A9|3A20|4A20|5A9|6A20|7A20|8A4|9A1|10A1|11A6|12A3
214,107620,win,565,97,691.15,13,0,0.4195,0,191.776968,195,0,324,193,48,13,122,9,47,"NA:A,SA:A",0A12|1A6|2A9|3A20|4A20|5A20|6A20|7A20|8A20|9A20|10A19|11A6|12A3
215,108297,win,677,109,1111.82,13,0,0.4168,0,210.349932,217,0,381,242,54,23,154,20,53,"NA:A,SA:A",0A20|1A12|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A19|10A3|11A20|12A3
216,108450,loss,153,32,79.94,0,13,0.4162,0,224.012850,0,51,53,86,14,4,53,15,13,"NA:E,SA:E",0E3|1E2|2E2|3E2|4E3|5E3|6E2|7E2|8E6|9E1|10E17|11E1|12E7
217,108731,loss,281,57,498.12,0,12,0.4151,0,231.567225,0,42,101,157,23,14,100,22,21,"NA:E,SA:N",0E3|1E1|2E1|3E3|4E1|5E1|6E3|7E6|8E3|9E9|10E5|11N1|12E6
218,109151,loss,420,90,653.67,0,13,0.4134,0,241.532226,0,121,146,233,41,18,156,27,30,"NA:E,SA:E",0E8|1E8|2E7|3E8|4E8|5E8|6E8|7E8|8E7|9E15|10E15|11E18|12E3
219,109847,win,696,115,1104.87,13,0,0.4106,0,262.296077,213,0,386,254,56,23,163,19,52,"NA:A,SA:A",0A12|1A20|2A19|3A20|4A20|5A20|6A18|7A20|8A20|9A20|10A20|11A1|12A3
220,110309,win,462,71,575.13,13,0,0.4088,0,281.292492,212,0,292,135,35,10,77,9,33,"NA:A,SA:A",0A20|1A20|2A11|3A14|4A20|5A20|6A20|7A20|8A20|9A20|10A20|11A4|12A3
221,110737,win,428,65,398.31,13,0,0.4071,0,326.101924,175,0,270,126,32,6,75,5,31,"NA:A,SA:A",0A4|1A9|2A20|3A20|4A20|5A17|6A3|7A20|8A20|9A20|10A19|11A1|12A2
222,110963,loss,226,48,204.78,0,13,0.4061,0,330.779653,0,64,77,127,22,7,86,15,20,"NA:E,SA:E",0E4|1E4|2E1|3E5|4E4|5E6|6E6|7E3|8E14|9E4|10E4|11E4|12E5
223,111527,win,564,89,518.60,13,0,0.4039,0,349.143409,220,0,349,171,44,9,107,6,43,"NA:A,SA:A",0A11|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A15|10A19|11A12|12A3
224,111820,win,293,47,437.49,13,0,0.4027,0,346.457510,139,0,188,82,23,6,42,3,23,"NA:A,SA:A",0A1|1A13|2A3|3A13|4A20|5A6|6A16|7A20|8A20|9A5|10A20|11A1|12A1
225,112278,loss,458,95,982.04,0,13,0.4009,0,364.838243,0,54,163,253,42,26,164,36,39,"NA:E,SA:E",0E4|1E4|2E4|3E4|4E4|5E3|6E4|7E4|8E1|9E4|10E8|11E3|12E7
226,112912,win,634,105,849.67,13,0,0.3984,0,362.844597,218,0,366,216,52,17,136,14,51,"NA:A,SA:A",0A14|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A20|10A16|11A5|12A3
227,113458,win,546,86,378.16,13,0,0.3962,0,376.925219,223,0,345,159,42,6,99,3,41,"NA:A,SA:A",0A20|1A20|2A16|3A20|4A20|5A20|6A20|7A20|8A20|9A16|10A20|11A8|12A3
228,113811,loss,353,69,923.93,0,12,0.3948,0,390.244890,0,44,122,203,28,24,130,32,26,"NA:E,SA:N",0E2|1E3|2E3|3E2|4E2|5E3|6E1|7E4|8E1|9E7|10E8|11N1|12E8
229,114238,win,427,68,405.40,13,0,0.3930,0,405.111083,207,0,279,115,33,6,64,3,33,"NA:A,SA:A",0A20|1A6|2A19|3A20|4A20|5A20|6A20|7A20|8A20|9A20|10A18|11A1|12A3
230,115035,timeout,797,150,1090.34,11,2,0.3899,0,413.928134,219,34,434,288,75,28,176,27,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E16|10E18|11A19|12A20
231,115308,loss,273,57,189.91,0,13,0.3888,0,433.105359,0,47,100,148,25,7,100,16,23,"NA:E,SA:E",0E3|1E4|2E4|3E3|4E3|5E3|6E7|7E3|8E4|9E1|10E4|11E2|12E6
232,115868,loss,560,112,1182.00,0,13,0.3865,0,424.075532,0,49,199,309,52,31,208,41,50,"NA:E,SA:E",0E3|1E3|2E3|3E3|4E3|5E3|6E4|7E3|8E3|9E1|10E10|11E2|12E8
233,116166,loss,298,58,451.78,0,13,0.3853,0,408.524248,0,84,107,169,22,13,111,22,19,"NA:E,SA:E",0E3|1E3|2E4|3E3|4E3|5E3|6E5|7E4|8E6|9E14|10E16|11E3|12E17
234,116864,win,698,113,1581.66,13,0,0.3825,0,425.837146,148,0,355,287,56,34,184,33,55,"NA:A,SA:A",0A7|1A2|2A13|3A13|4A20|5A20|6A20|7A20|8A10|9A1|10A2|11A0|12A20
235,117377,win,513,81,924.02,13,0,0.3805,0,430.271119,182,0,291,182,40,18,113,15,39,"NA:A,SA:A",0A7|1A20|2A8|3A20|4A18|5A13|6A20|7A20|8A20|9A12|10A13|11A8|12A3
236,117847,win,470,69,706.03,13,0,0.3786,0,422.648624,159,0,272,164,34,13,105,11,33,"NA:A,SA:A",0A9|1A18|2A2|3A20|4A20|5A16|6A20|7A20|8A13|9A1|10A1|11A1|12A18
237,118164,loss,317,68,407.21,0,12,0.3773,0,422.693413,0,44,110,176,31,12,118,21,29,"NA:E,SA:N",0E3|1E2|2E2|3E3|4E2|5E3|6E7|7E2|8E3|9E5|10E6|11N1|12E6
238,118881,win,717,119,1632.19,13,0,0.3745,0,432.518882,214,0,388,270,59,35,167,30,57,"NA:A,SA:A",0A13|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A20|10A16|11A2|12A3
239,119110,win,229,35,267.88,13,0,0.3736,0,453.502951,106,0,147,65,17,2,33,1,17,"NA:A,SA:A",0A2|1A4|2A1|3A20|4A8|5A2|6A6|7A20|8A20|9A3|10A17|11A1|12A2
240,119634,win,524,87,1184.02,13,0,0.3715,0,451.697430,136,0,271,210,43,24,132,21,42,"NA:A,SA:A",0A5|1A20|2A6|3A20|4A20|5A10|6A20|7A20|8A11|9A1|10A0|11A0|12A3
241,120039,loss,405,87,789.08,0,12,0.3698,0,449.330894,0,44,137,227,41,21,151,30,39,"NA:E,SA:N",0E3|1E3|2E3|3E4|4E1|5E2|6E4|7E2|8E4|9E6|10E6|11N1|12E6
242,120652,win,613,103,1124.16,13,0,0.3674,0,432.795992,177,0,335,227,51,23,143,19,48,"NA:A,SA:A",0A4|1A20|2A19|3A13|4A20|5A19|6A20|7A20|8A20|9A1|10A6|11A12|12A3
243,121071,loss,419,88,864.03,0,12,0.3657,0,446.078897,0,41,142,235,42,23,157,32,39,"NA:E,SA:N",0E2|1E2|2E2|3E3|4E1|5E2|6E1|7E3|8E3|9E9|10E7|11N1|12E6
