episode,global_step,outcome,ep_steps,reward,agent_terr,enemy_terr,epsilon,curriculum_level,mean_loss
4099,88693,loss,27,-68.00,0,7,0.0500,0,0.015781
4100,88729,loss,36,-74.50,0,7,0.0500,0,0.013928
4101,88750,loss,21,-66.00,0,7,0.0500,0,0.046333
4102,88773,loss,23,-68.00,0,7,0.0500,0,0.039660
4103,88796,loss,23,-67.50,0,7,0.0500,0,0.017383
4104,88823,loss,27,-69.00,0,7,0.0500,0,0.018350
4105,88840,loss,17,-65.00,0,7,0.0500,0,0.016207
4106,88863,loss,23,-69.50,0,8,0.0500,0,0.012676
4107,88882,loss,19,-66.00,0,7,0.0500,0,0.015341
4108,88896,loss,14,-63.50,0,7,0.0500,0,0.016486
4109,88913,loss,17,-65.00,0,7,0.0500,0,0.022186
4110,88928,loss,15,-64.00,0,7,0.0500,0,0.018656
4111,88949,loss,21,-66.00,0,7,0.0500,0,0.017651
4112,88972,loss,23,-68.00,0,7,0.0500,0,0.045358
4113,88989,loss,17,-65.00,0,7,0.0500,0,0.015772
4114,89010,loss,21,-67.00,0,7,0.0500,0,0.016127
4115,89029,loss,19,-65.50,0,7,0.0500,0,0.046096
4116,89059,loss,30,-72.50,0,8,0.0500,0,0.041344
4117,89086,loss,27,-69.00,0,7,0.0500,0,0.017949
4118,89099,loss,13,-63.00,0,7,0.0500,0,0.012129
4119,89128,loss,29,-68.00,0,7,0.0500,0,0.017907
4120,89150,loss,22,-67.50,0,7,0.0500,0,0.015428
4121,89177,loss,27,-70.00,0,7,0.0500,0,0.015274
4122,89191,loss,14,-63.50,0,7,0.0500,0,0.017096
4123,89211,loss,20,-66.50,0,7,0.0500,0,0.015634
4124,89228,loss,17,-65.00,0,7,0.0500,0,0.013566
4125,89247,loss,19,-66.00,0,7,0.0500,0,0.012977
4126,89266,loss,19,-66.00,0,7,0.0500,0,0.013602
4127,89283,loss,17,-65.00,0,7,0.0500,0,0.056726
4128,89294,loss,11,-62.00,0,7,0.0500,0,0.017244
4129,89311,loss,17,-64.50,0,7,0.0500,0,0.055583
4130,89326,loss,15,-64.00,0,7,0.0500,0,0.020609
4131,89349,loss,23,-68.00,0,7,0.0500,0,0.014322
4132,89372,loss,23,-67.50,0,7,0.0500,0,0.014449
4133,89385,loss,13,-63.00,0,7,0.0500,0,0.022547
4134,89398,loss,13,-63.00,0,7,0.0500,0,0.013465
4135,89421,loss,23,-67.50,0,7,0.0500,0,0.019321
4136,89436,loss,15,-64.00,0,7,0.0500,0,0.016246
4137,89454,loss,18,-65.50,0,7,0.0500,0,0.014210
4138,89467,loss,13,-63.00,0,7,0.0500,0,0.014470
4139,89496,loss,29,-71.00,0,7,0.0500,0,0.017303
4140,89523,loss,27,-70.00,0,7,0.0500,0,0.043158
4141,89539,loss,16,-64.50,0,7,0.0500,0,0.016659
4142,89566,loss,27,-68.50,0,7,0.0500,0,0.017777
4143,89587,loss,21,-67.00,0,7,0.0500,0,0.046226
4144,89605,loss,18,-65.50,0,7,0.0500,0,0.011823
4145,89628,loss,23,-68.00,0,7,0.0500,0,0.017093
4146,89641,loss,13,-63.00,0,7,0.0500,0,0.067062
4147,89664,loss,23,-68.00,0,7,0.0500,0,0.013703
4148,89685,loss,21,-66.00,0,7,0.0500,0,0.015894
4149,89696,loss,11,-61.50,0,7,0.0500,0,0.015800
4150,89709,loss,13,-62.00,0,7,0.0500,0,0.014110
4151,89736,loss,27,-70.00,0,7,0.0500,0,0.040410
4152,89755,loss,19,-67.00,0,8,0.0500,0,0.049288
4153,89768,loss,13,-63.00,0,7,0.0500,0,0.020421
4154,89779,loss,11,-62.00,0,7,0.0500,0,0.014976
4155,89796,loss,17,-65.00,0,7,0.0500,0,0.058611
4156,89809,loss,13,-62.00,0,7,0.0500,0,0.013655
4157,89828,loss,19,-65.00,0,7,0.0500,0,0.014351
4158,89851,loss,23,-65.00,0,7,0.0500,0,0.018487
4159,89864,loss,13,-62.50,0,7,0.0500,0,0.013943
4160,89887,loss,23,-67.50,0,7,0.0500,0,0.043730
4161,89904,loss,17,-65.00,0,7,0.0500,0,0.020212
4162,89925,loss,21,-67.00,0,7,0.0500,0,0.018309
4163,89950,loss,25,-68.50,0,7,0.0500,0,0.015344
4164,89965,loss,15,-64.00,0,7,0.0500,0,0.012586
4165,89982,loss,17,-64.00,0,7,0.0500,0,0.012747
4166,90007,loss,25,-67.50,0,7,0.0500,0,0.017198
4167,90027,loss,20,-66.00,0,7,0.0500,0,0.014363
4168,90044,loss,17,-65.00,0,7,0.0500,0,0.010826
4169,90059,loss,15,-64.00,0,7,0.0500,0,0.014521
4170,90087,loss,28,-69.50,0,7,0.0500,0,0.014876
4171,90102,loss,15,-64.00,0,7,0.0500,0,0.015421
4172,90119,loss,17,-64.50,0,7,0.0500,0,0.019342
4173,90146,loss,27,-70.00,0,7,0.0500,0,0.017690
4174,90161,loss,15,-63.00,0,7,0.0500,0,0.015279
4175,90176,loss,15,-64.00,0,7,0.0500,0,0.014656
4176,90188,loss,12,-62.00,0,7,0.0500,0,0.014845
4177,90203,loss,15,-64.00,0,7,0.0500,0,0.014388
4178,90219,loss,16,-64.50,0,7,0.0500,0,0.014937
4179,90252,loss,33,-73.00,0,7,0.0500,0,0.012511
4180,90262,loss,10,-61.50,0,7,0.0500,0,0.015506
4181,90285,loss,23,-65.00,0,7,0.0500,0,0.017514
4182,90312,loss,27,-70.00,0,7,0.0500,0,0.014880
4183,90336,loss,24,-68.50,0,7,0.0500,0,0.015134
4184,90355,loss,19,-66.00,0,7,0.0500,0,0.014048
4185,90370,loss,15,-63.00,0,7,0.0500,0,0.016038
4186,90395,loss,25,-69.00,0,7,0.0500,0,0.016222
4187,90414,loss,19,-65.50,0,7,0.0500,0,0.012580
4188,90429,loss,15,-64.50,0,7,0.0500,0,0.024070
4189,90446,loss,17,-64.50,0,7,0.0500,0,0.017042
4190,90471,loss,25,-69.00,0,7,0.0500,0,0.015262
4191,90486,loss,15,-63.50,0,7,0.0500,0,0.016505
4192,90509,loss,23,-68.00,0,7,0.0500,0,0.047666
4193,90533,loss,24,-68.50,0,7,0.0500,0,0.014903
4194,90546,loss,13,-63.00,0,7,0.0500,0,0.019681
4195,90565,loss,19,-65.00,0,7,0.0500,0,0.015305
4196,90582,loss,17,-65.00,0,7,0.0500,0,0.014834
4197,90599,loss,17,-64.50,0,7,0.0500,0,0.010416
4198,90620,loss,21,-66.50,0,7,0.0500,0,0.015373
4199,90641,loss,21,-67.00,0,7,0.0500,0,0.016548
4200,90660,loss,19,-66.00,0,7,0.0500,0,0.019578
4201,90685,loss,25,-68.50,0,7,0.0500,0,0.016434
4202,90701,loss,16,-64.50,0,7,0.0500,0,0.017563
4203,90718,loss,17,-65.00,0,7,0.0500,0,0.014386
4204,90733,loss,15,-62.50,0,7,0.0500,0,0.012760
4205,90754,loss,21,-67.00,0,7,0.0500,0,0.010002
4206,90779,loss,25,-68.50,0,7,0.0500,0,0.040172
4207,90798,loss,19,-65.50,0,7,0.0500,0,0.014813
4208,90817,loss,19,-65.00,0,7,0.0500,0,0.050192
4209,90840,loss,23,-66.50,0,7,0.0500,0,0.014937
4210,90855,loss,15,-64.00,0,7,0.0500,0,0.016526
4211,90884,loss,29,-71.00,0,7,0.0500,0,0.062090
4212,90897,loss,13,-63.00,0,7,0.0500,0,0.015118
4213,90914,loss,17,-64.00,0,7,0.0500,0,0.049922
4214,90935,loss,21,-67.00,0,7,0.0500,0,0.017850
4215,90950,loss,15,-64.00,0,7,0.0500,0,0.014993
4216,90967,loss,17,-65.00,0,7,0.0500,0,0.014667
4217,90982,loss,15,-64.00,0,7,0.0500,0,0.017963
4218,90998,loss,16,-64.50,0,7,0.0500,0,0.021480
4219,91028,loss,30,-71.00,0,7,0.0500,0,0.014730
4220,91071,loss,43,-76.50,0,7,0.0500,0,0.015838
4221,91090,loss,19,-65.50,0,7,0.0500,0,0.013838
4222,91105,loss,15,-64.00,0,7,0.0500,0,0.051109
4223,91130,loss,25,-69.00,0,7,0.0500,0,0.015697
4224,91143,loss,13,-63.00,0,7,0.0500,0,0.012780
4225,91164,loss,21,-66.50,0,7,0.0500,0,0.044646
4226,91177,loss,13,-62.50,0,7,0.0500,0,0.012407
4227,91200,loss,23,-68.00,0,7,0.0500,0,0.014350
4228,91217,loss,17,-64.50,0,7,0.0500,0,0.014247
4229,91232,loss,15,-62.50,0,7,0.0500,0,0.012281
4230,91253,loss,21,-67.00,0,7,0.0500,0,0.009696
4231,91267,loss,14,-63.50,0,7,0.0500,0,0.061617
4232,91293,loss,26,-68.50,0,7,0.0500,0,0.016511
4233,91306,loss,13,-62.00,0,7,0.0500,0,0.013800
4234,91319,loss,13,-62.50,0,7,0.0500,0,0.014211
4235,91334,loss,15,-63.00,0,7,0.0500,0,0.014575
4236,91357,loss,23,-68.00,0,7,0.0500,0,0.016282
4237,91388,loss,31,-72.00,0,7,0.0500,0,0.033161
4238,91403,loss,15,-64.00,0,7,0.0500,0,0.015271
4239,91416,loss,13,-59.50,0,7,0.0500,0,0.013294
4240,91441,loss,25,-69.00,0,7,0.0500,0,0.036953
4241,91458,loss,17,-65.00,0,7,0.0500,0,0.015479
4242,91471,loss,13,-63.00,0,7,0.0500,0,0.023367
4243,91492,loss,21,-67.00,0,7,0.0500,0,0.015169
4244,91510,loss,18,-65.50,0,7,0.0500,0,0.012584
4245,91533,loss,23,-68.00,0,7,0.0500,0,0.015735
4246,91550,loss,17,-63.50,0,7,0.0500,0,0.017074
4247,91567,loss,17,-65.00,0,7,0.0500,0,0.018535
4248,91586,loss,19,-66.00,0,7,0.0500,0,0.015367
4249,91602,loss,16,-64.50,0,7,0.0500,0,0.013362
4250,91625,loss,23,-69.50,0,8,0.0500,0,0.016092
4251,91648,loss,23,-66.50,0,7,0.0500,0,0.014476
4252,91660,loss,12,-62.50,0,7,0.0500,0,0.024034
4253,91689,loss,29,-71.00,0,7,0.0500,0,0.011894
4254,91706,loss,17,-65.00,0,7,0.0500,0,0.015925
4255,91727,loss,21,-67.00,0,7,0.0500,0,0.016745
4256,91740,loss,13,-63.00,0,7,0.0500,0,0.013259
4257,91767,loss,27,-70.00,0,7,0.0500,0,0.017144
4258,91782,loss,15,-64.00,0,7,0.0500,0,0.015959
4259,91795,loss,13,-63.00,0,7,0.0500,0,0.019090
4260,91827,loss,32,-72.50,0,7,0.0500,0,0.016086
4261,91844,loss,17,-66.00,0,7,0.0500,0,0.016755
4262,91869,loss,25,-69.00,0,7,0.0500,0,0.044608
4263,91898,loss,29,-71.00,0,7,0.0500,0,0.063927
4264,91915,loss,17,-65.00,0,7,0.0500,0,0.011517
4265,91936,loss,21,-67.00,0,7,0.0500,0,0.049534
4266,91955,loss,19,-66.00,0,7,0.0500,0,0.014943
4267,91978,loss,23,-67.00,0,7,0.0500,0,0.012695
4268,92002,loss,24,-66.50,0,7,0.0500,0,0.013396
4269,92021,loss,19,-66.50,0,8,0.0500,0,0.012559
4270,92042,loss,21,-67.00,0,7,0.0500,0,0.013014
4271,92059,loss,17,-65.00,0,7,0.0500,0,0.021032
4272,92080,loss,21,-67.00,0,7,0.0500,0,0.013895
4273,92101,loss,21,-67.00,0,7,0.0500,0,0.022947
4274,92122,loss,21,-67.00,0,7,0.0500,0,0.014848
4275,92136,loss,14,-63.50,0,7,0.0500,0,0.013556
4276,92153,loss,17,-65.00,0,7,0.0500,0,0.011041
4277,92179,loss,26,-69.50,0,7,0.0500,0,0.017779
4278,92200,loss,21,-66.00,0,7,0.0500,0,0.012945
4279,92217,loss,17,-65.00,0,7,0.0500,0,0.017209
4280,92234,loss,17,-65.00,0,7,0.0500,0,0.013873
4281,92261,loss,27,-70.00,0,7,0.0500,0,0.015227
4282,92300,loss,39,-72.00,0,7,0.0500,0,0.015282
4283,92325,loss,25,-69.00,0,7,0.0500,0,0.013713
4284,92350,loss,25,-69.00,0,7,0.0500,0,0.015684
4285,92365,loss,15,-64.00,0,7,0.0500,0,0.016118
4286,92386,loss,21,-67.00,0,7,0.0500,0,0.013875
4287,92409,loss,23,-68.00,0,7,0.0500,0,0.017123
4288,92424,loss,15,-64.00,0,7,0.0500,0,0.018809
4289,92434,loss,10,-61.50,0,7,0.0500,0,0.014193
4290,92454,loss,20,-65.50,0,7,0.0500,0,0.020229
4291,92467,loss,13,-62.00,0,7,0.0500,0,0.011174
4292,92488,loss,21,-67.00,0,7,0.0500,0,0.014354
4293,92513,loss,25,-69.00,0,7,0.0500,0,0.019293
4294,92528,loss,15,-64.00,0,7,0.0500,0,0.011836
4295,92546,loss,18,-65.50,0,7,0.0500,0,0.016101
4296,92570,loss,24,-67.50,0,7,0.0500,0,0.014908
4297,92595,loss,25,-69.00,0,7,0.0500,0,0.016316
4298,92625,loss,30,-71.50,0,7,0.0500,0,0.017027
4299,92648,loss,23,-67.00,0,7,0.0500,0,0.015189
4300,92667,loss,19,-66.00,0,7,0.0500,0,0.017292
4301,92688,loss,21,-67.00,0,7,0.0500,0,0.014477
4302,92709,loss,21,-66.50,0,7,0.0500,0,0.015481
4303,92724,loss,15,-64.00,0,7,0.0500,0,0.013303
4304,92737,loss,13,-63.00,0,7,0.0500,0,0.013119
4305,92760,loss,23,-68.00,0,7,0.0500,0,0.014448
4306,92796,loss,36,-74.00,0,7,0.0500,0,0.014811
4307,92813,loss,17,-65.00,0,7,0.0500,0,0.054522
4308,92826,loss,13,-63.00,0,7,0.0500,0,0.012053
4309,92852,loss,26,-69.50,0,7,0.0500,0,0.018194
4310,92867,loss,15,-64.00,0,7,0.0500,0,0.015279
4311,92891,loss,24,-68.50,0,7,0.0500,0,0.016651
4312,92906,loss,15,-64.00,0,7,0.0500,0,0.020464
4313,92929,loss,23,-68.00,0,7,0.0500,0,0.017458
4314,92944,loss,15,-64.00,0,7,0.0500,0,0.017764
4315,92961,loss,17,-65.00,0,7,0.0500,0,0.013037
4316,92978,loss,17,-65.00,0,7,0.0500,0,0.013655
4317,92995,loss,17,-65.00,0,7,0.0500,0,0.014788
4318,93012,loss,17,-65.00,0,7,0.0500,0,0.015106
4319,93029,loss,17,-64.00,0,7,0.0500,0,0.014449
4320,93055,loss,26,-68.50,0,7,0.0500,0,0.015193
4321,93080,loss,25,-68.00,0,7,0.0500,0,0.016939
4322,93102,loss,22,-67.50,0,7,0.0500,0,0.012575
4323,93127,loss,25,-69.00,0,7,0.0500,0,0.044952
4324,93146,loss,19,-65.50,0,7,0.0500,0,0.020074
4325,93165,loss,19,-66.00,0,7,0.0500,0,0.015865
4326,93178,loss,13,-63.00,0,7,0.0500,0,0.017300
4327,93195,loss,17,-65.00,0,7,0.0500,0,0.012181
4328,93209,loss,14,-63.50,0,7,0.0500,0,0.023910
4329,93228,loss,19,-65.00,0,7,0.0500,0,0.018034
4330,93255,loss,27,-70.00,0,7,0.0500,0,0.017027
4331,93279,loss,24,-68.00,0,7,0.0500,0,0.016871
4332,93298,loss,19,-66.00,0,7,0.0500,0,0.055465
4333,93317,loss,19,-66.00,0,7,0.0500,0,0.016945
4334,93335,loss,18,-64.50,0,7,0.0500,0,0.012923
4335,93362,loss,27,-70.00,0,7,0.0500,0,0.011463
4336,93381,loss,19,-66.00,0,7,0.0500,0,0.014850
4337,93396,loss,15,-64.00,0,7,0.0500,0,0.014598
4338,93417,loss,21,-67.50,0,7,0.0500,0,0.015823
4339,93431,loss,14,-63.50,0,7,0.0500,0,0.010525
4340,93463,loss,32,-72.50,0,7,0.0500,0,0.015773
4341,93478,loss,15,-64.00,0,7,0.0500,0,0.011259
4342,93495,loss,17,-64.00,0,7,0.0500,0,0.010575
4343,93508,loss,13,-62.50,0,7,0.0500,0,0.014358
4344,93529,loss,21,-67.00,0,7,0.0500,0,0.040422
4345,93546,loss,17,-65.00,0,7,0.0500,0,0.015077
4346,93562,loss,16,-64.50,0,7,0.0500,0,0.019995
4347,93581,loss,19,-64.50,0,7,0.0500,0,0.012501
4348,93602,loss,21,-66.50,0,7,0.0500,0,0.016482
4349,93621,loss,19,-66.00,0,7,0.0500,0,0.051599
4350,93638,loss,17,-65.00,0,7,0.0500,0,0.013932
4351,93661,loss,23,-68.00,0,7,0.0500,0,0.014242
4352,93676,loss,15,-64.00,0,7,0.0500,0,0.014574
4353,93695,loss,19,-65.00,0,7,0.0500,0,0.012723
4354,93716,loss,21,-67.00,0,7,0.0500,0,0.012141
4355,93747,loss,31,-72.00,0,7,0.0500,0,0.017410
4356,93762,loss,15,-64.00,0,7,0.0500,0,0.022389
4357,93785,loss,23,-68.00,0,7,0.0500,0,0.021194
4358,93806,loss,21,-67.00,0,7,0.0500,0,0.014514
4359,93823,loss,17,-65.00,0,7,0.0500,0,0.015704
4360,93840,loss,17,-64.50,0,7,0.0500,0,0.016870
4361,93857,loss,17,-64.50,0,7,0.0500,0,0.012538
4362,93872,loss,15,-64.00,0,7,0.0500,0,0.020075
4363,93892,loss,20,-66.50,0,7,0.0500,0,0.013509
4364,93907,loss,15,-64.00,0,7,0.0500,0,0.012115
4365,93934,loss,27,-69.50,0,7,0.0500,0,0.015496
4366,93951,loss,17,-65.00,0,7,0.0500,0,0.012125
4367,93976,loss,25,-68.50,0,7,0.0500,0,0.022788
4368,93991,loss,15,-63.00,0,7,0.0500,0,0.014621
4369,94014,loss,23,-68.00,0,7,0.0500,0,0.044338
4370,94027,loss,13,-62.50,0,7,0.0500,0,0.012856
4371,94038,loss,11,-62.00,0,7,0.0500,0,0.010230
4372,94051,loss,13,-62.00,0,7,0.0500,0,0.014270
4373,94072,loss,21,-67.00,0,7,0.0500,0,0.017440
4374,94093,loss,21,-66.00,0,7,0.0500,0,0.020188
4375,94112,loss,19,-66.00,0,7,0.0500,0,0.016488
4376,94131,loss,19,-64.50,0,7,0.0500,0,0.016537
4377,94152,loss,21,-66.00,0,7,0.0500,0,0.013612
4378,94178,loss,26,-68.50,0,7,0.0500,0,0.015336
4379,94193,loss,15,-63.00,0,7,0.0500,0,0.014774
4380,94210,loss,17,-65.00,0,7,0.0500,0,0.013694
4381,94225,loss,15,-64.00,0,7,0.0500,0,0.013602
4382,94241,loss,16,-64.50,0,7,0.0500,0,0.018195
4383,94262,loss,21,-65.00,0,7,0.0500,0,0.013658
4384,94279,loss,17,-64.50,0,7,0.0500,0,0.013573
4385,94289,loss,10,-61.50,0,7,0.0500,0,0.013264
4386,94307,loss,18,-65.50,0,7,0.0500,0,0.018056
4387,94320,loss,13,-62.00,0,7,0.0500,0,0.015251
4388,94343,loss,23,-68.00,0,7,0.0500,0,0.014427
4389,94372,loss,29,-72.50,0,8,0.0500,0,0.015476
4390,94394,loss,22,-69.00,0,8,0.0500,0,0.013792
4391,94410,loss,16,-64.50,0,7,0.0500,0,0.013437
4392,94429,loss,19,-66.00,0,7,0.0500,0,0.011157
4393,94446,loss,17,-64.50,0,7,0.0500,0,0.012526
4394,94471,loss,25,-68.00,0,7,0.0500,0,0.015598
4395,94481,loss,10,-60.50,0,7,0.0500,0,0.076387
4396,94518,loss,37,-75.00,0,7,0.0500,0,0.013854
4397,94541,loss,23,-67.00,0,7,0.0500,0,0.014905
4398,94556,loss,15,-64.00,0,7,0.0500,0,0.012871
4399,94581,loss,25,-69.00,0,7,0.0500,0,0.012895
4400,94596,loss,15,-64.00,0,7,0.0500,0,0.017023
4401,94615,loss,19,-65.00,0,7,0.0500,0,0.011745
4402,94628,loss,13,-63.00,0,7,0.0500,0,0.011969
4403,94639,loss,11,-62.00,0,7,0.0500,0,0.008856
4404,94664,loss,25,-68.50,0,7,0.0500,0,0.020178
4405,94689,loss,25,-68.00,0,7,0.0500,0,0.012955
4406,94702,loss,13,-62.50,0,7,0.0500,0,0.015315
4407,94729,loss,27,-70.00,0,7,0.0500,0,0.011426
4408,94750,loss,21,-67.00,0,7,0.0500,0,0.038615
4409,94767,loss,17,-65.00,0,7,0.0500,0,0.013147
4410,94782,loss,15,-64.00,0,7,0.0500,0,0.016181
4411,94799,loss,17,-65.00,0,7,0.0500,0,0.020536
4412,94814,loss,15,-63.00,0,7,0.0500,0,0.014178
4413,94832,loss,18,-65.50,0,7,0.0500,0,0.014121
4414,94845,loss,13,-63.00,0,7,0.0500,0,0.016288
4415,94864,loss,19,-65.00,0,7,0.0500,0,0.011937
4416,94889,loss,25,-70.50,0,8,0.0500,0,0.014418
4417,94908,loss,19,-65.00,0,7,0.0500,0,0.023998
4418,94923,loss,15,-64.00,0,7,0.0500,0,0.061214
4419,94949,loss,26,-71.00,0,8,0.0500,0,0.017576
4420,94982,loss,33,-71.50,0,7,0.0500,0,0.012152
4421,95007,loss,25,-68.00,0,7,0.0500,0,0.014660
4422,95020,loss,13,-63.00,0,7,0.0500,0,0.011911
4423,95037,loss,17,-64.00,0,7,0.0500,0,0.010342
4424,95060,loss,23,-68.00,0,7,0.0500,0,0.014003
4425,95095,loss,35,-74.00,0,7,0.0500,0,0.014303
4426,95116,loss,21,-67.00,0,7,0.0500,0,0.017959
4427,95131,loss,15,-64.00,0,7,0.0500,0,0.014520
4428,95148,loss,17,-65.00,0,7,0.0500,0,0.009165
4429,95170,loss,22,-67.00,0,7,0.0500,0,0.008666
4430,95195,loss,25,-69.00,0,7,0.0500,0,0.018667
4431,95206,loss,11,-62.00,0,7,0.0500,0,0.012469
4432,95225,loss,19,-67.50,0,8,0.0500,0,0.009447
4433,95256,loss,31,-70.50,0,7,0.0500,0,0.016005
4434,95282,loss,26,-69.50,0,7,0.0500,0,0.015403
4435,95303,loss,21,-66.50,0,7,0.0500,0,0.014360
4436,95319,loss,16,-64.50,0,7,0.0500,0,0.017148
4437,95343,loss,24,-68.50,0,7,0.0500,0,0.011735
4438,95360,loss,17,-65.00,0,7,0.0500,0,0.011865
4439,95393,loss,33,-73.00,0,7,0.0500,0,0.013359
4440,95431,loss,38,-75.00,0,7,0.0500,0,0.016717
4441,95452,loss,21,-67.00,0,7,0.0500,0,0.013405
4442,95471,loss,19,-66.00,0,7,0.0500,0,0.012781
4443,95487,loss,16,-64.50,0,7,0.0500,0,0.018630
4444,95512,loss,25,-68.50,0,7,0.0500,0,0.011959
4445,95527,loss,15,-64.00,0,7,0.0500,0,0.014601
4446,95549,loss,22,-67.50,0,7,0.0500,0,0.011421
4447,95564,loss,15,-64.00,0,7,0.0500,0,0.016825
4448,95575,loss,11,-60.50,0,7,0.0500,0,0.010440
4449,95598,loss,23,-68.00,0,7,0.0500,0,0.008564
4450,95617,loss,19,-65.00,0,7,0.0500,0,0.012016
4451,95632,loss,15,-64.00,0,7,0.0500,0,0.014306
4452,95647,loss,15,-64.00,0,7,0.0500,0,0.013858
4453,95674,loss,27,-70.00,0,7,0.0500,0,0.011916
4454,95695,loss,21,-67.00,0,7,0.0500,0,0.017201
4455,95716,loss,21,-65.50,0,7,0.0500,0,0.012891
4456,95741,loss,25,-69.00,0,7,0.0500,0,0.015138
4457,95761,loss,20,-65.00,0,7,0.0500,0,0.012885
4458,95783,loss,22,-67.50,0,7,0.0500,0,0.009584
4459,95800,loss,17,-64.00,0,7,0.0500,0,0.011660
4460,95830,loss,30,-71.50,0,7,0.0500,0,0.012730
4461,95859,loss,29,-70.50,0,8,0.0500,0,0.034742
4462,95882,loss,23,-67.00,0,7,0.0500,0,0.012501
4463,95897,loss,15,-64.00,0,7,0.0500,0,0.014849
4464,95916,loss,19,-66.00,0,7,0.0500,0,0.014820
4465,95934,loss,18,-64.00,0,7,0.0500,0,0.013245
4466,95956,loss,22,-66.50,0,7,0.0500,0,0.011316
4467,95971,loss,15,-64.00,0,7,0.0500,0,0.014900
4468,95986,loss,15,-64.00,0,7,0.0500,0,0.011039
4469,96005,loss,19,-66.00,0,7,0.0500,0,0.012710
4470,96029,loss,24,-68.50,0,7,0.0500,0,0.016938
4471,96056,loss,27,-69.50,0,7,0.0500,0,0.013813
4472,96075,loss,19,-65.50,0,7,0.0500,0,0.015401
4473,96104,loss,29,-70.50,0,7,0.0500,0,0.018465
4474,96121,loss,17,-66.50,0,8,0.0500,0,0.013467
4475,96146,loss,25,-69.00,0,7,0.0500,0,0.012369
4476,96169,loss,23,-67.50,0,7,0.0500,0,0.015832
4477,96187,loss,18,-64.50,0,7,0.0500,0,0.011960
4478,96204,loss,17,-65.00,0,7,0.0500,0,0.014533
4479,96225,loss,21,-67.00,0,7,0.0500,0,0.013187
4480,96257,loss,32,-72.00,0,7,0.0500,0,0.016098
4481,96274,loss,17,-65.00,0,7,0.0500,0,0.013964
4482,96287,loss,13,-63.00,0,7,0.0500,0,0.012554
4483,96305,loss,18,-65.50,0,7,0.0500,0,0.012517
4484,96332,loss,27,-69.00,0,7,0.0500,0,0.038550
4485,96349,loss,17,-65.00,0,7,0.0500,0,0.014800
4486,96374,loss,25,-69.00,0,7,0.0500,0,0.011686
4487,96395,loss,21,-67.00,0,7,0.0500,0,0.014380
4488,96420,loss,25,-70.50,0,8,0.0500,0,0.012975
4489,96444,loss,24,-67.50,0,7,0.0500,0,0.011152
4490,96469,loss,25,-68.00,0,7,0.0500,0,0.013241
4491,96482,loss,13,-62.50,0,7,0.0500,0,0.010589
4492,96503,loss,21,-66.50,0,7,0.0500,0,0.016011
4493,96522,loss,19,-65.50,0,7,0.0500,0,0.017188
4494,96539,loss,17,-64.50,0,7,0.0500,0,0.010081
4495,96566,loss,27,-70.00,0,7,0.0500,0,0.015440
4496,96589,loss,23,-68.00,0,7,0.0500,0,0.019139
4497,96612,loss,23,-69.50,0,8,0.0500,0,0.043531
4498,96639,loss,27,-70.00,0,7,0.0500,0,0.014610
4499,96664,loss,25,-68.00,0,7,0.0500,0,0.044079
4500,96688,loss,24,-70.00,0,8,0.0500,0,0.013671
4501,96703,loss,15,-64.00,0,7,0.0500,0,0.009255
4502,96720,loss,17,-64.00,0,7,0.0500,0,0.011625
4503,96739,loss,19,-66.00,0,7,0.0500,0,0.012333
4504,96762,loss,23,-66.50,0,7,0.0500,0,0.011515
4505,96779,loss,17,-64.00,0,7,0.0500,0,0.012770
4506,96796,loss,17,-64.50,0,7,0.0500,0,0.015265
4507,96824,loss,28,-72.00,0,8,0.0500,0,0.011388
4508,96838,loss,14,-63.00,0,7,0.0500,0,0.012381
4509,96857,loss,19,-65.00,0,7,0.0500,0,0.012497
4510,96873,loss,16,-64.50,0,7,0.0500,0,0.011106
4511,96891,loss,18,-65.50,0,7,0.0500,0,0.018009
4512,96912,loss,21,-67.00,0,7,0.0500,0,0.015250
4513,96937,loss,25,-69.00,0,7,0.0500,0,0.015581
4514,96956,loss,19,-65.00,0,7,0.0500,0,0.011537
4515,96981,loss,25,-69.00,0,7,0.0500,0,0.011997
4516,96998,loss,17,-64.00,0,7,0.0500,0,0.011504
4517,97019,loss,21,-66.50,0,7,0.0500,0,0.015147
4518,97034,loss,15,-64.00,0,7,0.0500,0,0.011929
4519,97053,loss,19,-65.50,0,7,0.0500,0,0.012817
4520,97072,loss,19,-65.00,0,7,0.0500,0,0.014731
4521,97091,loss,19,-66.00,0,7,0.0500,0,0.012353
4522,97111,loss,20,-66.50,0,7,0.0500,0,0.014298
4523,97136,loss,25,-69.00,0,7,0.0500,0,0.019120
4524,97154,loss,18,-64.00,0,7,0.0500,0,0.016401
4525,97178,loss,24,-68.00,0,7,0.0500,0,0.014108
4526,97197,loss,19,-66.00,0,7,0.0500,0,0.011561
4527,97214,loss,17,-64.50,0,7,0.0500,0,0.016922
4528,97231,loss,17,-65.00,0,7,0.0500,0,0.012573
4529,97252,loss,21,-67.00,0,7,0.0500,0,0.015245
4530,97265,loss,13,-62.50,0,7,0.0500,0,0.014923
4531,97280,loss,15,-62.50,0,7,0.0500,0,0.011339
4532,97295,loss,15,-64.00,0,7,0.0500,0,0.015900
4533,97320,loss,25,-68.50,0,7,0.0500,0,0.012660
