121,61973,win,588,93,276.67,13,0,0.5331,0,1.323386,228,0,366,176,46,8,110,6,46,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9A3|10A10|11A17|12A20
122,62225,win,252,41,414.33,13,0,0.5322,0,1.256621,83,0,132,100,20,10,58,8,20,"NA:A,SA:A",0A20|1A2|2A10|3A9|4A20|5A7|6A2|7A1|8A6|9A3|10A2|11A1|12A0
123,62470,loss,245,48,197.17,0,12,0.5314,0,1.288145,0,36,86,140,19,9,94,17,18,"NA:E,SA:N",0E2|1E2|2E2|3E2|4E2|5E2|6E2|7E3|8E3|9E5|10E5|11N1|12E6
124,62855,loss,385,79,503.97,0,12,0.5300,0,1.287455,0,41,136,214,35,19,141,29,31,"NA:E,SA:N",0E3|1E3|2E3|3E2|4E1|5E3|6E1|7E4|8E2|9E6|10E6|11N1|12E7
125,63381,win,526,85,204.11,13,0,0.5282,0,1.319330,215,0,330,154,42,5,96,2,42,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A3|11A10|12A19
126,63556,loss,175,36,-31.64,0,13,0.5276,0,1.327716,0,63,65,96,14,2,63,11,12,"NA:E,SA:E",0E5|1E4|2E4|3E8|4E9|5E5|6E4|7E3|8E4|9E4|10E5|11E4|12E4
127,63990,loss,434,96,535.86,0,13,0.5260,0,1.264833,0,62,155,235,44,20,154,29,38,"NA:E,SA:E",0E4|1E4|2E4|3E3|4E4|5E4|6E4|7E4|8E4|9E1|10E12|11E3|12E11
128,64365,loss,375,77,538.51,0,13,0.5247,0,1.262825,0,51,130,210,35,20,138,30,35,"NA:E,SA:E",0E4|1E4|2E3|3E4|4E3|5E3|6E4|7E4|8E4|9E1|10E7|11E3|12E7
129,65113,timeout,748,150,168.90,11,2,0.5221,0,1.268325,219,29,430,243,75,9,149,9,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10A20|11A20|12E10
130,65603,win,490,79,200.55,13,0,0.5204,0,1.302348,235,0,324,127,39,5,71,3,38,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A15|11A17|12A20
131,65911,win,308,51,379.28,13,0,0.5193,0,1.266470,88,0,167,116,25,9,71,6,25,"NA:A,SA:A",0A20|1A11|2A4|3A3|4A3|5A20|6A1|7A1|8A2|9A3|10A0|11A17|12A3
132,66348,loss,437,90,741.42,0,12,0.5178,0,1.298264,0,44,161,240,36,26,154,32,32,"NA:E,SA:N",0E2|1E1|2E1|3E1|4E2|5E5|6E5|7E3|8E7|9E6|10E5|11N1|12E6
133,67008,timeout,660,150,1179.40,8,4,0.5155,0,1.290167,44,30,260,325,75,38,204,37,71,"NA:N,SA:N",0A3|1A9|2A1|3A1|4A14|5A1|6A13|7A2|8E4|9E5|10E10|11N1|12E11
134,67240,win,232,37,490.59,13,0,0.5147,0,1.326334,50,0,108,106,18,12,64,10,17,"NA:A,SA:A",0A1|1A14|2A7|3A1|4A3|5A3|6A3|7A3|8A2|9A3|10A1|11A9|12A0
135,67735,win,495,79,403.10,13,0,0.5129,0,1.342022,229,0,319,137,39,11,76,8,36,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A6|11A20|12A20
136,67846,win,111,16,204.42,13,0,0.5125,0,1.236720,53,0,61,43,7,3,20,1,6,"NA:A,SA:A",0A10|1A2|2A5|3A1|4A4|5A4|6A10|7A1|8A9|9A0|10A0|11A6|12A1
137,68406,win,560,101,252.20,13,0,0.5106,0,1.278546,206,0,339,171,50,7,103,4,49,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9A1|10A1|11A5|12A20
138,68682,loss,276,56,355.26,0,12,0.5096,0,1.332793,0,34,95,157,24,14,101,24,23,"NA:E,SA:N",0E2|1E2|2E2|3E3|4E2|5E2|6E1|7E3|8E2|9E5|10E5|11N1|12E5
139,69476,timeout,794,150,723.33,12,1,0.5068,0,1.289547,216,8,433,286,75,25,177,22,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E8|10A12|11A20|12A5
140,70031,win,555,95,297.98,13,0,0.5049,0,1.331020,230,0,347,161,47,8,94,6,46,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9A3|10A15|11A14|12A20
141,70647,timeout,616,150,64.05,10,3,0.5027,0,1.310373,200,51,354,187,75,5,97,5,72,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E17|11A20|12E16
142,70975,loss,328,67,553.11,0,12,0.5016,0,1.314669,0,36,110,188,30,20,122,29,29,"NA:E,SA:N",0E2|1E2|2E2|3E1|4E2|5E4|6E1|7E3|8E1|9E5|10E6|11N1|12E7
143,71474,timeout,499,150,239.75,5,7,0.4998,0,1.304235,75,89,235,189,75,10,95,15,72,"NA:N,SA:N",0E1|1E17|2A20|3E17|4A1|5A20|6A14|7A20|8E20|9E12|10E11|11N1|12E11
144,72138,timeout,664,150,24.87,10,3,0.4975,0,1.265605,196,37,377,212,75,4,124,4,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E17|10E9|11A16|12E11
145,72638,timeout,500,150,47.51,9,3,0.4958,0,1.302273,180,58,290,135,75,4,48,3,72,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11N1|12E20
146,72917,loss,279,60,296.02,0,12,0.4948,0,1.249575,0,37,101,152,26,12,98,20,25,"NA:E,SA:N",0E2|1E3|2E2|3E1|4E3|5E3|6E1|7E3|8E2|9E6|10E6|11N1|12E5
147,73397,timeout,480,150,-20.30,8,4,0.4931,0,1.273147,101,65,240,165,75,2,79,4,71,"NA:N,SA:N",0A12|1A15|2A11|3E8|4A2|5A4|6A20|7A20|8A17|9E17|10E20|11N1|12E20
148,73726,loss,329,72,416.97,0,12,0.4920,0,1.287679,0,45,116,180,33,16,115,26,31,"NA:E,SA:N",0E1|1E1|2E1|3E1|4E1|5E3|6E4|7E6|8E3|9E11|10E7|11N1|12E6
149,74072,loss,346,66,512.08,0,13,0.4907,0,1.272533,0,75,127,194,25,19,124,28,25,"NA:E,SA:E",0E3|1E4|2E3|3E4|4E3|5E3|6E6|7E4|8E4|9E7|10E17|11E3|12E14
150,74580,timeout,508,150,128.25,8,4,0.4890,0,1.286474,58,66,235,198,75,6,109,7,71,"NA:N,SA:N",0A11|1A20|2A2|3E18|4A0|5A5|6A0|7A3|8A17|9E20|10E14|11N1|12E14
151,74986,loss,406,82,808.51,0,12,0.4875,0,1.304792,0,37,140,231,35,28,147,36,30,"NA:E,SA:N",0E2|1E3|2E2|3E2|4E1|5E3|6E2|7E1|8E4|9E6|10E5|11N1|12E6
152,75589,win,603,111,280.44,13,0,0.4854,0,1.318463,205,0,353,195,55,8,120,6,52,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A1|10A6|11A15|12A3
153,76062,timeout,473,150,94.85,6,6,0.4838,0,1.315924,93,80,225,173,75,5,85,8,74,"NA:N,SA:N",0E19|1A16|2A2|3E20|4A20|5A18|6A17|7A20|8E20|9E7|10E7|11N1|12E7
154,76768,timeout,706,150,19.55,11,2,0.4813,0,1.230363,208,13,415,216,75,4,128,3,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A8|10E3|11A20|12E10
155,77155,win,387,61,621.14,13,0,0.4800,0,1.291563,151,0,223,134,30,17,75,15,29,"NA:A,SA:A",0A20|1A20|2A11|3A20|4A7|5A14|6A4|7A20|8A7|9A3|10A0|11A19|12A6
156,77748,win,593,105,225.21,13,0,0.4779,0,1.228774,237,0,370,171,52,6,102,3,52,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A20|11A14|12A20
157,78404,win,656,121,280.50,13,0,0.4756,0,1.264094,209,0,389,207,60,8,128,5,58,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A8|10A1|11A20|12A0
158,79062,timeout,658,150,296.79,10,3,0.4733,0,1.279855,180,40,359,224,75,12,127,13,72,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A17|7A20|8A20|9E3|10E17|11A3|12E20
159,79845,win,783,149,245.72,13,0,0.4705,0,1.262690,232,0,451,258,74,8,164,6,73,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A11|11A18|12A20
160,80107,win,262,43,408.95,13,0,0.4696,0,1.287632,52,0,124,117,21,10,73,9,21,"NA:A,SA:A",0A11|1A12|2A5|3A1|4A1|5A2|6A1|7A3|8A6|9A0|10A3|11A7|12A0
161,80368,loss,261,53,251.62,0,13,0.4687,0,1.309670,0,58,91,146,24,11,95,22,22,"NA:E,SA:E",0E3|1E3|2E3|3E3|4E3|5E3|6E3|7E3|8E1|9E4|10E8|11E3|12E18
162,80983,loss,615,121,1172.75,0,13,0.4666,0,1.338897,0,83,214,350,51,40,231,49,49,"NA:E,SA:E",0E4|1E4|2E4|3E4|4E4|5E4|6E7|7E5|8E5|9E11|10E14|11E3|12E14
163,81503,win,520,85,323.01,13,0,0.4647,0,1.324415,228,0,330,148,42,9,85,7,42,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A20|10A6|11A19|12A3
164,81897,loss,394,78,393.59,0,13,0.4634,0,1.405301,0,66,138,221,35,16,151,27,34,"NA:E,SA:E",0E4|1E3|2E2|3E3|4E3|5E3|6E3|7E3|8E3|9E10|10E12|11E3|12E14
165,82197,win,300,51,407.83,13,0,0.4623,0,1.497153,90,0,162,113,25,10,66,8,24,"NA:A,SA:A",0A3|1A20|2A11|3A2|4A5|5A2|6A3|7A20|8A16|9A0|10A1|11A4|12A3
166,82642,win,445,79,858.27,13,0,0.4608,0,1.552462,67,0,206,200,39,24,126,21,38,"NA:A,SA:A",0A8|1A12|2A15|3A2|4A5|5A9|6A1|7A4|8A3|9A0|10A3|11A5|12A0
167,82995,win,353,64,942.59,13,0,0.4595,0,1.636180,52,0,148,174,31,26,105,23,31,"NA:A,SA:A",0A2|1A1|2A11|3A3|4A2|5A2|6A1|7A11|8A1|9A0|10A0|11A3|12A15
168,83398,win,403,65,488.30,13,0,0.4581,0,1.696948,134,0,229,142,32,13,85,11,32,"NA:A,SA:A",0A3|1A9|2A20|3A20|4A1|5A12|6A10|7A20|8A14|9A3|10A0|11A20|12A2
169,83772,win,374,69,1039.95,13,0,0.4568,0,1.732719,56,0,154,186,34,29,112,26,31,"NA:A,SA:A",0A1|1A2|2A2|3A1|4A6|5A10|6A1|7A14|8A1|9A1|10A0|11A14|12A3
170,84525,timeout,753,150,1808.28,11,2,0.4542,0,1.968579,12,12,267,411,75,57,268,57,70,"NA:N,SA:N",0A2|1A1|2A1|3A1|4A1|5A1|6E3|7A1|8A0|9E9|10A0|11A4|12A0
171,84778,loss,253,42,357.23,0,13,0.4533,0,2.137104,0,41,82,155,16,14,105,24,15,"NA:E,SA:E",0E3|1E3|2E3|3E3|4E4|5E3|6E4|7E3|8E1|9E2|10E3|11E4|12E5
172,85499,win,721,135,1180.64,13,0,0.4508,0,2.527521,128,0,343,311,67,35,198,32,65,"NA:A,SA:A",0A2|1A20|2A7|3A6|4A20|5A15|6A19|7A20|8A4|9A1|10A1|11A11|12A2
173,85787,win,288,51,822.38,13,0,0.4497,0,2.782710,26,0,107,156,25,22,97,20,25,"NA:A,SA:A",0A2|1A4|2A1|3A1|4A4|5A2|6A1|7A2|8A1|9A1|10A2|11A5|12A0
174,86143,loss,356,75,646.40,0,12,0.4485,0,2.907148,0,33,119,202,35,23,129,33,33,"NA:E,SA:N",0E2|1E2|2E3|3E2|4E3|5E2|6E3|7E2|8E1|9E2|10E5|11N1|12E6
175,86379,win,236,41,519.93,13,0,0.4477,0,2.923866,87,0,122,94,20,13,49,11,20,"NA:A,SA:A",0A8|1A20|2A2|3A2|4A11|5A6|6A5|7A20|8A12|9A0|10A0|11A1|12A0
176,86727,loss,348,67,582.80,0,12,0.4465,0,2.828104,0,43,119,202,27,21,132,30,25,"NA:E,SA:N",0E3|1E3|2E3|3E3|4E2|5E3|6E2|7E3|8E3|9E6|10E6|11N1|12E6
177,86870,win,143,24,200.39,13,0,0.4460,0,2.992567,61,0,78,54,11,3,27,1,11,"NA:A,SA:A",0A4|1A11|2A7|3A2|4A1|5A2|6A3|7A10|8A1|9A3|10A0|11A14|12A3
178,86984,win,114,17,410.17,13,0,0.4456,0,2.856237,31,0,46,60,8,9,31,7,8,"NA:A,SA:A",0A12|1A1|2A3|3A1|4A1|5A5|6A2|7A1|8A2|9A0|10A2|11A1|12A0
179,87291,win,307,54,747.59,13,0,0.4445,0,2.994977,64,0,138,143,26,20,85,17,25,"NA:A,SA:A",0A7|1A8|2A6|3A2|4A1|5A3|6A1|7A20|8A1|9A0|10A2|11A12|12A1
180,87446,win,155,25,474.80,13,0,0.4439,0,2.977182,42,0,69,74,12,11,40,7,12,"NA:A,SA:A",0A2|1A7|2A1|3A1|4A12|5A2|6A0|7A8|8A2|9A0|10A0|11A4|12A3
181,87690,loss,244,49,195.71,0,13,0.4431,0,2.882625,0,61,80,142,22,9,97,18,21,"NA:E,SA:E",0E3|1E4|2E4|3E4|4E4|5E4|6E15|7E4|8E3|9E4|10E4|11E4|12E4
182,88393,loss,703,137,482.60,0,13,0.4406,0,2.749313,0,226,269,370,64,20,266,30,57,"NA:E,SA:E",0E19|1E18|2E19|3E19|4E19|5E19|6E19|7E19|8E18|9E18|10E16|11E20|12E3
183,88942,win,549,93,392.72,13,0,0.4387,0,2.707925,218,0,331,172,46,11,104,8,46,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A12|10A3|11A20|12A3
184,89483,win,541,99,1171.40,13,0,0.4368,0,2.434457,107,0,249,243,49,34,148,32,47,"NA:A,SA:A",0A4|1A4|2A20|3A2|4A20|5A5|6A1|7A20|8A12|9A1|10A0|11A15|12A3
185,90025,win,542,93,938.71,13,0,0.4349,0,2.394116,114,0,270,226,46,27,141,25,46,"NA:A,SA:A",0A12|1A20|2A4|3A2|4A7|5A20|6A4|7A20|8A4|9A1|10A0|11A17|12A3
186,90112,win,87,13,314.11,13,0,0.4346,0,2.135992,35,0,40,41,6,6,17,4,6,"NA:A,SA:A",0A2|1A1|2A3|3A0|4A6|5A4|6A1|7A14|8A2|9A0|10A1|11A1|12A0
187,90279,win,167,25,362.20,13,0,0.4340,0,2.123580,67,0,89,66,12,8,34,6,11,"NA:A,SA:A",0A6|1A2|2A4|3A20|4A3|5A2|6A1|7A4|8A2|9A1|10A2|11A20|12A0
188,91022,timeout,743,150,2036.45,9,3,0.4314,0,2.217985,40,17,275,393,75,64,245,63,72,"NA:A,SA:N",0A5|1A6|2A1|3A0|4A5|5A1|6A1|7A20|8A1|9E3|10E6|11N1|12E8
189,91403,win,381,71,1006.98,13,0,0.4301,0,2.188801,40,0,157,189,35,28,114,26,34,"NA:A,SA:A",0A1|1A8|2A10|3A3|4A2|5A2|6A0|7A1|8A1|9A2|10A3|11A4|12A3
190,91590,win,187,29,328.85,13,0,0.4294,0,2.176076,70,0,104,69,14,7,37,4,14,"NA:A,SA:A",0A2|1A3|2A19|3A2|4A2|5A6|6A3|7A20|8A2|9A0|10A1|11A8|12A2
191,91913,win,323,55,575.59,13,0,0.4283,0,2.084485,74,0,158,138,27,15,84,13,27,"NA:A,SA:A",0A15|1A1|2A3|3A0|4A6|5A13|6A1|7A19|8A2|9A2|10A8|11A3|12A1
192,92164,loss,251,46,466.04,0,13,0.4274,0,2.181484,0,46,83,150,18,17,96,25,18,"NA:E,SA:E",0E4|1E3|2E3|3E3|4E3|5E4|6E4|7E3|8E1|9E3|10E6|11E3|12E6
193,92505,win,341,65,843.54,13,0,0.4262,0,2.101435,54,0,143,166,32,23,100,20,31,"NA:A,SA:A",0A3|1A3|2A20|3A1|4A1|5A18|6A1|7A2|8A1|9A0|10A1|11A1|12A2
194,92867,win,362,59,666.12,13,0,0.4250,0,2.101277,65,0,171,162,29,18,103,16,29,"NA:A,SA:A",0A1|1A1|2A20|3A6|4A8|5A2|6A2|7A2|8A10|9A3|10A1|11A9|12A0
195,92973,win,106,19,347.05,13,0,0.4246,0,2.035038,29,0,44,53,9,7,26,4,9,"NA:A,SA:A",0A1|1A1|2A7|3A1|4A1|5A2|6A0|7A3|8A3|9A0|10A0|11A7|12A3
196,93264,win,291,47,645.47,13,0,0.4236,0,2.199506,86,0,146,122,23,17,71,14,21,"NA:A,SA:A",0A2|1A13|2A3|3A2|4A11|5A20|6A1|7A20|8A1|9A3|10A0|11A7|12A3
197,93814,win,550,93,933.96,13,0,0.4217,0,2.351667,132,0,285,219,46,27,135,24,45,"NA:A,SA:A",0A7|1A7|2A10|3A3|4A20|5A20|6A16|7A20|8A8|9A1|10A2|11A17|12A1
198,94027,loss,213,45,168.05,0,13,0.4209,0,2.329279,0,42,74,119,20,8,77,17,13,"NA:E,SA:E",0E3|1E2|2E3|3E3|4E3|5E4|6E5|7E3|8E3|9E1|10E5|11E2|12E5
199,94515,win,488,88,1143.67,13,0,0.4192,0,2.404836,102,0,216,229,43,33,140,31,42,"NA:A,SA:A",0A0|1A1|2A1|3A0|4A0|5A3|6A0|7A12|8A20|9A5|10A20|11A20|12A20
200,94625,win,110,18,412.85,13,0,0.4188,0,2.344486,27,0,44,58,8,9,29,6,6,"NA:A,SA:A",0A5|1A3|2A2|3A3|4A4|5A3|6A1|7A1|8A1|9A1|10A0|11A1|12A2
201,94855,win,230,37,517.27,13,0,0.4180,0,2.444484,73,0,116,96,18,13,53,11,18,"NA:A,SA:A",0A2|1A17|2A10|3A2|4A3|5A20|6A4|7A3|8A0|9A0|10A2|11A9|12A1
202,95110,win,255,45,559.25,13,0,0.4171,0,2.304684,67,0,124,109,22,14,62,11,21,"NA:A,SA:A",0A3|1A1|2A7|3A1|4A7|5A2|6A1|7A11|8A10|9A3|10A1|11A20|12A0
203,95484,loss,374,72,611.57,0,12,0.4158,0,2.306520,0,48,136,205,33,22,134,32,31,"NA:E,SA:N",0E3|1E3|2E3|3E3|4E3|5E3|6E10|7E4|8E1|9E2|10E6|11N1|12E7
204,96206,timeout,722,150,1523.10,8,4,0.4133,0,2.369765,44,24,290,357,75,49,224,51,73,"NA:N,SA:N",0A1|1A1|2A2|3A0|4A13|5A4|6A3|7A20|8E4|9E2|10E9|11N1|12E9
205,96998,timeout,792,150,1130.32,10,3,0.4105,0,2.666610,195,23,412,305,75,38,183,38,75,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A19|7A20|8A18|9E9|10E5|11A18|12E9
206,97360,loss,362,78,651.06,0,12,0.4092,0,2.720127,0,42,125,201,36,23,126,33,26,"NA:E,SA:N",0E2|1E2|2E3|3E3|4E2|5E5|6E2|7E3|8E3|9E5|10E6|11N1|12E6
207,97709,loss,349,72,513.89,0,12,0.4080,0,2.590063,0,43,118,197,34,19,131,28,30,"NA:E,SA:N",0E2|1E2|2E3|3E2|4E2|5E2|6E1|7E3|8E1|9E12|10E6|11N1|12E7
208,98420,timeout,711,150,1486.65,6,6,0.4055,0,2.497442,21,40,265,371,75,48,239,52,73,"NA:N,SA:N",0A1|1A1|2A15|3E3|4A0|5A3|6E4|7A1|8E7|9E6|10E10|11N1|12E10
209,99155,timeout,735,150,1599.50,9,3,0.4030,0,2.355456,97,26,320,340,75,51,206,51,74,"NA:A,SA:N",0A16|1A4|2A20|3A1|4A17|5A20|6A1|7A14|8A4|9E8|10E9|11N1|12E9
210,99740,win,585,99,1230.43,13,0,0.4009,0,2.130757,109,0,272,264,49,36,168,33,48,"NA:A,SA:A",0A8|1A1|2A18|3A2|4A13|5A18|6A20|7A6|8A4|9A5|10A3|11A8|12A3
211,99975,win,235,39,661.40,13,0,0.4001,0,1.956310,60,0,109,107,19,17,60,14,19,"NA:A,SA:A",0A1|1A1|2A4|3A1|4A16|5A2|6A1|7A16|8A2|9A0|10A3|11A13|12A0
