120,44892,timeout,353,100,-364.36,3,9,0.8578,0,1.194014,21,38,150,153,50,6,89,12,41,"NA:N,SA:N",0E1|1E3|2E5|3E1|4E15|5A19|6E8|7A1|8A1|9E3|10E1|11N1|12E1
121,45309,timeout,417,100,-237.91,9,4,0.8565,0,1.165187,72,17,192,175,50,15,101,16,42,"NA:N,SA:A",0E1|1E1|2A1|3E1|4A13|5A2|6E14|7A2|8A1|9A20|10A20|11A5|12A8
122,45643,timeout,334,100,-333.86,6,6,0.8555,0,1.155306,39,43,150,134,50,3,74,5,48,"NA:N,SA:N",0E1|1A2|2A16|3E16|4A18|5A1|6E16|7A1|8A1|9E4|10E3|11N1|12E3
123,46017,timeout,374,100,-205.41,11,2,0.8543,0,1.184907,40,21,152,174,48,15,99,11,43,"NA:N,SA:N",0A2|1A1|2A1|3A3|4E11|5A20|6A1|7A4|8A1|9A1|10E10|11A5|12A1
124,46351,timeout,334,100,-287.09,5,7,0.8532,0,1.258980,47,44,150,134,50,4,71,9,48,"NA:N,SA:N",0E1|1E7|2A20|3E6|4A19|5A2|6A3|7A3|8E12|9E6|10E7|11N1|12E5
125,46709,timeout,358,100,-338.19,6,7,0.8521,0,1.251333,46,41,160,148,50,6,83,9,48,"NA:N,SA:N",0E1|1E3|2A4|3E1|4E12|5A1|6E6|7A20|8A1|9A1|10E16|11A19|12E2
126,47070,timeout,361,100,-413.78,3,9,0.8509,0,1.095459,25,40,155,156,50,4,94,10,43,"NA:N,SA:N",0E1|1E1|2A18|3E4|4E8|5A5|6E13|7A2|8E4|9E5|10E2|11N1|12E2
127,47443,timeout,373,100,-322.31,7,6,0.8498,0,1.233100,56,28,168,155,50,7,90,9,47,"NA:N,SA:A",0E1|1E1|2E3|3E6|4E15|5A14|6E2|7A1|8A3|9A1|10A9|11A20|12A8
128,47853,timeout,410,100,-279.98,6,7,0.8485,0,1.221175,67,38,192,168,50,14,95,18,46,"NA:N,SA:A",0E1|1E1|2E1|3E3|4E20|5E9|6E3|7A2|8A5|9A3|10A17|11A20|12A20
129,48184,timeout,331,100,-211.55,8,5,0.8474,0,1.228765,60,37,150,131,50,6,67,7,48,"NA:N,SA:N",0E3|1A6|2A8|3E8|4A1|5A17|6E20|7A20|8A3|9A2|10E3|11A3|12E3
130,48527,timeout,343,100,-237.08,6,6,0.8463,0,1.160738,58,28,153,141,49,8,76,9,41,"NA:N,SA:N",0E1|1E1|2A20|3A2|4E17|5A1|6A4|7A20|8A11|9E4|10E3|11N1|12E2
131,48887,timeout,360,100,-289.99,4,8,0.8452,0,1.204835,34,29,150,160,50,11,92,14,48,"NA:N,SA:N",0E1|1A2|2A12|3E1|4E15|5A19|6E1|7A1|8E4|9E3|10E2|11N1|12E2
132,49224,timeout,337,100,-155.30,7,5,0.8441,0,1.267164,101,59,180,107,50,2,47,4,49,"NA:N,SA:N",0A20|1A15|2A20|3A3|4A3|5A20|6E6|7A20|8E7|9E15|10E16|11N1|12E15
133,49576,timeout,352,100,-313.47,5,7,0.8430,0,1.313639,50,50,162,140,50,6,75,10,44,"NA:N,SA:N",0E1|1E3|2A3|3E11|4A1|5A20|6E19|7A20|8A6|9E10|10E3|11N1|12E3
134,49918,timeout,342,100,-320.95,8,5,0.8419,0,1.359204,48,43,155,137,50,2,75,5,43,"NA:N,SA:N",0E5|1A4|2A20|3E19|4A2|5A4|6E14|7A9|8A2|9A1|10E3|11A6|12E2
135,50261,timeout,343,100,-300.08,6,6,0.8408,0,1.406362,44,34,152,141,50,5,77,7,44,"NA:N,SA:N",0E1|1A7|2A20|3E8|4A5|5A2|6A1|7A9|8E18|9E3|10E2|11N1|12E2
136,50598,timeout,337,100,-277.69,7,5,0.8398,0,1.655472,70,32,155,132,50,3,71,5,50,"NA:N,SA:N",0A8|1A19|2A6|3E18|4A20|5A1|6A15|7A1|8E5|9E3|10E3|11N1|12E3
137,50944,timeout,346,100,-293.86,4,8,0.8387,0,1.639198,46,42,155,141,50,6,77,11,47,"NA:N,SA:N",0E1|1E3|2A20|3A1|4E8|5A16|6E13|7A9|8E8|9E3|10E3|11N1|12E3
138,51299,timeout,355,100,-187.49,5,7,0.8376,0,1.770161,34,45,150,155,50,14,83,18,43,"NA:N,SA:N",0A3|1E3|2A8|3E1|4E4|5A1|6E17|7A20|8A2|9E16|10E2|11N1|12E2
139,51651,timeout,352,100,-347.42,4,8,0.8364,0,1.757565,42,34,155,147,50,5,83,11,48,"NA:N,SA:N",0E1|1E5|2A18|3E2|4A17|5A6|6E15|7A1|8E2|9E3|10E3|11N1|12E3
140,52009,timeout,358,100,-298.94,4,9,0.8353,0,2.175563,45,30,153,156,49,9,88,14,46,"NA:N,SA:N",0E1|1E3|2E1|3E1|4E5|5E3|6E13|7A20|8A12|9A2|10E2|11A11|12E1
141,52370,timeout,361,100,-190.97,9,4,0.8342,0,1.870367,37,36,150,161,50,15,86,17,45,"NA:N,SA:N",0E1|1A7|2A5|3A1|4E13|5A1|6A1|7A3|8A2|9E18|10A2|11A15|12E4
142,52729,timeout,359,100,-244.18,9,4,0.8330,0,2.328697,52,34,164,145,50,7,79,8,44,"NA:N,SA:A",0E1|1E8|2A17|3E5|4E20|5A15|6A3|7A2|8A1|9A1|10A2|11A8|12A3
143,53096,timeout,367,100,-397.94,4,8,0.8319,0,2.184141,13,44,150,167,50,9,100,14,41,"NA:N,SA:N",0E1|1E1|2A7|3E2|4E20|5A2|6A1|7A3|8E13|9E3|10E2|11N1|12E2
144,53417,timeout,321,100,-197.06,7,5,0.8308,0,2.201180,82,42,155,116,50,3,55,5,47,"NA:N,SA:N",0A2|1A1|2A19|3E16|4A20|5A20|6E20|7A17|8A3|9E1|10E2|11N1|12E3
145,53768,timeout,351,100,-337.35,6,7,0.8297,0,2.488412,31,40,150,151,50,5,87,9,49,"NA:N,SA:N",0E1|1E1|2A2|3E1|4E11|5A1|6E20|7A5|8A15|9A1|10E4|11A7|12E2
146,54109,timeout,341,100,-253.75,7,5,0.8287,0,2.328941,57,24,151,141,49,6,77,7,45,"NA:N,SA:N",0A1|1A9|2A20|3A1|4A10|5A15|6E12|7A1|8E4|9E3|10E3|11N1|12E2
147,54463,timeout,354,100,-233.90,5,7,0.8275,0,2.487893,30,39,150,154,50,12,85,15,46,"NA:N,SA:N",0E1|1E1|2A1|3E3|4E9|5A5|6A7|7A1|8A16|9E20|10E2|11N1|12E3
148,54837,timeout,374,100,-169.33,8,4,0.8263,0,2.805027,89,21,185,139,50,8,73,9,49,"NA:N,SA:N",0A20|1A20|2A20|3A3|4A3|5A19|6A1|7A3|8E5|9E8|10E5|11N1|12E3
149,55200,timeout,363,100,-177.71,7,6,0.8252,0,2.701050,48,31,153,161,49,15,88,16,45,"NA:N,SA:N",0E1|1E1|2E6|3E1|4E20|5A12|6A1|7A1|8A20|9A2|10A11|11A1|12E2
150,55541,timeout,341,100,-334.34,4,8,0.8241,0,2.841428,36,45,150,141,50,5,79,9,47,"NA:N,SA:N",0E1|1E4|2A12|3E4|4E4|5A20|6E17|7A1|8A3|9E8|10E4|11N1|12E3
151,55916,timeout,375,100,-347.79,5,7,0.8229,0,3.096237,12,18,152,173,50,10,105,13,43,"NA:N,SA:N",0E1|1A3|2A5|3E1|4E5|5A1|6E2|7A2|8A1|9E2|10E4|11N1|12E3
152,56257,timeout,341,100,-314.47,3,9,0.8219,0,3.034129,48,37,152,139,50,4,77,9,44,"NA:N,SA:N",0E1|1E3|2A17|3E4|4E15|5A18|6E3|7A13|8E3|9E2|10E3|11N1|12E3
153,56618,timeout,361,100,-288.39,4,8,0.8207,0,3.262598,44,35,155,156,50,10,88,15,48,"NA:N,SA:N",0E1|1E7|2A18|3E4|4E6|5A1|6A20|7A5|8E7|9E2|10E4|11N1|12E4
154,56962,timeout,344,100,-241.98,5,7,0.8196,0,3.611395,42,42,155,139,50,7,74,11,44,"NA:N,SA:N",0E1|1E4|2A11|3E9|4E20|5A2|6A20|7A7|8A2|9E4|10E2|11N1|12E2
155,57309,timeout,347,100,-355.10,4,8,0.8185,0,3.733962,47,38,155,142,50,4,79,10,41,"NA:N,SA:N",0E1|1E1|2A5|3E2|4A2|5A20|6E20|7A20|8E3|9E7|10E3|11N1|12E1
156,57685,timeout,376,100,-271.28,8,5,0.8173,0,4.070838,47,21,160,166,50,11,96,13,45,"NA:N,SA:N",0A6|1A3|2A13|3E1|4E3|5A2|6E10|7A1|8A20|9A1|10E3|11A1|12E4
157,58016,timeout,331,100,-242.87,4,8,0.8163,0,3.541226,56,55,155,126,50,4,63,10,47,"NA:N,SA:N",0E1|1E2|2A12|3E3|4E20|5A20|6E20|7A4|8A20|9E3|10E3|11N1|12E3
158,58354,timeout,338,100,-308.22,7,5,0.8152,0,3.797094,65,45,157,131,50,3,69,5,42,"NA:N,SA:N",0A5|1A1|2A18|3E12|4A19|5A2|6E19|7A19|8A1|9E4|10E5|11N1|12E5
159,58693,timeout,339,100,-421.30,5,7,0.8141,0,3.710226,32,58,150,139,50,2,79,6,45,"NA:N,SA:N",0E1|1E5|2A20|3E17|4A1|5A6|6E20|7A4|8A1|9E11|10E2|11N1|12E2
160,59071,timeout,378,100,-258.54,6,7,0.8129,0,4.359564,34,35,153,176,49,17,100,20,42,"NA:N,SA:N",0E1|1E1|2E3|3E1|4E3|5A2|6A19|7E16|8A2|9A3|10A1|11A7|12E10
161,59376,timeout,305,100,-167.43,5,7,0.8120,0,5.028095,75,65,150,105,50,3,44,7,48,"NA:N,SA:N",0E4|1A16|2A20|3E20|4A20|5A2|6E20|7A17|8E7|9E5|10E4|11N1|12E5
162,59734,timeout,358,100,-265.19,10,3,0.8108,0,5.666310,40,32,153,156,49,10,87,9,49,"NA:N,SA:N",0A1|1A1|2A10|3E1|4A1|5A1|6E20|7A8|8A14|9A1|10E11|11A1|12A2
163,60065,timeout,331,100,-198.55,4,8,0.8098,0,5.655953,53,44,150,131,50,8,65,13,41,"NA:N,SA:N",0E1|1E11|2A15|3E1|4E15|5A20|6E10|7A2|8A16|9E2|10E2|11N1|12E2
164,60408,timeout,343,100,-276.22,8,5,0.8087,0,5.252752,33,30,142,151,50,8,85,8,45,"NA:N,SA:N",0E1|1E5|2A9|3E2|4E20|5A1|6A2|7A2|8A12|9A2|10A2|11A3|12E2
165,60745,timeout,337,100,-280.74,4,9,0.8076,0,5.354164,28,48,147,140,50,6,75,12,46,"NA:N,SA:N",0E1|1E1|2E1|3E10|4E4|5E5|6E13|7E3|8A9|9A1|10E10|11A17|12A1
166,61091,timeout,346,100,-272.95,7,5,0.8065,0,5.561675,51,29,153,144,49,7,79,8,44,"NA:N,SA:N",0A2|1A17|2A6|3E3|4A1|5A20|6E14|7A1|8A4|9E2|10E5|11N1|12E5
167,61472,timeout,381,100,-206.72,9,4,0.8053,0,6.596190,44,14,158,173,50,15,100,14,43,"NA:N,SA:N",0A3|1A1|2A19|3A2|4A4|5A7|6A3|7A1|8E3|9E5|10E4|11A4|12E2
168,61809,timeout,337,100,-291.11,4,8,0.8043,0,5.339110,39,47,150,137,50,5,75,9,39,"NA:N,SA:N",0E1|1E3|2A20|3A1|4E12|5A5|6E13|7A13|8E13|9E2|10E1|11N1|12E2
169,62200,timeout,391,100,-47.12,9,3,0.8030,0,5.681223,179,59,250,91,50,0,33,0,50,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
170,62533,timeout,333,100,-293.93,3,9,0.8020,0,5.876596,39,64,152,131,50,4,68,10,46,"NA:N,SA:N",0E1|1E1|2A20|3E15|4E8|5A18|6E18|7A1|8E9|9E9|10E2|11N1|12E1
171,62888,timeout,355,100,-254.04,7,5,0.8009,0,6.202275,52,22,152,153,50,9,85,10,46,"NA:N,SA:N",0E1|1E16|2A13|3E3|4A7|5A3|6A7|7A20|8A1|9A1|10E1|11N1|12E1
172,63230,timeout,342,100,-232.44,5,7,0.7998,0,5.765649,39,55,150,142,50,10,74,14,42,"NA:N,SA:N",0E1|1E19|2A8|3E5|4E20|5A1|6A10|7A19|8A1|9E6|10E2|11N1|12E2
173,63591,timeout,361,100,-295.41,5,7,0.7986,0,6.132456,41,35,155,156,50,9,89,13,43,"NA:N,SA:N",0E1|1E1|2A20|3E1|4E20|5A16|6A1|7A1|8A3|9E4|10E3|11N1|12E5
174,64045,timeout,454,100,-663.34,1,12,0.7972,0,6.075082,18,240,199,222,33,4,142,13,28,"NA:E,SA:N",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9E20|10E20|11E20|12A18
175,64407,timeout,362,100,-321.50,5,7,0.7960,0,6.470317,53,25,155,157,50,9,90,13,42,"NA:N,SA:N",0E2|1E1|2A20|3A11|4E9|5A10|6E2|7A1|8A11|9E3|10E4|11N1|12E4
176,64744,timeout,337,100,-302.38,4,9,0.7950,0,7.018375,34,60,152,135,50,4,72,9,47,"NA:N,SA:N",0E1|1E13|2E3|3E4|4E12|5E3|6E4|7E6|8A17|9A4|10E14|11A6|12A7
177,65098,timeout,354,100,-242.94,6,6,0.7939,0,7.817663,46,36,150,154,50,11,86,13,44,"NA:N,SA:N",0E1|1E3|2A20|3E20|4A1|5A20|6A3|7A1|8A1|9E6|10E3|11N1|12E3
178,65463,timeout,365,100,-174.11,9,4,0.7927,0,7.407532,40,27,150,165,50,16,91,15,43,"NA:N,SA:N",0A1|1A3|2A6|3E1|4E3|5A3|6E17|7A3|8A17|9A1|10A1|11A5|12E6
179,65800,timeout,337,100,-251.40,3,9,0.7916,0,7.889925,42,50,150,137,50,7,72,13,43,"NA:N,SA:N",0E1|1E13|2A17|3E1|4E20|5A20|6E4|7A5|8E4|9E3|10E2|11N1|12E2
180,66175,timeout,375,100,-222.68,9,4,0.7904,0,7.547614,86,23,185,140,50,5,75,7,49,"NA:N,SA:N",0A7|1A16|2A8|3E15|4A20|5A15|6E2|7A16|8A1|9A2|10E4|11A1|12E2
181,66520,timeout,345,100,-260.59,6,6,0.7894,0,9.634632,34,41,152,143,50,7,77,10,43,"NA:N,SA:N",0E1|1A1|2A14|3A1|4E17|5A1|6E5|7A1|8A16|9E10|10E3|11N1|12E5
182,66906,timeout,386,100,-195.03,12,1,0.7881,0,8.659959,107,9,198,138,50,6,74,3,49,"NA:A,SA:N",0A5|1A3|2A18|3A7|4A1|5A20|6A8|7A3|8A14|9A1|10A7|11A20|12E9
183,67261,timeout,355,100,-364.24,6,7,0.7870,0,7.857946,38,39,152,153,50,6,88,9,46,"NA:N,SA:N",0E1|1E1|2E3|3E5|4E16|5A1|6E7|7A3|8A20|9A2|10E6|11A5|12A7
184,67632,timeout,371,100,-211.40,7,6,0.7858,0,7.489083,66,45,168,153,50,11,83,13,43,"NA:N,SA:A",0E1|1E1|2E1|3E3|4E19|5A3|6E20|7A1|8A18|9A20|10A4|11A14|12A6
185,67953,timeout,321,100,-305.68,5,7,0.7848,0,7.644377,59,47,150,121,50,1,63,4,47,"NA:N,SA:N",0E1|1E3|2A14|3E12|4A19|5A20|6E20|7A1|8A5|9E5|10E3|11N1|12E3
186,68297,timeout,344,100,-192.44,9,4,0.7837,0,8.210518,49,38,150,144,50,10,76,9,45,"NA:N,SA:N",0A1|1A7|2A1|3E1|4E15|5A1|6E17|7A17|8A5|9A1|10E5|11A12|12A4
187,68678,timeout,381,100,-399.64,4,9,0.7825,0,8.633619,27,37,160,171,50,8,104,14,47,"NA:N,SA:N",0E1|1E1|2E1|3E3|4E6|5E3|6E3|7E4|8A15|9A1|10E15|11A4|12A7
188,69006,timeout,328,100,-268.06,6,7,0.7815,0,8.576002,60,49,150,128,50,4,65,8,44,"NA:N,SA:N",0E1|1E8|2E1|3E7|4E20|5A17|6E3|7A6|8A19|9A1|10E9|11A16|12A1
189,69361,timeout,355,100,-374.67,3,10,0.7804,0,9.522327,25,52,150,155,50,6,90,13,44,"NA:E,SA:N",0E1|1E1|2E1|3E1|4E6|5E5|6E1|7E3|8E13|9A4|10E20|11A20|12A1
190,69723,timeout,362,100,-275.58,4,9,0.7792,0,9.720119,50,61,164,148,50,9,81,14,44,"NA:E,SA:A",0E3|1E2|2E3|3E6|4E11|5E2|6E5|7E9|8E20|9A16|10A1|11A14|12A19
191,70060,timeout,337,100,-323.55,7,6,0.7781,0,9.872179,48,35,150,137,50,3,75,6,45,"NA:N,SA:N",0E1|1E16|2A17|3E9|4E7|5A20|6A3|7A2|8A2|9A2|10E1|11A2|12E1
192,70396,timeout,336,100,-334.89,3,9,0.7771,0,11.688554,33,52,150,136,50,4,76,8,42,"NA:N,SA:N",0E1|1E1|2A6|3E1|4E7|5A20|6E15|7A7|8E18|9E3|10E3|11N1|12E3
193,70734,timeout,338,100,-364.96,4,8,0.7760,0,11.918102,41,49,150,138,50,3,78,7,46,"NA:N,SA:N",0E1|1E1|2A14|3E10|4E12|5A6|6E15|7A20|8A1|9E1|10E4|11N1|12E5
194,71138,timeout,404,100,-95.21,9,4,0.7747,0,9.181976,105,36,204,150,50,15,76,16,46,"NA:N,SA:A",0A1|1E1|2A2|3E1|4E16|5A7|6E18|7A20|8A3|9A12|10A20|11A20|12A20
195,71467,timeout,329,100,-287.28,4,8,0.7737,0,9.082715,39,50,150,129,50,3,68,8,45,"NA:N,SA:N",0A3|1E1|2A18|3E1|4E18|5A4|6E11|7A14|8E12|9E3|10E2|11N1|12E2
196,71818,timeout,351,100,-284.87,4,8,0.7726,0,9.695424,33,47,150,151,50,10,83,15,44,"NA:N,SA:N",0E1|1E3|2A13|3E1|4E6|5A3|6E18|7A16|8A1|9E14|10E2|11N1|12E2
197,72195,timeout,377,100,-251.38,8,5,0.7714,0,8.867191,29,39,157,170,50,15,95,17,44,"NA:N,SA:N",0E3|1A3|2A1|3E1|4E20|5A3|6E14|7A6|8A1|9A11|10A2|11A2|12E1
198,72555,timeout,360,100,-425.07,2,11,0.7702,0,9.175476,22,86,153,159,48,6,94,12,35,"NA:E,SA:N",0E3|1E4|2E4|3E3|4E13|5E3|6E3|7E5|8E9|9E19|10E20|11A2|12A20
199,72898,timeout,343,100,-93.24,10,3,0.7692,0,9.010369,74,34,155,139,49,13,67,11,46,"NA:N,SA:N",0A4|1A1|2A2|3E1|4A17|5A2|6E15|7A9|8A4|9A9|10E18|11A20|12A6
200,73255,timeout,357,100,-131.38,6,6,0.7680,0,9.241407,100,60,190,117,50,5,54,8,48,"NA:N,SA:N",0E2|1A1|2A19|3E16|4A20|5A20|6E20|7A20|8A20|9E9|10E5|11N1|12E8
201,73590,timeout,335,100,-381.71,3,9,0.7670,0,9.116297,34,53,150,135,50,1,77,6,43,"NA:N,SA:N",0E1|1E12|2A20|3E1|4E8|5A12|6E18|7A2|8E6|9E2|10E2|11N1|12E3
202,73942,timeout,352,100,-192.78,6,6,0.7659,0,8.740434,66,52,172,130,50,7,63,11,47,"NA:N,SA:N",0E1|1E4|2A2|3E20|4A14|5A20|6A20|7A9|8A1|9E19|10E4|11N1|12E4
203,74300,timeout,358,100,-250.53,7,6,0.7647,0,8.934250,45,35,156,152,50,10,83,13,44,"NA:N,SA:A",0E1|1E1|2E3|3E1|4E17|5A11|6E12|7A1|8A4|9A4|10A1|11A20|12A4
204,74630,timeout,330,100,-151.84,7,5,0.7637,0,11.678528,64,52,155,125,50,8,60,9,49,"NA:N,SA:N",0A6|1A5|2A20|3A2|4A20|5A7|6E3|7A4|8E17|9E10|10E11|11N1|12E11
205,75002,timeout,372,100,-276.42,8,5,0.7625,0,8.876369,58,25,160,162,50,10,92,13,46,"NA:N,SA:N",0E1|1A1|2A2|3E1|4E5|5A19|6E9|7A1|8A11|9A1|10A5|11A18|12E9
206,75380,timeout,378,100,-160.51,7,5,0.7613,0,11.193731,105,42,200,128,50,6,64,8,49,"NA:N,SA:N",0A11|1A20|2A20|3E13|4A20|5A20|6E8|7A12|8A2|9E11|10E4|11N1|12E6
207,75724,timeout,344,100,-153.21,8,4,0.7602,0,7.980351,70,45,162,132,50,7,66,8,49,"NA:N,SA:N",0A5|1A5|2A20|3A4|4A2|5A20|6A13|7A1|8E18|9E9|10E9|11N1|12E9
208,76105,timeout,381,100,-245.22,8,5,0.7590,0,7.739542,63,44,187,144,50,6,78,9,47,"NA:N,SA:A",0E1|1E12|2A13|3E1|4E10|5A5|6E20|7A1|8A18|9A1|10A16|11A8|12A1
209,76458,timeout,353,100,-294.66,4,9,0.7579,0,7.581194,34,40,150,153,50,10,84,16,47,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E1|5A2|6E4|7E3|8A11|9A1|10E19|11A20|12E9
210,76792,timeout,334,100,-275.09,5,7,0.7568,0,7.416145,67,49,160,124,50,2,64,6,47,"NA:N,SA:N",0E1|1A4|2A20|3E10|4A3|5A20|6E20|7A20|8E2|9E8|10E4|11N1|12E4
211,77126,timeout,334,100,-285.92,7,5,0.7558,0,7.095083,50,23,150,134,50,3,73,5,48,"NA:N,SA:N",0E1|1A1|2A20|3E7|4A2|5A2|6A12|7A6|8A7|9E9|10E3|11N1|12E3
212,77481,timeout,355,100,-339.01,5,7,0.7546,0,6.979004,48,48,165,140,50,3,79,7,46,"NA:N,SA:N",0E4|1A17|2A7|3E16|4A1|5A20|6E11|7A3|8E2|9E6|10E5|11N1|12E4
213,77813,timeout,332,100,-244.07,4,8,0.7536,0,6.481545,51,54,150,132,50,7,66,12,48,"NA:N,SA:N",0E1|1E7|2A18|3E3|4E20|5A18|6A14|7A1|8E14|9E3|10E3|11N1|12E3
214,78179,timeout,366,100,-323.49,6,7,0.7524,0,7.192209,23,32,152,164,50,9,96,11,42,"NA:N,SA:N",0E1|1E1|2A2|3E1|4E1|5A1|6E14|7A2|8A1|9A5|10E13|11A12|12E1
215,78562,timeout,383,100,-57.36,8,4,0.7512,0,6.769845,158,67,235,98,50,2,38,3,48,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A18|7A20|8E20|9E15|10E16|11N1|12E16
216,78891,timeout,329,100,-304.59,5,7,0.7502,0,6.271573,39,51,150,129,50,2,70,4,45,"NA:N,SA:N",0E1|1E10|2A18|3E6|4E20|5A1|6A1|7A18|8A1|9E4|10E5|11N1|12E5
217,79228,timeout,337,100,-324.28,4,8,0.7491,0,5.632255,41,51,150,137,50,5,75,9,47,"NA:N,SA:N",0E1|1E11|2A20|3E13|4A14|5A6|6E15|7A1|8E2|9E3|10E3|11N1|12E3
218,79580,timeout,352,100,-356.34,6,6,0.7480,0,5.615352,41,46,155,147,50,5,84,8,43,"NA:N,SA:N",0E1|1A1|2A19|3E1|4E20|5A1|6A1|7A13|8A6|9E13|10E5|11N1|12E6
219,79918,timeout,338,100,-232.43,7,6,0.7469,0,4.655295,68,24,152,136,50,5,73,6,47,"NA:N,SA:N",0E1|1E1|2A20|3E1|4E18|5A2|6A15|7A20|8A2|9A1|10E2|11A8|12E1
220,80252,timeout,334,100,-276.77,4,8,0.7459,0,4.855959,57,38,152,132,50,4,69,9,48,"NA:N,SA:N",0E1|1E1|2A20|3E3|4E18|5A7|6A10|7A20|8E7|9E4|10E2|11N1|12E2
221,80600,timeout,348,100,-231.14,7,6,0.7448,0,3.952691,98,59,185,113,50,0,53,4,46,"NA:N,SA:N",0A18|1A6|2A13|3E18|4A20|5A20|6E20|7A1|8E3|9E6|10E6|11A20|12E6
222,80961,timeout,361,100,-340.54,7,5,0.7436,0,4.273290,33,17,150,161,50,7,96,9,48,"NA:N,SA:N",0E1|1E4|2A3|3A2|4A12|5A1|6A1|7A13|8A1|9E6|10E3|11N1|12E3
223,81347,timeout,386,100,-260.48,9,4,0.7424,0,3.849273,99,31,200,136,50,3,73,5,45,"NA:N,SA:N",0A2|1A19|2A20|3E13|4A6|5A20|6E15|7A11|8A1|9E1|10A1|11A19|12E2
224,81709,timeout,362,100,-72.34,7,5,0.7413,0,3.667421,88,41,180,132,50,12,63,13,50,"NA:N,SA:N",0A14|1A11|2A20|3A1|4E16|5A2|6E5|7A20|8A20|9E11|10E4|11N1|12E5
225,82062,timeout,353,100,-309.91,4,8,0.7401,0,4.633469,43,47,155,148,50,7,83,12,41,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E17|5A15|6A8|7A1|8A19|9E20|10E3|11N1|12E3
226,82400,timeout,338,100,-225.73,4,8,0.7391,0,3.331999,48,40,150,138,50,8,72,13,45,"NA:N,SA:N",0E1|1E1|2A19|3E3|4E18|5A1|6E9|7A13|8A15|9E2|10E3|11N1|12E3
227,82745,timeout,345,100,-209.30,7,5,0.7380,0,3.924248,53,32,155,140,50,8,74,10,45,"NA:N,SA:N",0A1|1A1|2A18|3E5|4E20|5A20|6A11|7A1|8A1|9E1|10E3|11N1|12E3
228,83066,timeout,321,100,-318.48,4,8,0.7370,0,3.338100,47,68,150,121,50,1,61,7,48,"NA:N,SA:N",0E1|1E19|2A20|3E12|4A1|5A20|6E20|7A6|8E8|9E3|10E2|11N1|12E3
229,83422,timeout,356,100,-200.93,7,6,0.7358,0,2.978377,46,31,150,156,50,15,83,17,44,"NA:N,SA:N",0E1|1E1|2A4|3E2|4E5|5A1|6E2|7A10|8A3|9A5|10E20|11A20|12A3
230,83761,timeout,339,100,-280.70,5,7,0.7348,0,2.858593,40,42,155,134,50,3,73,7,46,"NA:N,SA:N",0E1|1E13|2A18|3E2|4E20|5A1|6A5|7A14|8A2|9E2|10E2|11N1|12E2
231,84121,timeout,360,100,-367.37,3,9,0.7336,0,3.163668,27,51,152,158,50,8,92,13,39,"NA:N,SA:N",0E2|1E11|2A16|3E5|4E17|5A1|6E5|7A10|8E4|9E2|10E2|11N1|12E3
232,84444,timeout,323,100,-166.33,7,5,0.7326,0,3.098325,74,52,150,123,50,6,59,8,44,"NA:N,SA:N",0A1|1A7|2A20|3E2|4E20|5A8|6A3|7A20|8A15|9E18|10E6|11N1|12E6
233,84791,timeout,347,100,-337.86,6,6,0.7315,0,2.638456,37,35,150,147,50,4,86,6,45,"NA:N,SA:N",0E1|1E6|2A19|3E2|4E20|5A3|6A3|7A2|8A9|9A1|10E3|11N1|12E3
234,85138,timeout,347,100,-168.18,6,6,0.7304,0,2.653150,104,60,185,112,50,3,51,6,48,"NA:N,SA:N",0A5|1A20|2A20|3E11|4A20|5A19|6E16|7A20|8E6|9E9|10E9|11N1|12E9
235,85480,timeout,342,100,-146.96,8,5,0.7293,0,3.365987,59,25,150,142,50,12,72,13,45,"NA:N,SA:N",0E1|1E2|2A6|3E11|4E3|5A20|6A9|7A3|8A1|9A1|10E8|11A18|12A1
236,85845,timeout,365,100,-196.32,8,5,0.7282,0,2.749580,62,34,170,145,50,9,77,11,47,"NA:N,SA:N",0E1|1E3|2A3|3E9|4A17|5A20|6E19|7A9|8A1|9A7|10A4|11A1|12E2
237,86199,timeout,354,100,-256.87,4,8,0.7270,0,2.438371,40,48,160,144,50,8,78,13,48,"NA:N,SA:N",0E1|1E9|2A18|3E2|4E9|5A18|6E14|7A1|8A3|9E5|10E3|11N1|12E5
238,86534,timeout,335,100,-225.44,3,9,0.7260,0,2.389384,49,42,150,135,50,8,70,13,45,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E19|5A19|6E11|7A20|8A10|9E2|10E3|11N1|12E3
239,86873,timeout,339,100,-254.17,6,6,0.7249,0,2.144038,59,51,160,129,50,4,66,8,47,"NA:N,SA:N",0E1|1A2|2A20|3E15|4A20|5A6|6E20|7A10|8A1|9E2|10E7|11N1|12E6
240,87222,timeout,349,100,-247.68,6,6,0.7238,0,2.207271,90,47,175,124,50,3,63,6,46,"NA:N,SA:N",0E1|1A6|2A20|3E18|4A20|5A19|6A20|7A5|8E10|9E8|10E5|11N1|12E5
