245,111289,timeout,484,150,-121.99,9,3,0.3605,0,1.649378,180,58,290,119,75,0,35,0,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11N1|12E20
246,111440,win,151,23,266.88,13,0,0.3600,0,1.673842,75,0,87,53,11,5,25,3,11,"NA:A,SA:A",0A1|1A3|2A2|3A4|4A1|5A12|6A20|7A2|8A20|9A3|10A2|11A4|12A1
247,111871,timeout,431,150,-126.78,9,3,0.3585,0,1.630224,178,60,262,94,75,0,11,0,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
248,112316,timeout,445,150,-120.47,9,3,0.3569,0,1.656444,180,58,262,108,75,0,24,0,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11N1|12E20
249,112930,timeout,614,150,1236.88,3,9,0.3547,0,1.746908,33,57,227,312,75,40,188,45,64,"NA:N,SA:N",0E1|1E3|2A0|3E1|4E13|5A13|6E8|7A20|8E15|9E5|10E6|11N1|12E5
250,113334,timeout,404,150,-66.25,8,4,0.3533,0,1.758430,140,78,225,104,75,0,22,0,74,"NA:N,SA:N",0A6|1A20|2A20|3A20|4A20|5A20|6A14|7A20|8E18|9E20|10E20|11N1|12E20
251,113714,win,380,62,143.21,13,0,0.3520,0,1.729164,124,0,220,130,30,3,84,1,28,"NA:A,SA:A",0A20|1A14|2A1|3A5|4A20|5A10|6A20|7A20|8A11|9A3|10A0|11A0|12A0
252,113902,win,188,31,188.19,13,0,0.3513,0,1.682957,79,0,108,65,15,3,35,1,14,"NA:A,SA:A",0A3|1A2|2A1|3A6|4A1|5A3|6A20|7A12|8A13|9A3|10A0|11A12|12A3
253,114318,win,416,67,243.22,13,0,0.3499,0,1.671164,150,0,251,132,33,6,82,3,31,"NA:A,SA:A",0A16|1A4|2A5|3A20|4A16|5A20|6A20|7A20|8A20|9A3|10A0|11A3|12A3
254,114928,timeout,610,150,-139.86,9,3,0.3478,0,1.654108,180,58,353,182,75,0,98,0,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11N1|12E20
255,115566,timeout,638,150,-109.57,10,3,0.3455,0,1.569567,200,28,362,201,75,1,115,1,71,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E8|10E8|11A20|12E12
256,116059,win,493,77,129.34,13,0,0.3438,0,1.549038,217,0,323,132,38,3,79,1,37,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9A3|10A2|11A19|12A15
257,116621,win,562,97,144.87,13,0,0.3418,0,1.482607,216,0,346,168,48,4,105,1,47,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A4|11A20|12A9
258,117303,win,682,141,143.49,13,0,0.3394,0,1.400697,227,0,398,214,70,5,128,2,69,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9A3|10A13|11A20|12A12
259,117948,timeout,645,150,1618.90,4,8,0.3372,0,1.393260,36,44,230,340,75,51,206,55,71,"NA:N,SA:N",0E1|1E1|2A11|3E1|4A0|5A5|6E15|7A20|8E16|9E3|10E2|11N1|12E5
260,118483,win,535,81,257.70,13,0,0.3353,0,1.349066,224,0,339,156,40,7,97,5,39,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A11|11A20|12A10
261,118585,win,102,15,209.44,13,0,0.3350,0,1.276784,38,0,53,42,7,3,20,1,6,"NA:A,SA:A",0A9|1A1|2A6|3A1|4A2|5A1|6A4|7A2|8A4|9A1|10A1|11A6|12A0
262,118739,win,154,25,271.09,13,0,0.3344,0,1.322697,72,0,88,54,12,5,26,2,9,"NA:A,SA:A",0A6|1A3|2A8|3A1|4A11|5A4|6A4|7A9|8A16|9A0|10A2|11A5|12A3
263,118967,win,228,35,325.98,13,0,0.3336,0,1.308363,103,0,137,74,17,7,39,4,13,"NA:A,SA:A",0A18|1A5|2A3|3A1|4A1|5A20|6A20|7A2|8A17|9A3|10A1|11A11|12A1
264,119064,win,97,15,246.54,13,0,0.3333,0,1.347209,52,0,53,37,7,4,15,1,6,"NA:A,SA:A",0A10|1A1|2A2|3A1|4A1|5A3|6A2|7A9|8A13|9A0|10A0|11A7|12A3
265,119702,timeout,638,150,1499.35,5,7,0.3310,0,1.299519,30,35,225,338,75,47,208,50,71,"NA:N,SA:N",0A0|1A0|2A6|3E1|4E3|5A4|6E7|7A20|8E15|9E3|10E4|11N1|12E2
266,120479,timeout,777,150,1982.27,9,4,0.3283,0,1.323680,115,28,327,375,75,63,229,63,64,"NA:N,SA:A",0E1|1E3|2A2|3E4|4A0|5A7|6E20|7A20|8A20|9A20|10A19|11A20|12A7
267,120831,loss,352,77,554.63,0,12,0.3271,0,1.306964,0,31,122,194,36,20,125,28,24,"NA:E,SA:N",0E1|1E1|2E1|3E1|4E2|5E4|6E2|7E2|8E3|9E5|10E4|11N1|12E5
268,121326,timeout,495,150,144.75,8,4,0.3254,0,1.262820,68,55,225,195,75,7,105,8,73,"NA:N,SA:N",0A17|1A1|2A20|3A2|4A1|5A7|6A3|7A17|8E8|9E13|10E17|11N1|12E17
269,121990,timeout,664,150,1767.95,10,3,0.3230,0,1.336399,8,11,225,364,75,55,226,54,52,"NA:N,SA:N",0A1|1A1|2A0|3E1|4A1|5A0|6A0|7A1|8A4|9E8|10E2|11A0|12A0
270,122620,win,630,143,561.10,13,0,0.3208,0,1.314535,228,0,359,200,71,17,100,15,63,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A6|7A19|8A3|9A20|10A20|11A20|12A20
271,123042,win,422,67,247.63,13,0,0.3194,0,1.329681,213,0,282,107,33,6,57,3,31,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9A0|10A1|11A19|12A14
272,123495,win,453,71,309.54,13,0,0.3178,0,1.319215,213,0,293,125,35,8,71,5,33,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A7|11A18|12A5
273,124078,win,583,131,803.64,13,0,0.3157,0,1.289781,54,0,243,275,65,23,177,18,54,"NA:A,SA:A",0A1|1A3|2A6|3A4|4A2|5A20|6A1|7A10|8A1|9A2|10A0|11A1|12A3
274,124533,win,455,75,129.66,13,0,0.3141,0,1.328713,228,0,305,113,37,3,61,1,35,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A11|11A20|12A14
275,125237,timeout,704,150,414.00,11,2,0.3117,0,1.263797,184,21,370,259,75,16,159,15,66,"NA:A,SA:N",0A20|1A20|2A20|3A8|4A20|5A20|6A20|7A20|8A18|9E19|10E2|11A18|12A0
276,125272,win,35,5,226.34,13,0,0.3115,0,1.321841,21,0,13,20,2,3,4,0,2,"NA:A,SA:A",0A4|1A1|2A0|3A1|4A1|5A3|6A8|7A0|8A1|9A0|10A1|11A1|12A0
277,125919,win,647,101,305.39,13,0,0.3093,0,1.310642,232,0,398,199,50,9,129,6,48,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A11|11A18|12A20
278,126438,win,519,87,153.29,13,0,0.3075,0,1.252150,233,0,338,138,43,4,80,1,42,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A10|11A20|12A20
279,126960,win,522,85,164.92,13,0,0.3056,0,1.245625,212,0,331,149,42,4,92,1,39,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9A3|10A2|11A19|12A9
280,127590,win,630,99,201.75,13,0,0.3034,0,1.250584,211,0,384,197,49,6,131,3,48,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A0|11A17|12A11
281,128173,win,583,95,217.50,13,0,0.3014,0,1.222758,232,0,369,167,47,6,103,3,47,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9A3|10A16|11A20|12A14
282,128752,win,579,121,375.79,13,0,0.2994,0,1.248033,125,0,298,221,60,11,140,7,55,"NA:A,SA:A",0A2|1A12|2A10|3A20|4A4|5A17|6A7|7A20|8A17|9A3|10A3|11A10|12A0
283,129213,win,461,75,197.00,13,0,0.2978,0,1.265006,230,0,309,115,37,5,61,3,36,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A7|11A20|12A20
284,129740,timeout,527,150,109.55,10,3,0.2959,0,1.229710,65,55,245,207,75,6,116,7,73,"NA:N,SA:N",0A5|1A2|2A13|3A17|4A1|5A1|6A3|7A17|8E16|9E20|10E19|11A0|12A6
285,130149,win,409,67,245.08,13,0,0.2945,0,1.232301,226,0,277,99,33,6,49,3,31,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A17|9A3|10A12|11A19|12A15
286,130544,win,395,65,215.62,13,0,0.2931,0,1.241645,174,0,251,112,32,5,64,2,29,"NA:A,SA:A",0A20|1A4|2A20|3A18|4A6|5A20|6A20|7A20|8A12|9A3|10A18|11A13|12A0
287,131156,timeout,612,150,51.76,10,3,0.2910,0,1.217623,200,34,345,192,75,5,102,5,69,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E13|10E8|11A20|12E13
288,131852,timeout,696,150,104.11,12,1,0.2885,0,1.210978,204,17,401,220,75,6,130,4,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A1|11A20|12E17
289,132384,win,532,91,256.66,13,0,0.2867,0,1.282440,229,0,335,152,45,7,89,4,45,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9A3|10A7|11A20|12A20
290,132957,win,573,99,243.49,13,0,0.2847,0,1.226752,233,0,358,166,49,7,99,4,43,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A12|11A20|12A18
291,133459,win,502,81,125.13,13,0,0.2829,0,1.243015,234,0,332,130,40,3,75,1,40,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9A3|10A12|11A20|12A20
292,134039,win,580,95,145.82,13,0,0.2809,0,1.219620,221,0,361,172,47,4,110,1,39,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9A3|10A2|11A18|12A20
293,134512,win,473,81,192.69,13,0,0.2792,0,1.241102,178,0,288,145,40,5,89,2,29,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A5|9A3|10A3|11A7|12A0
294,135062,win,550,97,179.80,13,0,0.2773,0,1.218262,235,0,349,153,48,5,89,2,40,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A17|9A3|10A15|11A20|12A20
295,135627,win,565,94,177.04,13,0,0.2753,0,1.198067,234,0,353,166,46,5,103,2,39,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A11|11A20|12A20
296,136308,timeout,681,150,3.62,11,2,0.2729,0,1.220770,170,40,382,224,75,4,136,3,58,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A9|7A20|8E20|9E20|10A0|11A1|12A20
297,136914,win,606,139,458.60,13,0,0.2708,0,1.235847,132,0,309,228,69,13,135,10,67,"NA:A,SA:A",0A10|1A19|2A20|3A20|4A20|5A15|6A2|7A2|8A16|9A1|10A0|11A4|12A3
298,137395,win,481,79,157.55,13,0,0.2691,0,1.195854,222,0,314,128,39,4,74,1,37,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A11|11A20|12A8
299,137823,win,428,71,163.22,13,0,0.2676,0,1.196878,208,0,281,112,35,4,61,2,32,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9A3|10A4|11A18|12A4
300,138451,timeout,628,150,97.25,10,3,0.2654,0,1.234725,161,20,345,208,75,6,119,5,74,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A18|7A20|8E13|9A2|10E3|11A1|12E4
301,139043,timeout,592,150,22.40,9,4,0.2633,0,1.161993,137,42,310,207,75,4,119,5,66,"NA:N,SA:N",0A20|1A20|2A8|3A11|4A20|5A20|6A17|7A20|8E20|9E6|10E11|11A1|12E5
302,139659,timeout,616,150,-91.50,9,4,0.2612,0,1.220893,159,75,330,211,75,1,126,2,54,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A19|7A20|8E19|9E20|10E20|11A0|12E16
303,140247,timeout,588,150,95.95,11,2,0.2591,0,1.171638,174,39,325,188,75,6,99,4,60,"NA:N,SA:N",0A20|1A15|2A20|3A20|4A20|5A20|6A18|7A18|8E20|9A3|10A0|11A20|12E19
304,140659,win,412,69,173.76,13,0,0.2577,0,1.201353,190,0,265,113,34,4,64,1,31,"NA:A,SA:A",0A20|1A20|2A20|3A17|4A20|5A20|6A20|7A20|8A8|9A2|10A3|11A20|12A0
305,141339,win,680,125,282.63,13,0,0.2553,0,1.149509,223,0,412,206,62,9,124,6,58,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A15|7A7|8A3|9A18|10A20|11A20|12A20
306,142015,timeout,676,150,-15.80,9,4,0.2529,0,1.188544,121,50,350,251,75,3,164,4,62,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A7|5A20|6A14|7A0|8E11|9E9|10E16|11A0|12E14
307,142642,timeout,627,150,63.45,11,2,0.2508,0,1.203547,166,40,345,207,75,5,118,4,72,"NA:N,SA:N",0A20|1A20|2A16|3A5|4A20|5A20|6A18|7A20|8E20|9E20|10A0|11A20|12A7
308,143131,win,489,101,185.88,13,0,0.2490,0,1.170574,216,0,307,132,50,5,66,2,49,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A1|8A2|9A20|10A20|11A20|12A13
309,143772,win,641,137,165.18,13,0,0.2468,0,1.158987,182,0,357,216,68,5,132,2,65,"NA:A,SA:A",0A20|1A19|2A20|3A8|4A1|5A20|6A20|7A20|8A20|9A3|10A11|11A18|12A2
310,144145,win,373,65,187.79,13,0,0.2455,0,1.121431,147,0,228,113,32,4,66,1,30,"NA:A,SA:A",0A20|1A12|2A20|3A20|4A9|5A20|6A20|7A20|8A1|9A1|10A2|11A1|12A1
311,144625,win,480,83,163.59,13,0,0.2438,0,1.130610,185,0,298,141,41,4,85,1,41,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A2|9A1|10A3|11A19|12A0
312,145155,win,530,85,188.73,13,0,0.2420,0,1.105744,199,0,332,156,42,5,98,2,42,"NA:A,SA:A",0A20|1A20|2A20|3A10|4A16|5A20|6A20|7A20|8A13|9A3|10A16|11A20|12A1
313,145823,timeout,668,150,426.28,11,2,0.2396,0,1.075964,37,35,287,306,75,16,206,14,66,"NA:N,SA:N",0A3|1A1|2A1|3A1|4A1|5A6|6A19|7A1|8E20|9E15|10A0|11A4|12A0
314,146525,win,702,135,285.73,13,0,0.2372,0,1.124875,191,0,392,243,67,9,157,5,66,"NA:A,SA:A",0A20|1A20|2A20|3A9|4A20|5A20|6A20|7A20|8A4|9A3|10A16|11A15|12A4
315,146897,win,372,61,212.87,13,0,0.2359,0,1.052142,147,0,226,116,30,5,70,2,28,"NA:A,SA:A",0A20|1A5|2A17|3A2|4A2|5A20|6A20|7A20|8A20|9A3|10A0|11A17|12A1
316,147595,timeout,698,150,167.12,12,1,0.2334,0,1.069775,143,18,362,261,75,8,170,5,70,"NA:A,SA:N",0A15|1A3|2A20|3A1|4A1|5A20|6A20|7A20|8A20|9E18|10A0|11A20|12A3
317,147860,win,265,45,203.94,13,0,0.2325,0,1.078309,119,0,163,80,22,4,43,1,21,"NA:A,SA:A",0A11|1A3|2A20|3A1|4A4|5A20|6A20|7A20|8A9|9A3|10A0|11A8|12A0
318,148239,win,379,71,280.31,13,0,0.2312,0,1.059416,160,0,230,114,35,7,61,4,32,"NA:A,SA:A",0A20|1A10|2A20|3A1|4A3|5A20|6A20|7A20|8A18|9A3|10A1|11A19|12A5
319,148948,win,709,133,253.04,13,0,0.2287,0,1.036701,169,0,393,250,66,8,166,4,61,"NA:A,SA:A",0A20|1A19|2A20|3A3|4A3|5A20|6A20|7A20|8A19|9A1|10A1|11A20|12A3
320,149699,timeout,751,150,112.77,12,1,0.2261,0,1.064492,226,10,436,240,75,7,148,5,73,"NA:N,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A13|7A19|8E10|9A19|10A20|11A20|12A15
321,150311,win,612,101,284.27,13,0,0.2239,0,1.109110,228,0,376,186,50,8,118,4,46,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A20|10A3|11A18|12A7
322,150731,win,420,83,282.37,13,0,0.2224,0,1.036768,81,0,216,163,41,7,104,4,40,"NA:A,SA:A",0A20|1A2|2A1|3A1|4A1|5A16|6A1|7A11|8A6|9A3|10A0|11A18|12A1
323,151152,loss,421,111,442.27,0,12,0.2210,0,1.004537,0,86,156,229,36,18,128,26,20,"NA:E,SA:N",0E6|1E6|2E6|3E6|4E4|5E6|6E13|7E5|8E3|9E14|10E8|11N1|12E9
324,151496,win,344,57,189.13,13,0,0.2198,0,1.103756,173,0,222,94,28,4,51,1,27,"NA:A,SA:A",0A20|1A2|2A20|3A7|4A3|5A20|6A20|7A20|8A20|9A3|10A12|11A20|12A6
325,151946,win,450,69,228.91,13,0,0.2182,0,1.094675,168,0,280,136,34,6,84,4,32,"NA:A,SA:A",0A20|1A4|2A20|3A8|4A6|5A20|6A20|7A20|8A20|9A3|10A2|11A20|12A5
326,152239,win,293,51,409.88,13,0,0.2172,0,1.068268,86,0,157,111,25,10,65,7,25,"NA:A,SA:A",0A16|1A1|2A10|3A20|4A1|5A1|6A13|7A17|8A1|9A0|10A3|11A3|12A0
327,152519,win,280,49,242.25,13,0,0.2162,0,1.062871,99,0,164,92,24,5,52,2,24,"NA:A,SA:A",0A20|1A2|2A5|3A5|4A5|5A20|6A18|7A15|8A3|9A1|10A1|11A4|12A0
328,153232,win,713,135,367.39,13,0,0.2137,0,1.117563,213,0,408,238,67,11,149,8,64,"NA:A,SA:A",0A20|1A13|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A19|10A3|11A17|12A1
329,153645,win,413,67,244.38,13,0,0.2122,0,1.050455,172,0,257,123,33,6,73,3,29,"NA:A,SA:A",0A20|1A10|2A20|3A2|4A5|5A20|6A20|7A20|8A20|9A3|10A7|11A20|12A5
330,154089,win,444,75,405.57,13,0,0.2107,0,1.072764,164,0,266,141,37,11,83,7,35,"NA:A,SA:A",0A20|1A7|2A20|3A20|4A3|5A20|6A20|7A20|8A17|9A3|10A2|11A12|12A0
331,154368,win,279,51,238.93,13,0,0.2097,0,1.091931,129,0,172,82,25,5,41,2,23,"NA:A,SA:A",0A20|1A1|2A14|3A4|4A1|5A20|6A20|7A20|8A16|9A2|10A1|11A9|12A1
332,155087,win,719,143,156.05,13,0,0.2072,0,1.061229,235,0,424,224,71,5,137,2,67,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A20|10A3|11A20|12A12
333,155671,timeout,584,150,-117.16,8,4,0.2052,0,1.071872,157,52,324,185,75,0,102,1,66,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A17|8E12|9E13|10E13|11N1|12E14
334,156093,win,422,65,205.21,13,0,0.2037,0,1.049126,160,0,260,130,32,5,82,2,32,"NA:A,SA:A",0A20|1A3|2A20|3A6|4A6|5A20|6A20|7A20|8A17|9A3|10A0|11A20|12A5
335,156346,win,253,43,318.34,13,0,0.2028,0,1.076534,83,0,143,90,20,7,51,3,20,"NA:A,SA:A",0A8|1A1|2A10|3A1|4A3|5A8|6A20|7A20|8A7|9A1|10A2|11A1|12A1
336,156885,loss,539,132,458.94,0,12,0.2009,0,1.098904,0,57,203,272,64,18,179,24,51,"NA:E,SA:N",0E1|1E2|2E2|3E2|4E7|5E3|6E4|7E3|8E2|9E11|10E11|11N1|12E9
337,157492,win,607,119,546.16,13,0,0.1988,0,1.096156,160,0,325,223,59,16,137,13,49,"NA:A,SA:A",0A13|1A4|2A20|3A2|4A3|5A20|6A20|7A19|8A20|9A2|10A1|11A17|12A19
338,158053,win,561,109,501.80,13,0,0.1968,0,1.069342,161,0,309,198,54,14,120,10,50,"NA:A,SA:A",0A15|1A6|2A20|3A5|4A20|5A20|6A20|7A20|8A4|9A3|10A19|11A6|12A3
339,158476,win,423,67,243.88,13,0,0.1953,0,1.079110,187,0,267,123,33,6,73,3,33,"NA:A,SA:A",0A20|1A20|2A20|3A14|4A3|5A20|6A20|7A20|8A5|9A3|10A20|11A19|12A3
340,158820,win,344,55,191.21,13,0,0.1941,0,1.105742,163,0,220,97,27,4,55,1,26,"NA:A,SA:A",0A20|1A7|2A20|3A5|4A3|5A20|6A20|7A20|8A17|9A3|10A6|11A20|12A2
341,159032,win,212,37,260.02,13,0,0.1934,0,1.040014,79,0,121,73,18,5,40,1,18,"NA:A,SA:A",0A2|1A2|2A12|3A1|4A2|5A6|6A20|7A20|8A10|9A0|10A1|11A1|12A2
342,159526,win,494,78,198.74,13,0,0.1917,0,1.087421,227,0,323,133,38,5,78,2,38,"NA:A,SA:A",0A20|1A19|2A20|3A20|4A20|5A20|6A10|7A20|8A15|9A3|10A20|11A20|12A20
343,159622,win,96,17,245.92,13,0,0.1913,0,1.161405,46,0,51,37,8,4,14,1,8,"NA:A,SA:A",0A1|1A2|2A2|3A2|4A1|5A3|6A1|7A20|8A9|9A0|10A1|11A3|12A1
344,160107,win,485,81,175.18,13,0,0.1896,0,1.146226,237,0,327,118,40,4,63,1,40,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9A3|10A16|11A20|12A20
345,160376,win,269,41,238.11,13,0,0.1887,0,1.109651,115,0,170,79,20,5,42,3,20,"NA:A,SA:A",0A9|1A1|2A4|3A2|4A1|5A8|6A20|7A20|8A19|9A3|10A8|11A17|12A3
346,160783,timeout,407,150,157.57,5,8,0.1873,0,1.087752,100,139,196,136,75,9,42,14,72,"NA:N,SA:A",0E17|1E17|2E17|3E17|4E17|5E16|6E18|7E20|8A20|9A20|10A20|11A20|12A20
347,161278,win,495,91,379.14,13,0,0.1855,0,1.093159,157,0,283,167,45,10,102,6,43,"NA:A,SA:A",0A20|1A2|2A20|3A3|4A2|5A20|6A20|7A20|8A20|9A3|10A2|11A20|12A5
348,161529,win,251,40,276.04,13,0,0.1846,0,1.086857,138,0,163,69,19,6,31,4,18,"NA:A,SA:A",0A7|1A3|2A17|3A3|4A4|5A20|6A20|7A20|8A18|9A3|10A9|11A9|12A5
349,161662,win,133,25,381.99,13,0,0.1842,0,1.090042,36,0,58,63,12,8,33,4,11,"NA:A,SA:A",0A3|1A1|2A1|3A1|4A1|5A3|6A3|7A2|8A11|9A0|10A1|11A8|12A1
350,161787,win,125,19,244.47,13,0,0.1837,0,1.037801,41,0,66,50,9,4,26,1,9,"NA:A,SA:A",0A3|1A1|2A1|3A1|4A1|5A1|6A2|7A4|8A4|9A3|10A0|11A19|12A1
351,161904,win,117,21,277.48,13,0,0.1833,0,1.111879,37,0,57,50,10,5,24,2,10,"NA:A,SA:A",0A2|1A1|2A1|3A1|4A1|5A1|6A8|7A11|8A6|9A1|10A0|11A1|12A3
352,162259,win,355,65,465.62,13,0,0.1821,0,1.176546,61,0,171,152,32,12,98,8,31,"NA:A,SA:A",0A6|1A1|2A3|3A1|4A2|5A1|6A18|7A3|8A3|9A0|10A1|11A20|12A2
353,162643,win,384,67,292.49,13,0,0.1807,0,1.158628,163,0,238,113,33,7,63,3,31,"NA:A,SA:A",0A20|1A6|2A20|3A5|4A5|5A20|6A20|7A20|8A20|9A3|10A2|11A20|12A2
354,162962,loss,319,71,173.17,0,13,0.1796,0,1.136741,0,75,116,171,32,9,114,18,27,"NA:E,SA:E",0E5|1E5|2E4|3E4|4E5|5E4|6E5|7E5|8E5|9E14|10E11|11E5|12E3
355,163258,win,296,63,515.14,13,0,0.1786,0,1.182336,59,0,133,132,31,13,78,9,29,"NA:A,SA:A",0A14|1A1|2A4|3A1|4A1|5A1|6A2|7A0|8A11|9A3|10A0|11A20|12A1
356,163433,win,175,35,442.89,13,0,0.1780,0,1.015991,20,0,68,90,17,10,53,6,12,"NA:A,SA:A",0A1|1A1|2A0|3A0|4A0|5A4|6A1|7A2|8A2|9A1|10A0|11A5|12A3
357,163566,win,133,23,342.46,13,0,0.1775,0,1.104575,46,0,65,57,11,7,29,3,11,"NA:A,SA:A",0A1|1A1|2A2|3A1|4A1|5A2|6A2|7A19|8A3|9A3|10A0|11A8|12A3
358,163983,win,417,69,244.45,13,0,0.1761,0,1.147101,189,0,264,119,34,6,69,2,34,"NA:A,SA:A",0A20|1A4|2A20|3A10|4A20|5A20|6A20|7A20|8A13|9A3|10A18|11A18|12A3
359,164569,win,586,139,617.05,13,0,0.1740,0,1.130150,36,0,244,273,69,17,177,13,65,"NA:A,SA:A",0A2|1A1|2A5|3A3|4A1|5A1|6A11|7A2|8A0|9A3|10A0|11A4|12A3
360,165158,timeout,589,150,843.55,7,5,0.1719,0,1.144835,8,40,225,289,75,28,178,30,63,"NA:N,SA:N",0A1|1A1|2A1|3A0|4A1|5A1|6E3|7A3|8E17|9E6|10E7|11N1|12E7
361,165530,win,372,63,264.72,13,0,0.1706,0,1.147660,159,0,231,110,31,6,63,2,31,"NA:A,SA:A",0A20|1A5|2A20|3A3|4A6|5A20|6A20|7A20|8A19|9A3|10A2|11A20|12A1
362,166067,timeout,537,150,532.05,7,5,0.1688,0,1.155724,45,28,225,237,75,18,137,19,71,"NA:N,SA:N",0A2|1A0|2A2|3A20|4A1|5A1|6E3|7A19|8E14|9E4|10E3|11N1|12E4
363,166611,timeout,544,150,611.45,8,4,0.1669,0,1.150696,37,35,225,244,75,20,142,20,72,"NA:N,SA:N",0A4|1A1|2A1|3A1|4A0|5A7|6A9|7A14|8E18|9E6|10E6|11N1|12E5
364,167137,timeout,526,150,675.24,5,8,0.1650,0,1.146335,100,86,233,218,75,24,110,27,65,"NA:N,SA:A",0E8|1E8|2E8|3E8|4E8|5E8|6E18|7E20|8A20|9A20|10A20|11A20|12A20
365,167677,timeout,540,150,396.55,7,5,0.1631,0,1.183387,35,28,225,240,75,14,144,15,74,"NA:N,SA:N",0A1|1A4|2A6|3A1|4A1|5A2|6E3|7A20|8E11|9E5|10E5|11N1|12E4
366,168248,win,571,109,701.57,13,0,0.1611,0,1.149920,182,0,316,201,54,20,117,16,53,"NA:A,SA:A",0A18|1A1|2A20|3A12|4A20|5A20|6A20|7A20|8A9|9A3|10A18|11A20|12A1
367,168470,win,222,44,427.87,13,0,0.1604,0,1.089470,54,0,106,95,21,10,53,6,20,"NA:A,SA:A",0A0|1A0|2A1|3A1|4A2|5A0|6A3|7A15|8A8|9A3|10A0|11A20|12A1
368,168967,loss,497,131,236.61,0,12,0.1586,0,1.181979,0,51,200,233,64,11,147,17,63,"NA:E,SA:N",0E3|1E1|2E2|3E3|4E1|5E2|6E2|7E1|8E16|9E7|10E7|11N1|12E6
