120,45762,timeout,382,100,-1805.98,6,7,0.8551,0,4.169590,53,32,167,165,50,9,95,14,43,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E13|5A13|6E3|7A6|8A2|9A10|10A3|11A19|12E12
121,46132,timeout,370,100,-232.13,7,5,0.8539,0,4.233963,46,24,155,165,50,18,90,19,49,"NA:N,SA:N",0E1|1A3|2A20|3A1|4A5|5A1|6A15|7A1|8E12|9E5|10E3|11N1|12E3
122,46360,loss,228,54,-1043.67,0,12,0.8532,0,4.006477,0,32,92,113,23,4,69,13,17,"NA:E,SA:N",0E1|1E1|2E1|3E1|4E5|5E2|6E2|7E5|8E3|9E7|10E2|11N1|12E2
123,46732,loss,372,79,-779.64,0,12,0.8520,0,4.234939,0,30,152,192,28,13,120,20,23,"NA:E,SA:N",0E1|1E1|2E1|3E1|4E1|5E1|6E2|7E5|8E3|9E9|10E2|11N1|12E3
124,47114,timeout,382,100,-1085.31,5,7,0.8508,0,4.186446,23,23,150,182,50,8,116,12,47,"NA:N,SA:N",0E2|1A1|2A2|3E1|4A13|5A3|6E8|7A4|8E3|9E3|10E3|11N1|12E3
125,47434,loss,320,81,-689.09,0,12,0.8498,0,4.059269,0,42,128,154,38,10,93,18,34,"NA:E,SA:N",0E1|1E1|2E2|3E1|4E12|5E4|6E4|7E3|8E6|9E3|10E2|11N1|12E3
126,47844,timeout,410,100,-1607.32,2,11,0.8485,0,4.023267,11,61,158,204,48,10,133,17,43,"NA:E,SA:N",0E1|1E1|2E1|3E1|4E7|5E1|6E8|7E3|8E8|9A10|10E16|11A1|12E14
127,48284,timeout,440,100,4.09,9,3,0.8471,0,3.988354,151,37,250,140,50,9,74,8,48,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A10|5A20|6A3|7A20|8A18|9E19|10E9|11N1|12E9
128,48569,loss,285,72,-506.14,0,12,0.8462,0,4.041700,0,30,113,138,34,7,84,15,27,"NA:E,SA:N",0E1|1E1|2E1|3E1|4E1|5E1|6E3|7E5|8E3|9E9|10E2|11N1|12E2
129,48964,timeout,395,100,-41.15,7,5,0.8449,0,4.044452,36,18,165,180,50,18,104,20,48,"NA:N,SA:N",0A8|1A20|2A1|3E3|4A1|5A4|6A1|7A1|8E2|9E7|10E3|11N1|12E3
130,49390,timeout,426,100,-824.64,1,11,0.8436,0,3.783654,13,34,183,204,39,8,127,16,34,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E3|5E5|6E7|7A13|8E6|9E5|10E2|11N1|12E2
131,49778,timeout,388,100,-1101.43,2,10,0.8424,0,3.770170,14,34,160,178,50,7,113,14,44,"NA:N,SA:N",0E1|1E1|2E1|3E4|4E6|5E1|6E8|7A1|8A13|9E6|10E3|11N1|12E3
132,50230,timeout,452,100,-531.08,7,6,0.8409,0,3.862951,12,16,182,232,38,20,141,22,29,"NA:N,SA:N",0A4|1E1|2E1|3A1|4E6|5E3|6A1|7A1|8A2|9A1|10E3|11A2|12E2
133,50606,timeout,376,100,-686.89,8,5,0.8397,0,3.751731,49,19,160,166,50,12,96,13,45,"NA:N,SA:N",0E3|1A18|2A2|3E5|4A1|5A20|6A1|7A1|8A5|9E1|10E5|11A1|12E5
134,51006,timeout,400,100,-1218.54,1,12,0.8385,0,3.657912,14,239,180,189,31,5,107,13,26,"NA:E,SA:N",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9E19|10E20|11A14|12E20
135,51395,loss,389,92,-2951.57,0,13,0.8372,0,3.566283,0,105,155,194,40,8,125,17,28,"NA:E,SA:E",0E6|1E6|2E6|3E6|4E6|5E5|6E14|7E6|8E10|9E7|10E14|11E16|12E3
136,51784,timeout,389,100,-699.91,5,7,0.8360,0,3.680890,39,24,160,179,50,14,108,17,48,"NA:N,SA:N",0E1|1E1|2A1|3A1|4A1|5A16|6E3|7A20|8E6|9E7|10E3|11N1|12E3
137,52230,loss,446,95,-1190.56,0,13,0.8346,0,3.651232,0,130,176,234,36,10,156,19,32,"NA:E,SA:E",0E8|1E8|2E8|3E8|4E8|5E8|6E8|7E8|8E8|9E16|10E19|11E3|12E20
138,52634,timeout,404,100,-1047.86,3,10,0.8333,0,3.562563,11,30,155,200,49,16,124,21,35,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E1|5E3|6E2|7E1|8A1|9E9|10E10|11A8|12A2
139,53032,timeout,398,100,-277.67,7,5,0.8321,0,3.708210,63,36,190,158,50,10,90,12,49,"NA:N,SA:N",0A20|1A2|2A2|3A14|4A5|5A2|6E11|7A18|8E8|9E11|10E3|11N1|12E3
140,53412,timeout,380,100,-2200.75,7,5,0.8309,0,3.641026,18,35,152,178,50,14,106,15,43,"NA:N,SA:N",0A1|1A1|2E1|3A2|4E16|5A10|6A1|7A2|8A1|9E13|10E3|11N1|12E2
141,53815,timeout,403,100,-1293.34,1,12,0.8296,0,3.793827,19,201,173,191,39,9,113,16,31,"NA:E,SA:N",0E16|1E16|2E17|3E16|4E16|5E16|6E16|7E16|8E17|9E16|10E19|11E20|12A19
142,54196,timeout,381,100,-744.39,3,10,0.8284,0,3.673452,20,51,150,181,50,14,108,20,44,"NA:E,SA:N",0E1|1E2|2E1|3E1|4E1|5E2|6E1|7E3|8E19|9A14|10A5|11A1|12E20
143,54603,timeout,407,100,-796.23,6,6,0.8271,0,3.754875,12,34,155,203,49,19,125,21,42,"NA:N,SA:N",0E1|1A2|2A2|3E3|4A3|5A3|6E19|7A1|8A1|9E3|10E4|11N1|12E4
144,54980,timeout,377,100,-500.92,6,6,0.8259,0,3.742736,30,25,150,177,50,16,104,17,43,"NA:N,SA:N",0A2|1A1|2A1|3E3|4A10|5A1|6E13|7A15|8E1|9E2|10E3|11N1|12E3
145,55369,timeout,389,100,-348.04,9,3,0.8247,0,3.704323,65,14,172,167,50,16,93,15,46,"NA:A,SA:N",0A11|1A2|2A3|3A2|4A20|5A3|6A2|7A20|8A2|9E9|10E3|11N1|12E2
146,55948,timeout,579,100,-1012.50,11,2,0.8228,0,3.842401,213,15,358,171,50,2,108,2,49,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A19|10E8|11A14|12E7
147,56323,timeout,375,100,-850.36,7,5,0.8216,0,3.865371,36,12,152,173,50,13,102,14,48,"NA:N,SA:N",0A3|1A2|2A3|3A1|4A17|5A2|6E1|7A8|8E4|9E3|10E1|11N1|12E3
148,56702,timeout,379,100,-757.44,7,5,0.8204,0,4.129800,28,26,150,179,50,16,106,17,46,"NA:N,SA:N",0E1|1A1|2A18|3E16|4A1|5A1|6A1|7A5|8A1|9E5|10E3|11N1|12E1
149,57064,timeout,362,100,-1886.92,8,5,0.8193,0,4.072778,36,23,152,160,50,10,91,12,38,"NA:N,SA:A",0E2|1E1|2A2|3E1|4E1|5A1|6E18|7A15|8A6|9A7|10A1|11A2|12A2
150,57445,timeout,381,100,-315.39,6,6,0.8181,0,4.222768,37,21,157,174,50,14,101,17,45,"NA:N,SA:N",0E1|1A12|2A2|3E3|4A19|5A2|6E4|7A1|8A1|9E7|10E3|11N1|12E3
151,57783,timeout,338,100,-216.29,8,4,0.8170,0,4.308131,90,52,170,118,50,8,53,8,47,"NA:N,SA:N",0A20|1A7|2A20|3A2|4A20|5A4|6A1|7A16|8E19|9E11|10E11|11N1|12E11
152,58175,timeout,392,100,-1551.00,3,9,0.8158,0,4.416284,5,28,152,190,50,10,123,14,38,"NA:N,SA:N",0E1|1E1|2E1|3E3|4E12|5E3|6A1|7A3|8A1|9E2|10E2|11N1|12E3
153,58575,timeout,400,100,-139.22,7,5,0.8145,0,4.643942,58,25,180,170,50,19,93,21,43,"NA:N,SA:N",0A17|1A6|2A15|3E7|4A1|5A1|6E3|7A16|8A2|9E9|10E3|11N1|12E3
154,58928,timeout,353,100,-1470.85,9,4,0.8134,0,4.901430,41,38,152,151,50,10,82,11,42,"NA:N,SA:A",0E1|1E4|2A1|3E13|4A10|5A1|6E20|7A2|8A1|9A20|10A2|11A1|12A3
155,59300,timeout,372,100,-2204.62,7,6,0.8122,0,5.240264,34,41,152,172,48,15,98,15,40,"NA:N,SA:N",0E1|1E3|2A1|3E1|4E15|5A5|6E19|7A1|8A18|9A3|10E2|11A2|12A4
156,59693,timeout,393,100,-495.60,7,5,0.8110,0,5.187849,73,41,187,156,50,11,86,12,48,"NA:N,SA:N",0A20|1A2|2A20|3A11|4A6|5A11|6E9|7A3|8E3|9E14|10E7|11N1|12E8
157,60044,timeout,351,100,-251.89,6,6,0.8099,0,5.635046,80,51,175,126,50,6,61,10,47,"NA:N,SA:N",0A6|1A18|2A1|3E10|4A20|5A20|6E5|7A15|8E12|9E11|10E6|11N1|12E7
158,60403,timeout,359,100,-1004.87,4,8,0.8087,0,5.488891,34,50,152,157,50,11,87,16,44,"NA:N,SA:N",0E1|1E1|2A1|3E1|4E1|5A11|6E20|7A2|8A20|9E20|10E3|11N1|12E3
159,60723,timeout,320,100,-542.86,5,7,0.8077,0,5.857693,64,59,150,120,50,8,55,11,46,"NA:N,SA:N",0A4|1A16|2A20|3E10|4E20|5A4|6E16|7A20|8E6|9E3|10E3|11N1|12E1
160,61069,timeout,346,100,-1001.36,7,5,0.8066,0,5.986422,72,48,170,126,50,5,63,7,49,"NA:N,SA:N",0A10|1A19|2A4|3E8|4A1|5A17|6E14|7A20|8A1|9E14|10E5|11N1|12E7
161,61405,timeout,336,100,-2251.70,8,5,0.8056,0,6.187430,43,48,150,136,50,6,72,6,40,"NA:N,SA:N",0E1|1A1|2A7|3E7|4E20|5A1|6E11|7A13|8A1|9A16|10E9|11A1|12A3
162,61757,timeout,352,100,-1167.73,2,10,0.8044,0,6.523812,14,47,151,151,50,4,89,10,39,"NA:N,SA:N",0E1|1E4|2E1|3E4|4E19|5A13|6E6|7A1|8E5|9E3|10E2|11N1|12E2
163,62132,timeout,375,100,-1640.09,6,6,0.8032,0,6.478534,25,41,150,175,50,16,102,18,40,"NA:N,SA:N",0E1|1E7|2A1|3E10|4A2|5A19|6A1|7A1|8A1|9E18|10E3|11N1|12E2
164,62513,timeout,381,100,-1781.73,5,7,0.8020,0,6.905562,25,33,160,171,50,9,103,13,48,"NA:N,SA:N",0E1|1E1|2E1|3A1|4E14|5A1|6A1|7A2|8A20|9E8|10E5|11N1|12E3
165,62865,timeout,352,100,-920.53,6,6,0.8009,0,7.094478,41,48,155,147,50,8,81,11,47,"NA:N,SA:N",0A1|1A1|2A1|3A1|4E13|5A17|6E9|7A20|8E16|9E2|10E3|11N1|12E5
166,63209,timeout,344,100,-756.99,4,8,0.7998,0,7.301352,58,47,153,142,49,10,73,15,44,"NA:N,SA:N",0E1|1E3|2A20|3E3|4E3|5A20|6E19|7A14|8A4|9E9|10E5|11N1|12E4
167,63568,timeout,359,100,-1165.92,6,7,0.7987,0,7.621365,44,40,152,157,50,10,87,14,48,"NA:N,SA:N",0E1|1E1|2A2|3E12|4E2|5A1|6E3|7A2|8A20|9A5|10E17|11A14|12E4
168,63917,timeout,349,100,-1685.07,6,6,0.7976,0,7.847202,33,35,144,158,47,9,90,10,36,"NA:N,SA:N",0A7|1E3|2A13|3A1|4E15|5A10|6A1|7A1|8E4|9E5|10E4|11N1|12E4
169,64264,timeout,347,100,-1572.96,5,7,0.7965,0,8.035744,32,33,150,147,50,7,84,8,48,"NA:N,SA:N",0E1|1A5|2A5|3E1|4E20|5A1|6E2|7A20|8A1|9E5|10E3|11N1|12E1
170,64702,win,438,71,-170.73,13,0,0.7951,0,8.417273,226,0,294,109,35,3,59,1,34,"NA:A,SA:A",0A11|1A20|2A20|3A20|4A16|5A20|6A20|7A20|8A19|9A3|10A20|11A17|12A20
171,65068,timeout,366,100,-768.23,5,8,0.7940,0,8.778548,34,31,150,166,50,12,95,17,42,"NA:N,SA:N",0E2|1E1|2E1|3E1|4E5|5E3|6E17|7A15|8A7|9A6|10A3|11A3|12E1
172,65437,timeout,369,100,-778.83,8,5,0.7928,0,9.112689,66,50,180,139,50,5,74,8,48,"NA:N,SA:N",0E3|1A8|2A2|3E17|4A19|5A5|6E20|7A20|8A6|9A5|10E3|11A1|12E7
173,65926,timeout,489,100,-372.67,10,3,0.7912,0,9.529512,196,42,308,131,50,1,70,2,48,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E10|11A17|12E13
174,66410,timeout,484,100,-765.26,11,2,0.7897,0,9.710407,217,37,312,122,50,1,62,0,49,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A18|10E17|11A19|12E20
175,66762,timeout,352,100,-1205.18,10,3,0.7886,0,10.442950,53,17,150,152,50,10,84,9,46,"NA:N,SA:N",0A3|1A1|2A6|3E3|4A2|5A15|6E11|7A1|8A15|9A4|10A5|11A1|12E3
176,67115,timeout,353,100,-1283.15,5,7,0.7875,0,10.523159,48,44,155,148,50,9,81,13,48,"NA:N,SA:N",0E1|1E4|2A1|3E8|4A13|5A20|6E20|7A7|8A7|9E3|10E4|11N1|12E4
177,67465,timeout,350,100,-2876.77,8,5,0.7864,0,10.435637,41,36,150,150,50,9,83,10,45,"NA:N,SA:N",0E1|1E3|2A16|3E4|4A1|5A8|6E13|7A1|8A2|9A10|10E15|11A2|12A1
178,67855,timeout,390,100,-1578.44,8,5,0.7851,0,10.444219,50,24,169,172,49,13,100,12,43,"NA:N,SA:A",0E1|1A1|2E1|3E1|4A1|5E3|6E18|7A1|8A15|9A11|10A2|11A2|12A17
179,68222,timeout,367,100,-895.30,5,7,0.7840,0,10.556473,46,29,155,163,49,10,94,13,42,"NA:N,SA:N",0E1|1A4|2A12|3E1|4E5|5A8|6E11|7A20|8A2|9E3|10E4|11N1|12E4
180,68622,timeout,400,100,-1415.03,9,4,0.7827,0,10.620056,63,22,176,174,50,16,100,15,42,"NA:N,SA:A",0A3|1E1|2E1|3A1|4E16|5E4|6A1|7A9|8A4|9A20|10A3|11A17|12A5
181,68931,timeout,309,100,-512.19,3,9,0.7817,0,10.562919,47,53,141,118,50,3,58,8,44,"NA:N,SA:N",0E1|1E1|2A8|3E1|4E20|5A19|6E12|7A20|8E11|9E2|10E3|11N1|12E2
182,69417,timeout,486,100,-140.54,11,2,0.7802,0,10.597593,216,20,313,123,50,0,63,0,49,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A16|10E4|11A20|12E16
183,69821,timeout,404,100,-1960.56,1,11,0.7789,0,10.645736,14,36,171,190,43,3,123,10,31,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E6|5E7|6E6|7A14|8E6|9E2|10E3|11N1|12E2
184,70189,timeout,368,100,-435.28,10,3,0.7777,0,9.993288,54,24,152,166,50,20,88,18,42,"NA:N,SA:N",0A1|1A1|2A2|3E3|4A1|5A1|6E10|7A19|8A18|9A6|10E11|11A1|12A4
185,70526,timeout,337,100,-946.12,6,6,0.7767,0,10.275126,56,40,150,137,50,8,71,11,47,"NA:N,SA:N",0A1|1A3|2A20|3E2|4A11|5A1|6E20|7A20|8E8|9E5|10E2|11N1|12E3
186,70889,timeout,363,100,-677.80,5,7,0.7755,0,9.581582,30,25,152,161,50,8,95,11,45,"NA:N,SA:N",0E1|1E1|2A1|3E6|4E4|5A8|6A3|7A17|8A1|9E9|10E2|11N1|12E2
187,71271,timeout,382,100,-337.34,6,6,0.7743,0,9.440837,51,18,170,162,50,14,90,17,48,"NA:N,SA:N",0E1|1A1|2A9|3E1|4A1|5A20|6E5|7A19|8A1|9E5|10E3|11N1|12E3
188,71631,timeout,360,100,-1138.06,4,8,0.7732,0,9.998205,31,35,150,160,50,10,93,14,46,"NA:N,SA:N",0E1|1E1|2E3|3E1|4E13|5A1|6A1|7A9|8A20|9E10|10E3|11N1|12E3
189,71966,timeout,335,100,-1655.96,4,8,0.7721,0,9.160312,36,57,150,135,50,3,75,7,45,"NA:N,SA:N",0E1|1E1|2A7|3E2|4E17|5A1|6E20|7A8|8A20|9E8|10E4|11N1|12E4
190,72355,timeout,389,100,-715.47,8,5,0.7709,0,8.696817,62,23,173,166,50,13,94,15,49,"NA:N,SA:A",0E1|1E1|2A1|3E1|4E15|5A2|6E5|7A20|8A3|9A14|10A14|11A1|12A7
191,72685,timeout,330,100,-1321.80,3,9,0.7698,0,8.730676,46,52,150,130,50,4,69,9,44,"NA:N,SA:N",0E1|1E1|2A18|3E2|4E20|5A12|6E1|7A16|8E17|9E2|10E4|11N1|12E4
192,73011,timeout,326,100,-967.63,4,8,0.7688,0,8.275839,61,55,150,126,50,8,61,12,40,"NA:N,SA:N",0A8|1E1|2A13|3E1|4E20|5A20|6E18|7A20|8E8|9E2|10E3|11N1|12E2
193,73371,timeout,360,100,-838.32,4,8,0.7677,0,7.896138,74,29,172,138,50,2,77,7,47,"NA:N,SA:N",0E1|1E1|2A19|3E1|4E1|5A20|6E16|7A20|8A15|9E3|10E3|11N1|12E3
194,73729,timeout,358,100,-1376.15,4,9,0.7665,0,7.508595,46,41,152,156,50,10,88,14,44,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E1|5E1|6E6|7E9|8A13|9A1|10E20|11A18|12A14
195,74047,timeout,318,100,-1745.95,7,6,0.7655,0,7.352116,76,59,153,117,48,5,52,7,43,"NA:N,SA:N",0E1|1E3|2A8|3E12|4A3|5A20|6E20|7A3|8A20|9A20|10E20|11A2|12E3
196,74513,timeout,466,100,-710.27,10,3,0.7640,0,7.105344,199,48,293,123,50,3,60,4,49,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E15|11A20|12E14
197,74861,timeout,348,100,-1139.83,4,9,0.7629,0,6.729835,20,50,150,148,50,7,83,12,42,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E13|5E7|6E20|7A11|8A1|9A2|10E3|11A6|12E3
198,75250,timeout,389,100,-2388.57,4,9,0.7617,0,6.587739,14,40,156,185,48,19,105,24,40,"NA:N,SA:N",0E1|1E1|2E3|3E1|4E2|5E3|6E5|7E7|8A8|9A1|10E17|11A4|12A1
199,75577,timeout,327,100,-840.33,4,8,0.7607,0,6.341762,56,51,152,125,50,4,64,7,41,"NA:N,SA:N",0E1|1E15|2A20|3E4|4A8|5A8|6E17|7A20|8E4|9E3|10E3|11N1|12E4
200,75918,timeout,341,100,-757.43,4,9,0.7596,0,6.348393,48,57,151,142,48,6,76,10,36,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E3|5E5|6E19|7A19|8A2|9A7|10E20|11A20|12E6
201,76307,timeout,389,100,-771.16,5,8,0.7584,0,6.211609,90,67,206,133,50,6,68,10,38,"NA:N,SA:A",0E4|1E5|2E5|3E6|4E5|5E6|6E18|7E18|8A10|9A20|10A20|11A20|12A20
202,76657,timeout,350,100,-1290.47,4,9,0.7573,0,6.185427,35,46,152,148,50,7,82,12,42,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E4|5E3|6E17|7A14|8A2|9A16|10E15|11A3|12E3
203,77003,timeout,346,100,-1393.53,3,9,0.7562,0,5.993736,35,39,150,146,50,3,86,8,47,"NA:N,SA:N",0E1|1E1|2E1|3E8|4E4|5A11|6E14|7A20|8A4|9E2|10E4|11N1|12E4
204,77323,timeout,320,100,-1450.91,7,5,0.7551,0,5.820880,71,35,150,120,50,4,58,6,49,"NA:N,SA:N",0A20|1A3|2A20|3E3|4A1|5A1|6E20|7A20|8A6|9E8|10E2|11N1|12E2
205,77647,timeout,324,100,-1061.76,5,7,0.7541,0,5.956881,53,59,150,124,50,6,61,9,45,"NA:N,SA:N",0E1|1A12|2A6|3E1|4E19|5A4|6E20|7A11|8A20|9E12|10E3|11N1|12E3
206,77987,timeout,340,100,-465.62,6,7,0.7530,0,5.468554,71,55,165,125,50,4,61,9,45,"NA:N,SA:N",0E1|1E3|2A11|3E3|4E20|5A14|6E20|7A20|8A14|9A3|10E4|11A9|12E4
207,78348,timeout,361,100,-1172.06,4,8,0.7519,0,5.336937,20,40,153,159,49,4,98,7,46,"NA:N,SA:N",0E6|1E1|2E1|3A15|4E4|5E2|6A1|7A1|8A3|9E20|10E3|11N1|12E3
208,78744,timeout,396,100,-1373.83,8,4,0.7506,0,5.243578,23,19,163,184,49,13,113,12,45,"NA:N,SA:N",0A1|1A1|2A6|3A11|4E13|5A1|6A1|7A1|8A1|9E1|10E3|11N1|12E2
209,79090,timeout,346,100,-1698.51,3,9,0.7495,0,4.890368,42,56,153,144,49,3,83,8,36,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E20|5A18|6E20|7A4|8A20|9E2|10E4|11N1|12E6
210,79407,timeout,317,100,-882.06,2,10,0.7485,0,4.838750,39,59,144,123,50,5,61,10,35,"NA:N,SA:N",0E1|1E1|2E1|3E7|4E2|5E8|6E17|7A20|8A19|9E17|10E3|11N1|12E2
211,79753,timeout,346,100,-1015.79,5,8,0.7474,0,4.725089,47,54,153,144,49,7,78,11,33,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E4|5E6|6E20|7A1|8A11|9A10|10E20|11A20|12A5
212,80164,timeout,411,100,-92.76,7,5,0.7461,0,4.737431,139,59,243,118,50,2,58,3,47,"NA:N,SA:N",0A20|1A20|2A20|3A19|4A20|5A20|6E2|7A20|8E15|9E17|10E13|11N1|12E12
213,80479,timeout,315,100,-696.99,3,9,0.7451,0,4.724254,53,69,147,118,50,3,57,8,35,"NA:N,SA:N",0E1|1E1|2E2|3E14|4E15|5A17|6E17|7A20|8A16|9E11|10E4|11N1|12E4
214,80813,timeout,334,100,-726.24,5,8,0.7441,0,4.591521,51,53,150,134,50,7,69,11,38,"NA:N,SA:N",0E1|1E1|2E1|3E7|4E13|5E3|6E20|7A10|8A20|9A3|10A15|11A3|12E7
215,81152,timeout,339,100,-2723.35,5,7,0.7430,0,4.724114,48,45,152,137,50,5,73,9,43,"NA:N,SA:N",0E1|1E4|2A19|3E5|4A17|5A2|6E19|7A8|8A2|9E8|10E4|11N1|12E4
216,81508,timeout,356,100,-1382.21,3,9,0.7419,0,4.576529,26,45,150,156,50,12,87,17,37,"NA:N,SA:N",0E1|1E2|2A3|3E1|4E1|5E5|6E20|7A3|8A20|9E7|10E3|11N1|12E5
217,81847,timeout,339,100,-1327.96,8,5,0.7408,0,4.713675,65,46,152,137,50,9,70,9,41,"NA:N,SA:N",0E3|1E2|2A2|3E1|4A11|5A8|6E20|7A2|8A1|9A20|10E20|11A1|12A20
218,82189,timeout,342,100,-315.33,3,9,0.7397,0,4.599201,43,44,152,142,48,6,76,11,39,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E10|5A19|6E20|7A10|8A14|9E1|10E5|11N1|12E4
219,82550,timeout,361,100,-319.15,7,6,0.7386,0,4.718502,53,28,155,156,50,12,85,15,44,"NA:N,SA:N",0E1|1E1|2A6|3E1|4E19|5A3|6E2|7A16|8A4|9A1|10E4|11A18|12A5
220,82912,timeout,362,100,-1628.52,7,6,0.7374,0,4.674742,28,42,152,160,50,11,90,13,40,"NA:N,SA:N",0E1|1E1|2A1|3E1|4E17|5A1|6E20|7A3|8A1|9A20|10A1|11A1|12E2
221,83249,timeout,337,100,-1093.11,4,8,0.7364,0,4.905004,43,52,155,133,49,4,71,7,34,"NA:N,SA:N",0E1|1E4|2A14|3E4|4E17|5A20|6E17|7A4|8A5|9E3|10E3|11N1|12E3
222,83585,timeout,336,100,-347.02,5,7,0.7353,0,4.789537,73,36,150,136,50,15,65,17,42,"NA:N,SA:N",0E1|1E4|2A20|3E2|4A8|5A20|6E20|7A20|8A5|9E3|10E3|11N1|12E3
223,83904,timeout,319,100,-889.12,4,8,0.7343,0,4.701737,56,65,151,118,50,4,57,6,35,"NA:N,SA:N",0E1|1E1|2A19|3E8|4E19|5A4|6E19|7A20|8A13|9E11|10E3|11N1|12E3
224,84260,timeout,356,100,-1834.29,5,7,0.7332,0,4.638451,46,39,150,156,50,10,89,13,43,"NA:N,SA:N",0E1|1E2|2A3|3E3|4E20|5A20|6A1|7A20|8A2|9E4|10E4|11N1|12E5
225,84609,timeout,349,100,-886.52,2,10,0.7321,0,4.796315,33,42,152,147,50,4,83,12,39,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E14|5E3|6E13|7A19|8A14|9E2|10E4|11N1|12E2
226,84909,timeout,300,100,-817.29,6,6,0.7311,0,4.786423,85,56,150,100,50,1,42,3,45,"NA:N,SA:N",0A5|1A13|2A20|3E16|4A20|5A8|6E20|7A19|8E11|9E3|10E3|11N1|12E3
227,85257,timeout,348,100,-2144.91,3,9,0.7300,0,4.889825,39,50,153,146,49,8,80,13,39,"NA:N,SA:N",0E1|1E1|2A20|3E3|4E20|5A18|6E9|7A1|8E10|9E2|10E2|11N1|12E2
228,85570,timeout,313,100,-154.14,4,8,0.7290,0,4.770686,78,44,150,113,50,2,54,5,38,"NA:N,SA:N",0E1|1E1|2A19|3E5|4E19|5A19|6E8|7A20|8A20|9E2|10E4|11N1|12E4
229,85930,timeout,360,100,-2110.14,8,5,0.7279,0,5.004937,58,40,165,145,50,10,75,13,48,"NA:N,SA:N",0E1|1A2|2A11|3E1|4E18|5A1|6E7|7A3|8A20|9A1|10E13|11A19|12A1
230,86232,timeout,302,100,-389.30,3,9,0.7269,0,4.963837,58,61,138,114,50,2,53,8,43,"NA:N,SA:N",0E1|1E1|2A20|3E1|4E20|5A20|6E13|7A18|8E7|9E9|10E2|11N1|12E7
231,86666,timeout,434,100,-667.91,9,3,0.7256,0,4.970564,152,44,247,137,50,8,72,6,40,"NA:A,SA:N",0A14|1A20|2A20|3A9|4A20|5A20|6A20|7A10|8A19|9E20|10E12|11N1|12E12
232,87069,timeout,403,100,-626.10,9,3,0.7243,0,5.176778,111,38,207,146,50,12,76,11,42,"NA:A,SA:N",0A5|1A2|2A14|3A7|4A15|5A20|6A8|7A20|8A20|9E19|10E10|11N1|12E9
233,87395,timeout,326,100,-1901.76,7,6,0.7232,0,5.189080,65,61,153,124,49,6,59,8,44,"NA:N,SA:N",0A2|1E1|2A14|3E1|4E7|5A1|6E16|7A20|8A13|9A2|10E20|11A13|12E16
234,87743,timeout,348,100,-1036.44,6,7,0.7221,0,5.271368,45,43,152,146,50,7,80,10,33,"NA:N,SA:N",0E1|1E3|2A1|3E1|4E15|5A1|6E15|7A20|8A14|9A6|10E3|11A3|12E5
235,88070,timeout,327,100,-690.94,5,7,0.7211,0,5.516155,60,51,150,127,50,7,63,10,40,"NA:N,SA:N",0E7|1A17|2A5|3E20|4A3|5A20|6E9|7A15|8E3|9E3|10E2|11N1|12E7
236,88456,timeout,386,100,-162.24,8,4,0.7199,0,5.589387,113,26,197,139,50,6,75,6,45,"NA:N,SA:N",0A13|1A11|2A20|3E10|4A20|5A20|6A1|7A20|8A8|9E6|10E5|11N1|12E5
237,88767,timeout,311,100,-355.18,6,6,0.7189,0,5.486016,89,52,150,111,50,10,44,12,46,"NA:N,SA:N",0E3|1A13|2A20|3E6|4A11|5A5|6E20|7A20|8A20|9E15|10E4|11N1|12E4
238,89078,timeout,311,100,-1081.73,8,5,0.7179,0,5.707752,73,55,150,111,50,4,50,4,40,"NA:N,SA:N",0E1|1E12|2A5|3E11|4A13|5A1|6E19|7A5|8A14|9A20|10A14|11A1|12E12
239,89451,timeout,373,100,-420.87,8,4,0.7167,0,5.804596,51,34,165,158,50,14,87,14,44,"NA:N,SA:N",0A4|1A19|2A2|3E11|4A1|5A11|6A1|7A1|8A12|9E15|10E4|11N1|12E4
240,89756,timeout,305,100,-582.12,4,8,0.7158,0,5.835962,71,72,150,105,50,3,45,7,48,"NA:N,SA:N",0E1|1E19|2A20|3E6|4A18|5A13|6E20|7A20|8E13|9E4|10E5|11N1|12E4
