episode,global_step,outcome,ep_steps,reward,agent_terr,enemy_terr,epsilon,curriculum_level,mean_loss
2718,122113,loss,24,-1.24,0,7,0.0500,0,57.669006
2719,122137,loss,24,-1.24,0,7,0.0500,0,57.435932
2720,122162,loss,25,-1.24,0,7,0.0500,0,57.309757
2721,122206,loss,44,-1.18,0,9,0.0500,0,56.027093
2722,122233,loss,27,-1.21,0,7,0.0500,0,55.224670
2723,122285,loss,52,-1.15,0,8,0.0500,0,55.500548
2724,122312,loss,27,-1.21,0,7,0.0500,0,57.808070
2725,122343,loss,31,-1.19,0,7,0.0500,0,60.465793
2726,122387,loss,44,-1.23,0,8,0.0500,0,59.642327
2727,122405,loss,18,-1.24,0,7,0.0500,0,62.197825
2728,122417,loss,12,-1.24,0,7,0.0500,0,57.422924
2729,122441,loss,24,-1.19,0,7,0.0500,0,54.196105
2730,122465,loss,24,-1.24,0,8,0.0500,0,57.590569
2731,122486,loss,21,-1.19,0,7,0.0500,0,54.791806
2732,122517,loss,31,-1.19,0,7,0.0500,0,57.284341
2733,122539,loss,22,-1.19,0,7,0.0500,0,55.187718
2734,122567,loss,28,-1.19,0,7,0.0500,0,54.833902
2735,122593,loss,26,-1.21,0,7,0.0500,0,57.515247
2736,122643,loss,50,-1.18,0,8,0.0500,0,55.434919
2737,122665,loss,22,-1.24,0,8,0.0500,0,59.830342
2738,122688,loss,23,-1.19,0,7,0.0500,0,56.054929
2739,122721,loss,33,-1.23,0,7,0.0500,0,57.911132
2740,122765,loss,44,-1.18,0,8,0.0500,0,54.940391
2741,122796,loss,31,-1.19,0,7,0.0500,0,54.141836
2742,122820,loss,24,-1.24,0,7,0.0500,0,54.478027
2743,122846,loss,26,-1.24,0,7,0.0500,0,55.444561
2744,122870,loss,24,-1.24,0,7,0.0500,0,56.878591
2745,122890,loss,20,-1.19,0,7,0.0500,0,53.795087
2746,122918,loss,28,-1.24,0,8,0.0500,0,54.419093
2747,122943,loss,25,-1.19,0,7,0.0500,0,55.348260
2748,122981,loss,38,-1.23,0,7,0.0500,0,60.410366
2749,123008,loss,27,-1.24,0,7,0.0500,0,56.001063
2750,123024,loss,16,-1.24,0,7,0.0500,0,52.100708
2751,123048,loss,24,-1.24,0,7,0.0500,0,56.769350
2752,123073,loss,25,-1.19,0,7,0.0500,0,60.710735
2753,123099,loss,26,-1.24,0,7,0.0500,0,59.645052
2754,123115,loss,16,-1.24,0,7,0.0500,0,53.529360
2755,123145,loss,30,-1.24,0,7,0.0500,0,58.450267
2756,123165,loss,20,-1.24,0,7,0.0500,0,63.522828
2757,123193,loss,28,-1.24,0,7,0.0500,0,59.079360
2758,123221,loss,28,-1.14,0,7,0.0500,0,62.733696
2759,123249,loss,28,-1.21,0,7,0.0500,0,58.458218
2760,123280,loss,31,-1.23,0,7,0.0500,0,55.151979
2761,123320,loss,40,-1.23,0,7,0.0500,0,55.689442
2762,123353,loss,33,-1.18,0,7,0.0500,0,56.458246
2763,123379,loss,26,-1.24,0,7,0.0500,0,57.291991
2764,123421,loss,42,-1.18,0,8,0.0500,0,60.642047
2765,123441,loss,20,-1.24,0,8,0.0500,0,59.255301
2766,123473,loss,32,-1.23,0,7,0.0500,0,52.989888
2767,123498,loss,25,-1.24,0,7,0.0500,0,67.760992
2768,123522,loss,24,-1.24,0,7,0.0500,0,57.045614
2769,123558,loss,36,-1.13,0,7,0.0500,0,60.323979
2770,123604,loss,46,-1.18,0,8,0.0500,0,59.978221
2771,123624,loss,20,-1.22,0,7,0.0500,0,59.634689
2772,123649,loss,25,-1.24,0,7,0.0500,0,58.770090
2773,123671,loss,22,-1.24,0,7,0.0500,0,61.803636
2774,123700,loss,29,-1.16,0,7,0.0500,0,60.443340
2775,123728,loss,28,-1.19,0,7,0.0500,0,58.770613
2776,123758,loss,30,-1.24,0,7,0.0500,0,59.473324
2777,123772,loss,14,-1.24,0,7,0.0500,0,57.193222
2778,123799,loss,27,-1.24,0,7,0.0500,0,57.032831
2779,123868,loss,69,-1.14,0,8,0.0500,0,57.556929
2780,123895,loss,27,-1.24,0,7,0.0500,0,58.254445
2781,123913,loss,18,-1.24,0,7,0.0500,0,62.892995
2782,123933,loss,20,-1.24,0,7,0.0500,0,62.926271
2783,123960,loss,27,-1.24,0,7,0.0500,0,58.981676
2784,123987,loss,27,-1.19,0,7,0.0500,0,56.278894
2785,124012,loss,25,-1.24,0,7,0.0500,0,63.632456
2786,124038,loss,26,-1.21,0,8,0.0500,0,59.315691
2787,124066,loss,28,-1.24,0,7,0.0500,0,60.439838
2788,124092,loss,26,-1.19,0,8,0.0500,0,61.489035
2789,124108,loss,16,-1.24,0,7,0.0500,0,56.513813
2790,124144,loss,36,-1.23,0,8,0.0500,0,64.622072
2791,124179,loss,35,-1.23,0,7,0.0500,0,58.999263
2792,124205,loss,26,-1.24,0,7,0.0500,0,59.863129
2793,124233,loss,28,-1.24,0,7,0.0500,0,61.361708
2794,124259,loss,26,-1.24,0,8,0.0500,0,61.156029
2795,124286,loss,27,-1.19,0,7,0.0500,0,56.283133
2796,124306,loss,20,-1.24,0,7,0.0500,0,58.777589
2797,124330,loss,24,-1.24,0,7,0.0500,0,61.722024
2798,124348,loss,18,-1.24,0,7,0.0500,0,57.503670
2799,124374,loss,26,-1.16,0,7,0.0500,0,63.921475
2800,124410,loss,36,-1.16,0,7,0.0500,0,59.159263
2801,124432,loss,22,-1.16,0,7,0.0500,0,58.230031
2802,124454,loss,22,-1.24,0,7,0.0500,0,62.749156
2803,124483,loss,29,-1.24,0,7,0.0500,0,60.439623
2804,124507,loss,24,-1.24,0,7,0.0500,0,58.867961
2805,124531,loss,24,-1.19,0,7,0.0500,0,66.533005
2806,124553,loss,22,-1.24,0,7,0.0500,0,66.079436
2807,124573,loss,20,-1.19,0,7,0.0500,0,60.941863
2808,124598,loss,25,-1.24,0,7,0.0500,0,57.337271
2809,124636,loss,38,-1.18,0,8,0.0500,0,58.955069
2810,124663,loss,27,-1.16,0,7,0.0500,0,65.466513
2811,124689,loss,26,-1.16,0,7,0.0500,0,61.827638
2812,124711,loss,22,-1.24,0,7,0.0500,0,59.825564
2813,124729,loss,18,-1.22,0,7,0.0500,0,57.037440
2814,124755,loss,26,-1.19,0,7,0.0500,0,63.603177
2815,124796,loss,41,-1.23,0,8,0.0500,0,65.529201
2816,124824,loss,28,-1.29,0,7,0.0500,0,59.764669
2817,124854,loss,30,-1.16,0,7,0.0500,0,57.405283
2818,124891,loss,37,-1.16,0,8,0.0500,0,54.508975
2819,124915,loss,24,-1.24,0,7,0.0500,0,57.391144
2820,124942,loss,27,-1.21,0,7,0.0500,0,62.924244
2821,124979,loss,37,-1.18,0,7,0.0500,0,61.488612
2822,125004,loss,25,-1.24,0,7,0.0500,0,63.938870
2823,125035,loss,31,-1.19,0,7,0.0500,0,62.032122
2824,125061,loss,26,-1.24,0,7,0.0500,0,62.424201
2825,125079,loss,18,-1.24,0,7,0.0500,0,61.403328
2826,125093,loss,14,-1.24,0,7,0.0500,0,63.155393
2827,125117,loss,24,-1.24,0,7,0.0500,0,58.767084
2828,125135,loss,18,-1.24,0,7,0.0500,0,68.355134
2829,125159,loss,24,-1.24,0,7,0.0500,0,62.537326
2830,125184,loss,25,-1.24,0,7,0.0500,0,60.871578
2831,125216,loss,32,-1.23,0,8,0.0500,0,63.580205
2832,125242,loss,26,-1.24,0,7,0.0500,0,62.404325
2833,125267,loss,25,-1.24,0,7,0.0500,0,62.084010
2834,125315,loss,48,-1.18,0,8,0.0500,0,64.025538
2835,125345,loss,30,-1.19,0,7,0.0500,0,63.045024
2836,125369,loss,24,-1.19,0,7,0.0500,0,55.091377
2837,125396,loss,27,-1.21,0,7,0.0500,0,62.498427
2838,125437,loss,41,-1.23,0,8,0.0500,0,62.470791
2839,125465,loss,28,-1.24,0,7,0.0500,0,63.133478
2840,125490,loss,25,-1.24,0,7,0.0500,0,61.670941
2841,125515,loss,25,-1.24,0,7,0.0500,0,65.072901
2842,125541,loss,26,-1.24,0,7,0.0500,0,66.856383
2843,125567,loss,26,-1.14,0,8,0.0500,0,62.420718
2844,125594,loss,27,-1.24,0,7,0.0500,0,66.082206
2845,125630,loss,36,-1.18,0,7,0.0500,0,58.941020
2846,125652,loss,22,-1.19,0,7,0.0500,0,62.049951
2847,125672,loss,20,-1.24,0,7,0.0500,0,63.842632
2848,125700,loss,28,-1.19,0,8,0.0500,0,59.620472
2849,125720,loss,20,-1.19,0,7,0.0500,0,64.850364
2850,125754,loss,34,-1.18,0,7,0.0500,0,61.859366
2851,125780,loss,26,-1.24,0,7,0.0500,0,64.694079
2852,125807,loss,27,-1.19,0,7,0.0500,0,57.214641
2853,125854,loss,47,-1.15,0,8,0.0500,0,63.215902
2854,125878,loss,24,-1.24,0,7,0.0500,0,63.639638
2855,125909,loss,31,-1.19,0,7,0.0500,0,65.970826
2856,125935,loss,26,-1.24,0,8,0.0500,0,58.183108
2857,125964,loss,29,-1.24,0,7,0.0500,0,67.419592
2858,125988,loss,24,-1.19,0,7,0.0500,0,65.071104
2859,126008,loss,20,-1.24,0,7,0.0500,0,63.128249
2860,126024,loss,16,-1.24,0,7,0.0500,0,64.480847
2861,126057,loss,33,-1.23,0,7,0.0500,0,60.859956
2862,126077,loss,20,-1.24,0,7,0.0500,0,63.671050
2863,126099,loss,22,-1.21,0,7,0.0500,0,64.255303
2864,126125,loss,26,-1.19,0,7,0.0500,0,66.317860
2865,126149,loss,24,-1.24,0,7,0.0500,0,64.312997
2866,126179,loss,30,-1.19,0,7,0.0500,0,61.410970
2867,126209,loss,30,-1.19,0,8,0.0500,0,59.500261
2868,126229,loss,20,-1.19,0,7,0.0500,0,63.725957
2869,126260,loss,31,-1.14,0,8,0.0500,0,60.397346
2870,126282,loss,22,-1.24,0,7,0.0500,0,66.527205
2871,126334,loss,52,-1.22,0,8,0.0500,0,65.847279
2872,126363,loss,29,-1.24,0,7,0.0500,0,65.351382
2873,126396,loss,33,-1.23,0,7,0.0500,0,65.309109
2874,126435,loss,39,-1.18,0,8,0.0500,0,64.572746
2875,126463,loss,28,-1.09,0,7,0.0500,0,64.971089
2876,126481,loss,18,-1.19,0,7,0.0500,0,62.318314
2877,126506,loss,25,-1.24,0,7,0.0500,0,64.350307
2878,126532,loss,26,-1.19,0,7,0.0500,0,65.153486
2879,126557,loss,25,-1.24,0,7,0.0500,0,63.814205
2880,126579,loss,22,-1.19,0,8,0.0500,0,62.272573
2881,126608,loss,29,-1.24,0,7,0.0500,0,67.605162
2882,126644,loss,36,-1.23,0,7,0.0500,0,63.818405
2883,126666,loss,22,-1.24,0,7,0.0500,0,64.412379
2884,126684,loss,18,-1.24,0,7,0.0500,0,64.178776
2885,126706,loss,22,-1.24,0,8,0.0500,0,64.463532
2886,126731,loss,25,-1.19,0,7,0.0500,0,66.401354
2887,126761,loss,30,-1.19,0,7,0.0500,0,64.438218
2888,126789,loss,28,-1.24,0,7,0.0500,0,66.007897
2889,126819,loss,30,-1.24,0,8,0.0500,0,67.546140
2890,126843,loss,24,-1.24,0,7,0.0500,0,69.726872
2891,126873,loss,30,-1.19,0,8,0.0500,0,64.382532
2892,126898,loss,25,-1.21,0,7,0.0500,0,64.706658
2893,126929,loss,31,-1.23,0,7,0.0500,0,67.058623
2894,126954,loss,25,-1.16,0,7,0.0500,0,67.298726
2895,126977,loss,23,-1.19,0,7,0.0500,0,68.305288
2896,127002,loss,25,-1.19,0,7,0.0500,0,67.236092
2897,127034,loss,32,-1.23,0,7,0.0500,0,65.066529
2898,127050,loss,16,-1.24,0,7,0.0500,0,69.592758
2899,127074,loss,24,-1.24,0,8,0.0500,0,66.118851
2900,127112,loss,38,-1.13,0,8,0.0500,0,65.325105
2901,127134,loss,22,-1.14,0,7,0.0500,0,66.773445
2902,127161,loss,27,-1.24,0,8,0.0500,0,61.885604
2903,127183,loss,22,-1.24,0,7,0.0500,0,64.122958
2904,127232,loss,49,-1.03,0,8,0.0500,0,64.352705
2905,127258,loss,26,-1.24,0,7,0.0500,0,63.546825
2906,127282,loss,24,-1.21,0,7,0.0500,0,69.469426
2907,127306,loss,24,-1.24,0,7,0.0500,0,69.113227
2908,127336,loss,30,-1.24,0,7,0.0500,0,67.457192
2909,127356,loss,20,-1.24,0,8,0.0500,0,68.697125
2910,127378,loss,22,-1.24,0,7,0.0500,0,63.969521
2911,127403,loss,25,-1.24,0,7,0.0500,0,65.111177
2912,127430,loss,27,-1.19,0,7,0.0500,0,69.482144
2913,127452,loss,22,-1.24,0,7,0.0500,0,61.181640
2914,127480,loss,28,-1.21,0,7,0.0500,0,66.500097
2915,127505,loss,25,-1.19,0,7,0.0500,0,64.689078
2916,127527,loss,22,-1.19,0,8,0.0500,0,67.217780
2917,127548,loss,21,-1.19,0,7,0.0500,0,61.325965
2918,127564,loss,16,-1.24,0,8,0.0500,0,74.619791
2919,127605,loss,41,-1.21,0,8,0.0500,0,66.205976
2920,127635,loss,30,-1.24,0,7,0.0500,0,64.072646
2921,127666,loss,31,-1.21,0,7,0.0500,0,65.491019
2922,127695,loss,29,-1.24,0,7,0.0500,0,69.028002
2923,127715,loss,20,-1.24,0,7,0.0500,0,67.592287
2924,127737,loss,22,-1.24,0,7,0.0500,0,69.799392
2925,127759,loss,22,-1.24,0,7,0.0500,0,71.516327
2926,127784,loss,25,-1.21,0,7,0.0500,0,66.612343
2927,127800,loss,16,-1.24,0,7,0.0500,0,69.223478
2928,127830,loss,30,-1.19,0,8,0.0500,0,67.019291
2929,127855,loss,25,-1.24,0,7,0.0500,0,66.907942
2930,127899,loss,44,-1.23,0,8,0.0500,0,68.322312
2931,127917,loss,18,-1.24,0,7,0.0500,0,67.938381
2932,127946,loss,29,-1.21,0,7,0.0500,0,65.439597
2933,127971,loss,25,-1.24,0,7,0.0500,0,71.249154
2934,127999,loss,28,-1.21,0,7,0.0500,0,70.921619
2935,128024,loss,25,-1.09,0,7,0.0500,0,67.647271
2936,128062,loss,38,-1.16,0,9,0.0500,0,67.641805
2937,128096,loss,34,-1.16,0,8,0.0500,0,67.258542
2938,128116,loss,20,-1.24,0,7,0.0500,0,67.828546
2939,128136,loss,20,-1.24,0,7,0.0500,0,71.066379
2940,128170,loss,34,-1.13,0,7,0.0500,0,68.010905
2941,128204,loss,34,-1.23,0,7,0.0500,0,66.914376
2942,128220,loss,16,-1.24,0,7,0.0500,0,65.563846
2943,128238,loss,18,-1.24,0,7,0.0500,0,68.726197
2944,128254,loss,16,-1.24,0,7,0.0500,0,64.180375
2945,128272,loss,18,-1.24,0,7,0.0500,0,66.193143
2946,128292,loss,20,-1.24,0,7,0.0500,0,66.658092
2947,128317,loss,25,-1.21,0,7,0.0500,0,66.052968
2948,128333,loss,16,-1.24,0,7,0.0500,0,70.872463
2949,128359,loss,26,-1.16,0,7,0.0500,0,68.035000
2950,128381,loss,22,-1.16,0,7,0.0500,0,69.095353
2951,128401,loss,20,-1.24,0,7,0.0500,0,72.005607
2952,128435,loss,34,-1.18,0,8,0.0500,0,68.477823
2953,128471,loss,36,-1.16,0,7,0.0500,0,69.436853
2954,128494,loss,23,-1.19,0,7,0.0500,0,72.746025
2955,128524,loss,30,-1.16,0,7,0.0500,0,66.336344
2956,128560,loss,36,-1.21,0,7,0.0500,0,70.722643
2957,128580,loss,20,-1.19,0,7,0.0500,0,70.838736
2958,128605,loss,25,-1.24,0,7,0.0500,0,73.608353
2959,128627,loss,22,-1.24,0,7,0.0500,0,72.480909
2960,128654,loss,27,-1.24,0,7,0.0500,0,65.672841
2961,128674,loss,20,-1.19,0,7,0.0500,0,70.672993
2962,128694,loss,20,-1.24,0,7,0.0500,0,75.451651
2963,128730,loss,36,-1.21,0,8,0.0500,0,68.215052
2964,128763,loss,33,-1.21,0,7,0.0500,0,65.812018
2965,128799,loss,36,-1.28,0,9,0.0500,0,70.802266
2966,128825,loss,26,-1.24,0,7,0.0500,0,69.057692
2967,128850,loss,25,-1.24,0,7,0.0500,0,71.825077
2968,128885,loss,35,-1.23,0,7,0.0500,0,71.855003
2969,128937,loss,52,-1.22,0,8,0.0500,0,71.150525
2970,128964,loss,27,-1.19,0,7,0.0500,0,71.779569
2971,128986,loss,22,-1.24,0,7,0.0500,0,71.473456
2972,129015,loss,29,-1.24,0,7,0.0500,0,76.138804
2973,129043,loss,28,-1.24,0,7,0.0500,0,74.197030
2974,129071,loss,28,-1.24,0,8,0.0500,0,67.723847
2975,129102,loss,31,-1.23,0,7,0.0500,0,74.524806
2976,129128,loss,26,-1.24,0,7,0.0500,0,69.195510
2977,129159,loss,31,-1.23,0,7,0.0500,0,73.134016
2978,129183,loss,24,-1.24,0,7,0.0500,0,69.720887
2979,129213,loss,30,-1.21,0,7,0.0500,0,77.141210
2980,129246,loss,33,-1.23,0,8,0.0500,0,72.944097
2981,129258,loss,12,-1.24,0,7,0.0500,0,72.228788
2982,129276,loss,18,-1.24,0,7,0.0500,0,70.925314
2983,129306,loss,30,-1.21,0,7,0.0500,0,67.500025
2984,129342,loss,36,-1.23,0,7,0.0500,0,68.523534
2985,129373,loss,31,-1.11,0,7,0.0500,0,73.151244
2986,129413,loss,40,-1.18,0,8,0.0500,0,73.980229
2987,129459,loss,46,-1.23,0,9,0.0500,0,69.499993
2988,129492,loss,33,-1.18,0,7,0.0500,0,70.637683
2989,129536,loss,44,-1.23,0,8,0.0500,0,71.383374
2990,129558,loss,22,-1.24,0,7,0.0500,0,73.562421
2991,129578,loss,20,-1.19,0,7,0.0500,0,72.638213
2992,129598,loss,20,-1.24,0,7,0.0500,0,71.992040
2993,129627,loss,29,-1.29,0,8,0.0500,0,74.999699
2994,129654,loss,27,-1.24,0,7,0.0500,0,70.849981
2995,129690,loss,36,-1.18,0,7,0.0500,0,75.867052
2996,129716,loss,26,-1.24,0,7,0.0500,0,69.048799
2997,129738,loss,22,-1.24,0,7,0.0500,0,78.600229
2998,129758,loss,20,-1.24,0,7,0.0500,0,71.985256
2999,129798,loss,40,-1.23,0,8,0.0500,0,72.097604
3000,129822,loss,24,-1.24,0,7,0.0500,0,74.032143
3001,129842,loss,20,-1.24,0,7,0.0500,0,69.657378
3002,129867,loss,25,-1.24,0,7,0.0500,0,69.021413
3003,129900,loss,33,-1.21,0,7,0.0500,0,67.701670
3004,129924,loss,24,-1.24,0,7,0.0500,0,69.962925
3005,129949,loss,25,-1.14,0,7,0.0500,0,74.625608
3006,129986,loss,37,-1.23,0,7,0.0500,0,71.738670
3007,130008,loss,22,-1.21,0,7,0.0500,0,72.003644
3008,130037,loss,29,-1.21,0,7,0.0500,0,73.719233
3009,130067,loss,30,-1.19,0,7,0.0500,0,77.601711
3010,130091,loss,24,-1.21,0,7,0.0500,0,71.741484
3011,130127,loss,36,-1.23,0,8,0.0500,0,73.858342
3012,130151,loss,24,-1.21,0,7,0.0500,0,75.734561
3013,130186,loss,35,-1.18,0,8,0.0500,0,72.834490
3014,130208,loss,22,-1.24,0,7,0.0500,0,75.638106
3015,130235,loss,27,-1.24,0,7,0.0500,0,74.116496
3016,130266,loss,31,-1.16,0,8,0.0500,0,69.834705
3017,130282,loss,16,-1.24,0,7,0.0500,0,76.641654
3018,130306,loss,24,-1.24,0,7,0.0500,0,83.304050
3019,130335,loss,29,-1.14,0,7,0.0500,0,71.934285
3020,130362,loss,27,-1.24,0,7,0.0500,0,73.701936
3021,130394,loss,32,-1.23,0,8,0.0500,0,71.111927
3022,130426,loss,32,-1.18,0,7,0.0500,0,74.320299
3023,130464,loss,38,-1.23,0,7,0.0500,0,69.917342
3024,130498,loss,34,-1.23,0,8,0.0500,0,75.072824
3025,130529,loss,31,-1.24,0,9,0.0500,0,78.374248
3026,130551,loss,22,-1.24,0,8,0.0500,0,74.965325
3027,130579,loss,28,-1.24,0,7,0.0500,0,79.168984
3028,130599,loss,20,-1.24,0,7,0.0500,0,72.954156
3029,130615,loss,16,-1.19,0,7,0.0500,0,69.994991
3030,130643,loss,28,-1.24,0,7,0.0500,0,77.684650
3031,130681,loss,38,-1.23,0,9,0.0500,0,69.949286
3032,130715,loss,34,-1.21,0,9,0.0500,0,74.217491
3033,130752,loss,37,-1.18,0,7,0.0500,0,74.806948
3034,130788,loss,36,-1.18,0,7,0.0500,0,76.677972
3035,130826,loss,38,-1.23,0,8,0.0500,0,73.112957
3036,130840,loss,14,-1.24,0,7,0.0500,0,78.909397
3037,130878,loss,38,-1.23,0,8,0.0500,0,76.136177
3038,130912,loss,34,-1.23,0,8,0.0500,0,75.263434
3039,130934,loss,22,-1.24,0,7,0.0500,0,72.568474
3040,130964,loss,30,-1.24,0,7,0.0500,0,79.838167
3041,130990,loss,26,-1.29,0,7,0.0500,0,72.677496
3042,131016,loss,26,-1.19,0,7,0.0500,0,76.127003
3043,131043,loss,27,-1.24,0,7,0.0500,0,75.221937
3044,131061,loss,18,-1.24,0,7,0.0500,0,68.957080
3045,131106,loss,45,-1.18,0,7,0.0500,0,80.136140
3046,131139,loss,33,-1.21,0,7,0.0500,0,70.524076
3047,131169,loss,30,-1.24,0,8,0.0500,0,77.480611
3048,131189,loss,20,-1.24,0,7,0.0500,0,76.514804
3049,131225,loss,36,-1.23,0,8,0.0500,0,72.248385
3050,131251,loss,26,-1.24,0,8,0.0500,0,80.887815
3051,131271,loss,20,-1.24,0,7,0.0500,0,76.087829
3052,131296,loss,25,-1.14,0,7,0.0500,0,74.346528
3053,131321,loss,25,-1.21,0,7,0.0500,0,77.026247
3054,131358,loss,37,-1.18,0,8,0.0500,0,75.245092
3055,131384,loss,26,-1.19,0,7,0.0500,0,75.743790
3056,131416,loss,32,-1.23,0,7,0.0500,0,74.729894
3057,131448,loss,32,-1.23,0,8,0.0500,0,79.098899
3058,131488,loss,40,-1.18,0,7,0.0500,0,74.901793
3059,131516,loss,28,-1.21,0,7,0.0500,0,75.237179
3060,131543,loss,27,-1.16,0,7,0.0500,0,74.857335
3061,131573,loss,30,-1.24,0,8,0.0500,0,76.650519
3062,131591,loss,18,-1.24,0,7,0.0500,0,79.782294
3063,131615,loss,24,-1.19,0,7,0.0500,0,77.342918
3064,131693,loss,78,-1.06,0,9,0.0500,0,75.183085
3065,131720,loss,27,-1.24,0,7,0.0500,0,72.504826
3066,131734,loss,14,-1.19,0,7,0.0500,0,74.733813
3067,131762,loss,28,-1.24,0,9,0.0500,0,76.463604
3068,131802,loss,40,-1.23,0,9,0.0500,0,77.028298
3069,131826,loss,24,-1.24,0,7,0.0500,0,77.835034
3070,131856,loss,30,-1.19,0,8,0.0500,0,81.368289
3071,131894,loss,38,-1.23,0,8,0.0500,0,79.985407
3072,131928,loss,34,-1.18,0,8,0.0500,0,75.715454
3073,131953,loss,25,-1.24,0,7,0.0500,0,77.377254
3074,131981,loss,28,-1.24,0,8,0.0500,0,78.831290
3075,132017,loss,36,-1.18,0,7,0.0500,0,79.186371
3076,132033,loss,16,-1.24,0,7,0.0500,0,76.607095
3077,132053,loss,20,-1.24,0,7,0.0500,0,77.769335
3078,132099,loss,46,-1.20,0,8,0.0500,0,80.603432
3079,132119,loss,20,-1.17,0,8,0.0500,0,81.658784
3080,132154,loss,35,-1.21,0,8,0.0500,0,84.072038
3081,132174,loss,20,-1.29,0,7,0.0500,0,78.411109
3082,132194,loss,20,-1.19,0,7,0.0500,0,78.268861
3083,132215,loss,21,-1.19,0,7,0.0500,0,84.709031
3084,132239,loss,24,-1.24,0,7,0.0500,0,73.809704
3085,132267,loss,28,-1.24,0,8,0.0500,0,79.663277
3086,132297,loss,30,-1.19,0,7,0.0500,0,77.811102
3087,132321,loss,24,-1.29,0,8,0.0500,0,83.241341
3088,132347,loss,26,-1.24,0,7,0.0500,0,83.300787
3089,132365,loss,18,-1.19,0,7,0.0500,0,76.423902
3090,132379,loss,14,-1.24,0,7,0.0500,0,76.284268
3091,132415,loss,36,-1.23,0,7,0.0500,0,82.050996
3092,132437,loss,22,-1.11,0,7,0.0500,0,78.813448
3093,132459,loss,22,-1.24,0,7,0.0500,0,79.929805
3094,132493,loss,34,-1.21,0,8,0.0500,0,78.602801
3095,132521,loss,28,-1.24,0,7,0.0500,0,80.752742
3096,132541,loss,20,-1.24,0,7,0.0500,0,73.281827
3097,132563,loss,22,-1.21,0,7,0.0500,0,72.962423
3098,132581,loss,18,-1.24,0,7,0.0500,0,78.924847
3099,132617,loss,36,-1.11,0,8,0.0500,0,80.403137
3100,132648,loss,31,-1.19,0,8,0.0500,0,81.622689
3101,132690,loss,42,-1.23,0,8,0.0500,0,77.582640
3102,132708,loss,18,-1.19,0,7,0.0500,0,80.343200
3103,132734,loss,26,-1.29,0,8,0.0500,0,82.150091
3104,132759,loss,25,-1.21,0,7,0.0500,0,77.525912
3105,132784,loss,25,-1.24,0,7,0.0500,0,80.928152
3106,132810,loss,26,-1.24,0,7,0.0500,0,80.852403
3107,132831,loss,21,-1.19,0,7,0.0500,0,82.358145
3108,132862,loss,31,-1.23,0,7,0.0500,0,85.438361
3109,132886,loss,24,-1.24,0,7,0.0500,0,78.820195
3110,132913,loss,27,-1.24,0,7,0.0500,0,80.617954
3111,132935,loss,22,-1.24,0,7,0.0500,0,84.159062
3112,132959,loss,24,-1.14,0,7,0.0500,0,76.725598
3113,132998,loss,39,-1.16,0,7,0.0500,0,77.684960
3114,133018,loss,20,-1.24,0,7,0.0500,0,81.044897
3115,133042,loss,24,-1.24,0,7,0.0500,0,84.114644
3116,133079,loss,37,-1.13,0,7,0.0500,0,81.734546
3117,133106,loss,27,-1.24,0,7,0.0500,0,84.089708
3118,133138,loss,32,-1.18,0,7,0.0500,0,79.707737
3119,133154,loss,16,-1.24,0,7,0.0500,0,84.717969
3120,133180,loss,26,-1.19,0,7,0.0500,0,79.408235
3121,133200,loss,20,-1.24,0,7,0.0500,0,81.534939
3122,133225,loss,25,-1.21,0,7,0.0500,0,81.418902
3123,133255,loss,30,-1.24,0,7,0.0500,0,82.105040
3124,133275,loss,20,-1.24,0,7,0.0500,0,82.115090
3125,133309,loss,34,-1.11,0,7,0.0500,0,78.030192
3126,133349,loss,40,-1.16,0,8,0.0500,0,84.250218
3127,133375,loss,26,-1.24,0,7,0.0500,0,79.990013
3128,133402,loss,27,-1.24,0,7,0.0500,0,83.063837
3129,133428,loss,26,-1.34,0,9,0.0500,0,79.776208
3130,133446,loss,18,-1.24,0,7,0.0500,0,81.096307
3131,133479,loss,33,-1.23,0,7,0.0500,0,83.894899
3132,133521,loss,42,-1.18,0,8,0.0500,0,86.253541
3133,133541,loss,20,-1.24,0,7,0.0500,0,91.159937
3134,133557,loss,16,-1.24,0,7,0.0500,0,79.619944
3135,133584,loss,27,-1.14,0,7,0.0500,0,81.006251
3136,133609,loss,25,-1.24,0,7,0.0500,0,80.989148
3137,133631,loss,22,-1.24,0,7,0.0500,0,83.108864
3138,133658,loss,27,-1.11,0,7,0.0500,0,84.588063
3139,133684,loss,26,-1.24,0,7,0.0500,0,80.602648
3140,133720,loss,36,-1.28,0,8,0.0500,0,84.343877
3141,133753,loss,33,-1.23,0,7,0.0500,0,83.272738
3142,133775,loss,22,-1.24,0,7,0.0500,0,79.910443
3143,133802,loss,27,-1.19,0,7,0.0500,0,78.823234
3144,133840,loss,38,-1.23,0,8,0.0500,0,83.788234
3145,133868,loss,28,-1.24,0,8,0.0500,0,81.809803
3146,133880,loss,12,-1.24,0,7,0.0500,0,89.976228
3147,133908,loss,28,-1.24,0,7,0.0500,0,83.349388
3148,133952,loss,44,-1.25,0,9,0.0500,0,83.811449
3149,133984,loss,32,-1.23,0,7,0.0500,0,86.965459
3150,134006,loss,22,-1.14,0,7,0.0500,0,86.432870
3151,134034,loss,28,-1.24,0,7,0.0500,0,83.105824
3152,134071,loss,37,-1.23,0,8,0.0500,0,82.384634
