121,81151,loss,640,162,-48.68,0,13,0.5254,0,1.536132,0,122,248,313,79,4,218,12,75,"NA:E,SA:E",0E5|1E4|2E4|3E4|4E5|5E5|6E10|7E4|8E3|9E18|10E20|11E20|12E20
122,81895,timeout,744,200,276.62,6,6,0.5224,0,1.570131,40,61,305,339,100,11,220,14,96,"NA:N,SA:N",0A15|1A18|2A1|3E3|4A0|5A1|6E2|7A5|8E3|9E16|10E19|11N1|12E18
123,82605,timeout,710,200,295.28,7,5,0.5196,0,1.570605,40,83,307,303,100,11,182,14,96,"NA:N,SA:N",0E15|1A18|2A1|3E19|4A2|5A3|6A0|7A1|8A15|9E16|10E17|11N1|12E16
124,83294,timeout,689,200,-6.68,9,4,0.5168,0,1.518096,59,78,300,289,100,4,177,4,95,"NA:N,SA:N",0E19|1A16|2A1|3E20|4A0|5A20|6A1|7A1|8A20|9A0|10E19|11A0|12E20
125,83717,loss,423,97,654.55,0,12,0.5151,0,1.541239,0,49,158,221,44,19,141,26,38,"NA:E,SA:N",0E3|1E3|2E2|3E3|4E3|5E3|6E1|7E3|8E3|9E9|10E8|11N1|12E8
126,84409,timeout,692,200,235.48,1,12,0.5124,0,1.543825,16,238,286,312,94,10,188,17,87,"NA:E,SA:N",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9E18|10E20|11A16|12E20
127,85091,timeout,682,200,-48.34,8,5,0.5096,0,1.563335,61,65,300,282,100,3,171,4,95,"NA:N,SA:N",0E6|1A19|2A1|3E20|4A14|5A18|6E20|7A9|8A0|9A0|10E7|11A0|12E12
128,85736,timeout,645,200,238.92,3,10,0.5071,0,1.591791,57,198,279,266,100,10,147,16,92,"NA:E,SA:N",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E18|9A18|10E20|11A20|12A19
129,86431,timeout,695,200,-100.18,7,5,0.5043,0,1.577125,34,69,300,295,100,2,186,3,97,"NA:N,SA:N",0A11|1A20|2A1|3E20|4A1|5A1|6A0|7A0|8E8|9E14|10E13|11N1|12E14
130,87089,timeout,658,200,47.04,9,4,0.5016,0,1.587141,74,79,300,258,100,5,145,5,95,"NA:N,SA:N",0E19|1A8|2A1|3E20|4A20|5A6|6A1|7A20|8A5|9A1|10E20|11A12|12E20
131,87701,timeout,612,200,102.39,4,8,0.4992,0,1.600122,80,114,284,228,100,6,114,9,86,"NA:N,SA:N",0E7|1E20|2A20|3E7|4E20|5A20|6E20|7A20|8A20|9E20|10E10|11N1|12E10
132,88388,timeout,687,200,-94.17,8,4,0.4964,0,1.557463,68,61,300,287,100,2,176,4,96,"NA:N,SA:N",0A18|1A20|2A5|3E20|4A1|5A15|6A1|7A8|8A0|9E14|10E14|11N1|12E13
133,89067,timeout,679,200,-2.96,7,5,0.4937,0,1.580268,94,47,300,279,100,4,168,5,98,"NA:N,SA:N",0E14|1A19|2A6|3E17|4A20|5A20|6A0|7A15|8A14|9E5|10E5|11N1|12E6
134,89700,timeout,633,200,95.06,7,5,0.4912,0,1.580006,93,99,300,233,100,6,120,7,94,"NA:N,SA:N",0E19|1A19|2A11|3E20|4A20|5A20|6A1|7A20|8A2|9E20|10E20|11N1|12E20
135,90422,timeout,722,200,-54.77,10,3,0.4883,0,1.555342,42,60,310,312,100,3,199,4,99,"NA:N,SA:N",0A11|1A6|2A20|3E20|4A1|5A1|6E20|7A1|8A0|9A1|10A1|11A0|12E20
136,91169,timeout,747,200,305.69,7,5,0.4853,0,1.627861,11,69,300,347,100,12,228,13,88,"NA:N,SA:N",0A1|1E7|2A0|3A9|4E20|5A0|6A1|7A0|8A0|9E20|10E11|11N1|12E11
137,91841,timeout,672,200,-127.88,7,5,0.4826,0,1.575268,52,92,302,270,100,1,161,2,95,"NA:N,SA:N",0A16|1A20|2A3|3E18|4A3|5A2|6E14|7A8|8A0|9E20|10E20|11N1|12E20
138,92439,timeout,598,200,-53.80,7,5,0.4802,0,1.550049,129,97,300,198,100,2,89,3,96,"NA:N,SA:N",0E18|1A18|2A20|3E20|4A20|5A20|6A20|7A20|8A11|9E19|10E20|11N1|12E20
139,93125,timeout,686,200,-137.27,7,5,0.4775,0,1.523621,69,100,320,266,100,1,157,3,96,"NA:N,SA:N",0A18|1A20|2A2|3E20|4A8|5A20|6A0|7A1|8E20|9E20|10E20|11N1|12E20
140,93752,timeout,627,200,-96.61,7,5,0.4750,0,1.510194,112,84,310,217,100,1,108,3,98,"NA:N,SA:N",0A19|1A20|2A20|3E17|4A20|5A20|6A0|7A13|8E8|9E19|10E20|11N1|12E20
141,94387,timeout,635,200,-59.28,7,5,0.4725,0,1.554091,114,88,300,235,100,2,126,3,96,"NA:N,SA:N",0A12|1A20|2A20|3E18|4A20|5A20|6E13|7A20|8A2|9E18|10E20|11N1|12E19
142,95037,timeout,650,200,-74.45,7,5,0.4699,0,1.570380,94,67,300,250,100,2,141,3,98,"NA:N,SA:N",0A19|1A20|2A11|3E19|4A20|5A20|6E7|7A1|8A3|9E16|10E13|11N1|12E12
143,95688,timeout,651,200,-0.12,8,4,0.4672,0,1.512358,125,80,320,231,100,4,118,6,97,"NA:N,SA:N",0A16|1A20|2A19|3E20|4A20|5A20|6A17|7A7|8A6|9E20|10E20|11N1|12E20
144,96302,timeout,614,200,-61.49,7,5,0.4648,0,1.450355,119,98,303,212,99,2,101,3,96,"NA:N,SA:N",0E18|1A20|2A16|3E20|4A17|5A20|6A6|7A20|8A20|9E20|10E20|11N1|12E20
145,96900,timeout,598,200,-6.87,7,5,0.4624,0,1.501098,124,97,300,198,100,3,88,4,98,"NA:N,SA:N",0E17|1A19|2A18|3E20|4A20|5A20|6A20|7A7|8A20|9E20|10E20|11N1|12E20
146,97598,timeout,698,200,-112.88,6,6,0.4596,0,1.501870,35,67,300,298,100,2,189,4,99,"NA:N,SA:N",0E3|1A1|2A17|3E13|4A3|5A7|6E4|7A7|8A0|9E16|10E15|11N1|12E16
147,98243,timeout,645,200,-16.76,8,5,0.4570,0,1.465865,84,76,300,245,100,4,133,5,93,"NA:N,SA:N",0E7|1E12|2A2|3E20|4A19|5A18|6A1|7A20|8A2|9A2|10E18|11A20|12E19
148,98890,timeout,647,200,-76.62,7,5,0.4544,0,1.471812,82,98,300,247,100,2,139,2,90,"NA:N,SA:N",0A18|1A20|2A1|3E18|4A17|5A9|6A0|7A17|8E20|9E20|10E20|11N1|12E20
149,99643,timeout,753,200,415.32,7,5,0.4514,0,1.483145,81,91,340,313,100,14,191,16,98,"NA:N,SA:N",0E11|1A17|2A20|3E20|4A12|5A8|6A20|7A1|8A3|9E20|10E20|11N1|12E20
150,100281,timeout,638,200,-54.27,8,4,0.4489,0,1.457511,121,71,315,223,100,2,113,3,96,"NA:N,SA:N",0A16|1A20|2A14|3E19|4A18|5A20|6A11|7A20|8A2|9E12|10E20|11N1|12E20
151,100909,timeout,628,200,-68.03,8,4,0.4464,0,1.472870,104,79,300,228,100,2,119,2,97,"NA:N,SA:N",0A19|1A20|2A2|3E19|4A20|5A20|6A0|7A20|8A3|9E20|10E20|11N1|12E20
152,101661,timeout,752,200,114.52,10,3,0.4434,0,1.459962,104,56,345,307,100,7,189,9,98,"NA:N,SA:N",0A8|1A20|2A18|3E19|4A20|5A20|6A15|7A1|8A2|9A0|10A0|11E17|12E20
153,102335,timeout,674,200,-1.92,8,4,0.4407,0,1.512638,82,78,310,264,100,4,151,6,98,"NA:N,SA:N",0A17|1A20|2A1|3E18|4A15|5A5|6A1|7A20|8A3|9E20|10E20|11N1|12E20
154,103002,timeout,667,200,-74.05,7,5,0.4380,0,1.507451,67,84,300,267,100,2,158,3,96,"NA:N,SA:N",0A16|1A20|2A1|3E18|4A10|5A1|6A0|7A19|8E15|9E17|10E17|11N1|12E17
155,103605,timeout,603,200,-13.60,7,5,0.4356,0,1.475877,127,100,303,201,99,3,90,4,95,"NA:N,SA:N",0E20|1A18|2A20|3E20|4A20|5A20|6A10|7A20|8A19|9E20|10E20|11N1|12E20
156,104266,timeout,661,200,-22.62,8,4,0.4329,0,1.531032,99,79,315,246,100,3,135,4,99,"NA:N,SA:N",0A19|1A16|2A20|3E19|4A19|5A18|6A1|7A4|8A2|9E20|10E20|11N1|12E20
157,104902,timeout,636,200,-102.82,7,5,0.4304,0,1.512708,91,92,305,231,100,1,122,3,96,"NA:N,SA:N",0A10|1A20|2A20|3E20|4A12|5A6|6E19|7A20|8A3|9E18|10E17|11N1|12E18
158,105595,timeout,693,200,-31.72,1,12,0.4276,0,1.486636,19,239,293,329,71,5,187,13,60,"NA:E,SA:N",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9E20|10E19|11E20|12A19
159,106276,timeout,681,200,-69.31,8,4,0.4249,0,1.548693,78,69,315,266,100,2,156,3,97,"NA:N,SA:N",0A15|1A18|2A3|3E17|4A18|5A20|6A1|7A2|8A1|9E12|10E20|11N1|12E20
160,106930,timeout,654,200,-127.83,7,5,0.4223,0,1.535785,67,98,302,252,100,1,143,2,93,"NA:N,SA:N",0A18|1A20|2A1|3E20|4A1|5A9|6A0|7A18|8E18|9E20|10E20|11N1|12E20
161,107565,timeout,635,200,-178.65,6,6,0.4197,0,1.532284,81,100,300,235,100,0,129,1,95,"NA:N,SA:N",0A10|1A20|2A8|3E20|4A20|5A7|6E20|7A16|8E13|9E15|10E16|11N1|12E16
162,108207,timeout,642,200,-94.41,7,5,0.4172,0,1.501342,88,98,300,242,100,2,133,3,94,"NA:N,SA:N",0E18|1A20|2A4|3E20|4A20|5A20|6A0|7A20|8A4|9E20|10E20|11N1|12E20
163,108853,timeout,646,200,-104.08,7,5,0.4146,0,1.475936,78,79,300,246,100,1,138,2,97,"NA:N,SA:N",0A17|1A20|2A2|3E18|4A13|5A6|6E10|7A20|8A0|9E18|10E16|11N1|12E17
164,109468,timeout,615,200,-168.43,4,8,0.4121,0,1.509118,43,97,272,243,100,0,136,4,98,"NA:N,SA:N",0E1|1E3|2A20|3E13|4A17|5A5|6E12|7A1|8E8|9E20|10E20|11N1|12E20
165,110117,timeout,649,200,-111.24,7,5,0.4095,0,1.543566,84,82,305,244,100,1,135,3,96,"NA:N,SA:N",0A17|1A20|2A6|3E19|4A1|5A20|6E11|7A20|8A0|9E18|10E17|11N1|12E17
166,110748,timeout,631,200,141.51,6,7,0.4070,0,1.511590,75,91,284,247,100,7,131,11,88,"NA:N,SA:N",0E3|1E4|2E17|3E8|4E20|5A9|6A0|7A12|8A20|9A20|10E19|11A14|12E20
167,111387,timeout,639,200,-123.29,6,6,0.4045,0,1.496614,87,104,300,239,100,1,130,4,92,"NA:N,SA:N",0E18|1A19|2A7|3E20|4A20|5A20|6E20|7A20|8A1|9E18|10E14|11N1|12E14
168,112025,timeout,638,200,-21.02,7,5,0.4019,0,1.544887,95,82,300,238,100,3,127,5,96,"NA:N,SA:N",0A18|1A20|2A2|3E19|4A11|5A9|6E6|7A20|8A15|9E19|10E19|11N1|12E19
169,112667,timeout,642,200,-92.75,7,5,0.3993,0,1.519255,63,90,300,242,100,1,136,0,92,"NA:N,SA:N",0A17|1A20|2A19|3E20|4A0|5A7|6E13|7A0|8A0|9E20|10E18|11N1|12E19
170,113347,timeout,680,200,134.60,8,4,0.3966,0,1.530081,78,78,307,273,100,7,157,8,96,"NA:N,SA:N",0A19|1A20|2A3|3E18|4A20|5A5|6A0|7A10|8A1|9E20|10E20|11N1|12E20
171,113945,timeout,598,200,-118.22,5,7,0.3942,0,1.543330,90,80,274,224,100,1,115,5,96,"NA:N,SA:N",0E15|1A19|2A18|3E20|4A19|5A20|6E17|7A14|8E12|9E5|10E6|11N1|12E5
172,114622,timeout,677,200,-44.09,7,5,0.3915,0,1.499843,57,81,305,272,100,3,161,5,93,"NA:N,SA:N",0A10|1A20|2A1|3E19|4A20|5A2|6E20|7A1|8A3|9E16|10E13|11N1|12E13
173,115178,win,556,115,1099.06,13,0,0.3893,0,1.464561,135,0,273,226,57,22,136,19,55,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A10|5A5|6A1|7A16|8A1|9A0|10A2|11A19|12A1
174,115981,timeout,803,200,1160.15,5,7,0.3861,0,1.439597,28,50,315,388,100,32,247,37,97,"NA:N,SA:N",0E3|1A1|2A20|3E12|4A4|5A2|6E2|7A1|8E4|9E9|10E10|11N1|12E10
175,116552,loss,571,133,637.89,0,12,0.3838,0,1.426028,0,55,211,296,64,20,197,30,45,"NA:E,SA:N",0E3|1E8|2E3|3E2|4E4|5E2|6E3|7E3|8E6|9E7|10E7|11N1|12E7
176,116769,loss,217,48,107.58,0,13,0.3829,0,1.524754,0,69,77,118,22,5,79,12,18,"NA:E,SA:E",0E5|1E6|2E4|3E16|4E2|5E6|6E5|7E3|8E6|9E4|10E4|11E4|12E4
177,117296,loss,527,127,591.87,0,12,0.3808,0,1.390214,0,54,197,269,61,18,177,26,54,"NA:E,SA:N",0E3|1E3|2E3|3E4|4E6|5E3|6E3|7E3|8E4|9E7|10E8|11N1|12E7
178,117620,loss,324,65,552.65,0,12,0.3795,0,1.468446,0,48,120,176,28,16,113,26,26,"NA:E,SA:N",0E4|1E4|2E4|3E4|4E3|5E4|6E1|7E3|8E2|9E6|10E6|11N1|12E7
179,118212,loss,592,124,995.35,0,13,0.3772,0,1.376025,0,78,215,320,57,28,215,37,55,"NA:E,SA:E",0E5|1E5|2E5|3E5|4E5|5E5|6E5|7E5|8E5|9E5|10E10|11E3|12E15
180,118481,loss,269,58,169.36,0,13,0.3761,0,1.428603,0,47,95,148,26,7,100,16,24,"NA:E,SA:E",0E3|1E3|2E4|3E4|4E4|5E4|6E3|7E3|8E3|9E1|10E8|11E3|12E4
181,118963,loss,482,107,85.27,0,13,0.3741,0,1.400042,0,188,198,240,44,7,160,17,30,"NA:E,SA:E",0E14|1E15|2E14|3E17|4E15|5E14|6E15|7E18|8E3|9E20|10E15|11E14|12E14
182,119685,timeout,722,200,400.56,7,5,0.3713,0,1.274977,66,53,305,317,100,14,194,17,98,"NA:N,SA:N",0A14|1A20|2A9|3A19|4A3|5A1|6E18|7A0|8E6|9E10|10E10|11N1|12E9
183,120323,timeout,638,200,90.41,8,5,0.3687,0,1.306909,114,98,310,228,100,6,113,7,98,"NA:N,SA:N",0E18|1A20|2A20|3E20|4A20|5A20|6E20|7A1|8A17|9A11|10E20|11A5|12E20
184,120946,timeout,623,200,68.49,8,4,0.3662,0,1.272946,122,78,305,218,100,5,105,6,97,"NA:N,SA:N",0A20|1A20|2A20|3E18|4A20|5A4|6A20|7A18|8A0|9E20|10E20|11N1|12E20
185,121588,timeout,642,200,-117.77,7,5,0.3636,0,1.257038,124,99,320,222,100,2,112,4,97,"NA:N,SA:N",0A19|1A20|2A20|3E19|4A20|5A7|6E20|7A20|8A18|9E20|10E20|11N1|12E20
186,122190,timeout,602,200,-96.01,7,5,0.3612,0,1.264120,118,99,302,200,100,1,91,2,97,"NA:N,SA:N",0A19|1A20|2A20|3E19|4A20|5A4|6E20|7A20|8A15|9E20|10E20|11N1|12E20
187,122810,timeout,620,200,-107.98,6,6,0.3588,0,1.307626,103,119,305,215,100,1,106,4,95,"NA:N,SA:N",0A19|1A20|2A12|3E19|4A14|5A18|6E20|7A20|8E20|9E20|10E20|11N1|12E20
188,123448,timeout,638,200,-113.77,7,5,0.3562,0,1.282084,95,96,310,228,100,1,119,3,99,"NA:N,SA:N",0A19|1A20|2A20|3E18|4A11|5A5|6E18|7A20|8A0|9E20|10E20|11N1|12E20
189,124132,timeout,684,200,-26.52,10,3,0.3535,0,1.303670,71,60,310,274,100,3,161,4,99,"NA:N,SA:N",0A16|1A20|2A14|3E20|4A3|5A1|6A4|7A6|8A1|9A0|10E20|11A6|12E20
190,124831,timeout,699,200,42.21,10,3,0.3507,0,1.305218,87,59,325,274,100,5,159,6,99,"NA:N,SA:N",0A17|1A20|2A1|3E19|4A0|5A20|6A0|7A5|8A4|9A0|10E20|11A20|12E20
191,125490,timeout,659,200,233.79,8,4,0.3480,0,1.307402,86,78,305,254,100,9,136,11,95,"NA:N,SA:N",0A20|1A20|2A20|3E18|4A0|5A6|6A0|7A20|8A0|9E20|10E20|11N1|12E20
192,126213,timeout,723,200,30.15,8,5,0.3451,0,1.333366,48,32,300,323,100,5,209,7,97,"NA:N,SA:N",0E1|1A20|2A20|3E15|4A4|5A1|6E5|7A1|8A1|9A0|10E4|11A1|12E7
193,126988,timeout,775,200,952.14,8,4,0.3420,0,1.307729,107,23,325,350,100,26,216,27,96,"NA:N,SA:N",0A20|1A20|2A20|3A2|4A20|5A2|6A3|7A20|8E2|9E4|10E9|11N1|12E8
194,127649,timeout,661,200,31.70,7,5,0.3394,0,1.319864,89,78,305,256,100,4,144,6,99,"NA:N,SA:N",0E19|1A19|2A15|3E20|4A14|5A7|6A1|7A20|8A13|9E17|10E11|11N1|12E11
195,128489,timeout,840,200,229.31,11,2,0.3360,0,1.241964,153,29,412,328,100,10,208,10,98,"NA:N,SA:A",0A19|1A20|2A20|3E9|4A0|5A9|6E20|7A20|8A0|9A20|10A20|11A20|12A5
196,129184,timeout,695,200,547.44,10,3,0.3333,0,1.241919,111,58,317,278,100,16,153,15,98,"NA:N,SA:N",0A20|1A20|2A4|3E19|4A20|5A20|6A19|7A5|8A3|9A0|10E19|11A0|12E20
197,129863,timeout,679,200,704.52,9,4,0.3305,0,1.259153,97,77,300,279,100,20,151,20,90,"NA:N,SA:N",0E18|1A20|2A20|3E20|4A20|5A4|6A20|7A5|8A8|9A0|10E19|11A0|12E20
198,130641,timeout,778,200,837.70,7,6,0.3274,0,1.283467,86,102,345,333,100,24,200,27,93,"NA:N,SA:N",0E11|1E11|2A1|3E20|4E20|5A20|6A20|7A6|8A17|9A2|10E20|11A20|12E20
199,131243,loss,602,133,1220.06,0,12,0.3250,0,1.292981,0,57,218,324,60,33,208,42,57,"NA:E,SA:N",0E4|1E3|2E3|3E4|4E3|5E3|6E3|7E3|8E3|9E13|10E8|11N1|12E7
200,131904,timeout,661,200,162.50,2,11,0.3224,0,1.317885,25,212,270,291,100,8,175,14,78,"NA:N,SA:E",0E20|1E20|2E20|3E19|4E16|5E17|6E20|7A20|8A5|9E20|10E20|11E20|12E20
201,132599,timeout,695,200,90.58,6,7,0.3196,0,1.348178,48,110,300,295,100,6,181,9,91,"NA:N,SA:E",0E17|1E3|2A0|3E10|4A5|5A2|6A20|7A1|8A20|9E20|10E20|11E20|12E20
202,133537,timeout,938,200,2512.72,7,5,0.3159,0,1.421121,24,51,355,483,100,63,311,65,99,"NA:N,SA:N",0E7|1A14|2A1|3E20|4A0|5A3|6A5|7A1|8A0|9E8|10E8|11N1|12E8
203,134293,timeout,756,200,909.24,7,5,0.3128,0,1.518026,40,50,303,354,99,25,221,26,95,"NA:N,SA:N",0E5|1A7|2A1|3E20|4A3|5A1|6A20|7A1|8A7|9E13|10E6|11N1|12E6
204,135009,timeout,716,200,38.40,6,6,0.3100,0,1.565389,46,75,302,314,100,6,199,9,76,"NA:N,SA:N",0E16|1A20|2A0|3E20|4E19|5A0|6A6|7A20|8A0|9E10|10E5|11N1|12E5
205,135101,win,92,17,387.06,13,0,0.3096,0,1.635307,46,0,46,38,8,3,15,1,7,"NA:A,SA:A",0A3|1A20|2A4|3A3|4A7|5A0|6A1|7A1|8A0|9A3|10A1|11A1|12A2
206,135788,timeout,687,200,241.08,9,4,0.3068,0,1.642343,78,64,307,280,100,9,161,9,93,"NA:N,SA:N",0E13|1A16|2A1|3E17|4A10|5A20|6A2|7A4|8A4|9A20|10E19|11A1|12E15
207,136279,loss,491,152,-76.27,0,13,0.3049,0,1.624432,0,238,194,232,65,3,133,12,43,"NA:E,SA:E",0E20|1E20|2E20|3E20|4E20|5E20|6E17|7E19|8E3|9E19|10E20|11E20|12E20
208,136965,timeout,686,200,191.65,10,3,0.3021,0,1.632098,67,60,300,286,100,8,170,7,88,"NA:N,SA:N",0E20|1A12|2A1|3A0|4A1|5A12|6A8|7A20|8A3|9A9|10E20|11A1|12E20
209,137615,timeout,650,200,235.82,9,4,0.2995,0,1.635304,111,68,300,250,100,9,132,10,91,"NA:N,SA:N",0E10|1A18|2A1|3E20|4A10|5A4|6A20|7A15|8A20|9A3|10E20|11A20|12E18
210,137833,win,218,37,749.33,13,0,0.2987,0,1.575207,35,0,91,109,18,12,67,10,17,"NA:A,SA:A",0A1|1A20|2A1|3A3|4A2|5A1|6A0|7A3|8A0|9A2|10A1|11A1|12A0
211,138508,timeout,675,200,22.69,7,5,0.2960,0,1.569936,84,77,300,275,100,5,162,7,88,"NA:N,SA:N",0E15|1E3|2A1|3A19|4A20|5A4|6A20|7A20|8A0|9E20|10E19|11N1|12E20
212,138797,win,289,57,1040.37,13,0,0.2948,0,1.622446,51,0,121,140,28,19,82,16,27,"NA:A,SA:A",0A14|1A20|2A1|3A0|4A2|5A5|6A0|7A1|8A1|9A3|10A2|11A1|12A1
213,139478,timeout,681,200,6.44,7,5,0.2921,0,1.611374,60,76,310,271,100,4,158,7,97,"NA:N,SA:N",0E14|1A20|2A1|3E19|4A6|5A1|6A12|7A20|8A0|9E20|10E12|11N1|12E11
214,140185,timeout,707,200,211.94,7,5,0.2893,0,1.599177,45,77,305,302,100,9,185,11,94,"NA:N,SA:N",0E13|1A19|2A1|3E9|4A1|5A20|6A0|7A4|8A0|9E15|10E20|11N1|12E20
215,140882,timeout,697,200,325.60,9,4,0.2865,0,1.591417,68,72,305,292,100,11,171,13,96,"NA:N,SA:N",0E12|1A17|2A1|3E20|4A3|5A1|6A1|7A4|8A2|9A19|10E20|11A20|12E20
216,141398,win,516,87,1371.65,13,0,0.2844,0,1.579212,153,0,267,206,43,28,123,26,42,"NA:A,SA:A",0A20|1A20|2A6|3A20|4A17|5A19|6A14|7A20|8A1|9A0|10A1|11A13|12A2
217,142108,timeout,710,200,308.04,10,3,0.2816,0,1.494661,45,58,300,310,100,11,191,10,93,"NA:N,SA:N",0E19|1A19|2A1|3E20|4A0|5A1|6A0|7A1|8A1|9A2|10A0|11A20|12E19
218,142759,timeout,651,200,195.75,8,4,0.2790,0,1.549519,98,79,300,251,100,9,135,9,91,"NA:N,SA:N",0E19|1A19|2A5|3A0|4A14|5A20|6A20|7A20|8A0|9E20|10E20|11N1|12E20
219,143611,timeout,852,200,2132.32,6,6,0.2756,0,1.478454,49,61,315,437,100,54,274,57,94,"NA:N,SA:N",0E1|1A20|2A2|3E18|4A20|5A1|6E12|7A6|8A0|9E9|10E11|11N1|12E10
220,144380,timeout,769,200,345.74,1,12,0.2725,0,1.463115,20,238,324,361,84,14,221,23,79,"NA:E,SA:N",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9E18|10E20|11A20|12E20
221,144621,win,241,37,572.01,13,0,0.2715,0,1.484936,117,0,146,77,18,8,40,5,18,"NA:A,SA:A",0A20|1A20|2A1|3A5|4A6|5A3|6A20|7A10|8A8|9A17|10A0|11A4|12A3
222,145139,win,518,93,1286.34,13,0,0.2694,0,1.440655,135,0,260,212,46,26,129,23,44,"NA:A,SA:A",0A20|1A20|2A2|3A18|4A3|5A3|6A20|7A20|8A3|9A7|10A13|11A3|12A3
223,145937,timeout,798,200,496.40,7,6,0.2663,0,1.517277,5,44,317,381,100,17,252,22,73,"NA:N,SA:N",0E6|1E5|2A1|3E5|4E15|5A2|6E3|7A0|8A0|9A0|10E10|11A0|12A2
224,146810,timeout,873,200,2055.10,7,5,0.2628,0,1.545394,62,67,345,428,100,52,268,53,93,"NA:N,SA:N",0A1|1A20|2A2|3E20|4A4|5A11|6E20|7A20|8A4|9E9|10E9|11N1|12E9
225,147222,loss,412,95,265.44,0,13,0.2611,0,1.577223,0,49,154,213,45,10,143,20,42,"NA:E,SA:E",0E3|1E3|2E3|3E3|4E4|5E3|6E3|7E4|8E3|9E4|10E9|11E3|12E4
226,148051,timeout,829,200,241.60,11,2,0.2578,0,1.537696,44,5,350,379,100,10,260,9,90,"NA:N,SA:N",0A6|1A20|2A1|3A2|4A2|5A2|6A1|7A10|8E3|9E2|10A0|11A0|12A0
227,148764,timeout,713,200,271.55,8,4,0.2549,0,1.533471,48,58,305,308,100,10,190,11,94,"NA:N,SA:N",0A1|1E19|2A2|3A0|4A10|5A1|6A14|7A20|8A0|9E13|10E13|11N1|12E13
228,149606,timeout,842,200,2494.40,7,5,0.2516,0,1.563865,34,54,300,442,100,62,273,63,94,"NA:N,SA:N",0E4|1A4|2A11|3E15|4A1|5A5|6A1|7A7|8A5|9E12|10E12|11N1|12E11
229,150219,timeout,613,200,166.89,1,11,0.2491,0,1.547907,20,152,254,279,80,9,142,16,64,"NA:N,SA:N",0E10|1E11|2E11|3E14|4E10|5E12|6E18|7E20|8A20|9E20|10E13|11N1|12E13
230,150882,timeout,663,200,960.05,5,7,0.2465,0,1.571488,32,83,253,310,100,26,176,30,92,"NA:N,SA:N",0E13|1E10|2E3|3E4|4E20|5A13|6A17|7A1|8A1|9A0|10E16|11N1|12E17
231,151530,timeout,648,200,276.24,3,9,0.2439,0,1.586617,59,131,281,267,100,11,147,18,79,"NA:N,SA:N",0E9|1E10|2E9|3E19|4E20|5E20|6A19|7A20|8A20|9E20|10E12|11N1|12E12
232,152323,timeout,793,200,1242.73,8,4,0.2407,0,1.639729,44,55,315,378,100,33,236,35,95,"NA:N,SA:N",0E18|1A4|2A2|3A19|4A1|5A1|6A16|7A1|8A0|9E12|10E12|11N1|12E13
233,153161,timeout,838,200,1600.54,7,5,0.2374,0,1.621209,20,76,320,418,100,42,268,44,86,"NA:N,SA:N",0E20|1A2|2A1|3A1|4E20|5A14|6A1|7A1|8A0|9E12|10E12|11N1|12E12
234,153851,timeout,690,200,354.38,5,7,0.2346,0,1.590389,57,103,300,290,100,13,169,17,92,"NA:N,SA:N",0E14|1E12|2A12|3E13|4E17|5A4|6A20|7A20|8A1|9E15|10E16|11N1|12E16
235,154593,timeout,742,200,565.68,9,4,0.2316,0,1.622494,36,35,300,342,100,17,217,17,84,"NA:N,SA:N",0E2|1A20|2A1|3E13|4A1|5A1|6E5|7A0|8A2|9A2|10A0|11A9|12E15
236,155427,timeout,834,200,1962.83,6,6,0.2283,0,1.606159,20,55,300,434,100,50,277,52,88,"NA:N,SA:N",0E12|1A18|2A1|3E12|4A0|5A1|6E2|7A0|8A0|9E9|10E10|11N1|12E10
237,156113,timeout,686,200,502.57,3,9,0.2255,0,1.618604,47,58,284,302,100,16,179,21,78,"NA:N,SA:N",0E1|1E5|2E1|3E3|4E20|5E8|6A20|7A20|8A7|9E6|10E7|11N1|12E7
238,156778,timeout,665,200,620.66,2,10,0.2229,0,1.645841,39,130,265,300,100,19,174,25,71,"NA:N,SA:N",0E17|1E4|2E1|3E8|4E16|5E17|6E20|7A19|8A20|9E20|10E13|11N1|12E14
239,157424,timeout,646,200,840.33,4,8,0.2203,0,1.650009,64,141,277,269,100,24,137,29,71,"NA:N,SA:N",0E15|1E16|2E19|3E20|4E20|5A18|6A18|7A20|8A8|9E15|10E18|11N1|12E18
240,157986,timeout,562,200,479.29,2,10,0.2181,0,1.606012,40,153,229,233,100,15,111,20,88,"NA:N,SA:N",0E12|1E12|2E12|3E11|4E18|5E20|6E20|7A20|8A20|9E20|10E14|11N1|12E14
241,158702,timeout,716,200,978.62,8,4,0.2152,0,1.589510,81,79,300,316,100,27,181,28,89,"NA:N,SA:N",0A19|1E19|2A0|3A3|4A18|5A1|6A20|7A20|8A0|9E20|10E20|11N1|12E20
242,159499,timeout,797,200,1028.55,4,9,0.2120,0,1.575106,47,77,328,369,100,29,232,33,87,"NA:E,SA:A",0E7|1E14|2E7|3E7|4E8|5E7|6E7|7E8|8E12|9A5|10A2|11A20|12A20
