122,59744,timeout,437,150,-42.85,6,6,0.5409,0,1.533253,99,120,225,137,75,1,54,3,75,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A19|5A2|6E20|7A20|8E20|9E20|10E20|11N1|12E20
123,60171,timeout,427,150,-51.05,7,5,0.5394,0,1.524905,115,99,225,127,75,1,44,2,71,"NA:N,SA:N",0A20|1A12|2A20|3A19|4A20|5A20|6E19|7A4|8E20|9E20|10E20|11N1|12E20
124,60651,timeout,480,150,26.95,6,6,0.5377,0,1.487071,86,59,225,180,75,3,96,4,71,"NA:N,SA:N",0A18|1A14|2A20|3E15|4A12|5A2|6E19|7A20|8E13|9E4|10E4|11N1|12E4
125,61208,timeout,557,150,581.98,6,6,0.5358,0,1.497918,38,58,228,255,74,20,151,23,66,"NA:N,SA:N",0E1|1A14|2A1|3E17|4A1|5A2|6E20|7A2|8A18|9E14|10E3|11N1|12E3
126,61656,timeout,448,150,-99.21,7,5,0.5342,0,1.469514,137,99,249,124,75,0,41,2,67,"NA:N,SA:N",0A20|1A20|2A20|3A17|4A20|5A20|6E19|7A20|8E20|9E20|10E20|11N1|12E20
127,62084,timeout,428,150,-77.25,7,5,0.5327,0,1.501769,138,99,225,128,75,0,46,1,73,"NA:N,SA:N",0A20|1A20|2A20|3A19|4A20|5A19|6E19|7A20|8E20|9E20|10E20|11N1|12E20
128,62622,timeout,538,150,163.15,8,4,0.5308,0,1.503597,37,37,225,238,75,7,148,8,74,"NA:N,SA:N",0A0|1A8|2A4|3A3|4A20|5A1|6A1|7A0|8E20|9E6|10E5|11N1|12E6
129,63074,timeout,452,150,-124.28,9,3,0.5292,0,1.519982,179,57,272,105,75,0,21,1,71,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E17|10E20|11N1|12E20
130,63535,timeout,461,150,-128.06,9,3,0.5276,0,1.556388,180,58,273,113,75,0,27,2,58,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11N1|12E20
131,64083,timeout,548,150,550.38,5,7,0.5257,0,1.476050,27,48,227,246,75,19,144,22,72,"NA:N,SA:N",0E1|1A3|2A3|3E10|4A17|5A4|6E16|7A0|8E16|9E2|10E2|11N1|12E1
132,64539,timeout,456,150,-120.46,9,3,0.5241,0,1.494693,180,58,273,108,75,0,24,0,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11N1|12E20
133,65159,win,620,111,126.86,13,0,0.5219,0,1.517777,238,0,385,180,55,4,110,1,53,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A17|9A3|10A18|11A20|12A20
134,65623,timeout,464,150,-48.42,4,8,0.5203,0,1.509011,65,79,218,171,75,1,88,5,70,"NA:N,SA:N",0E1|1E19|2A20|3E14|4A19|5A20|6E20|7A6|8E15|9E2|10E3|11N1|12E5
135,66128,timeout,505,150,41.75,4,8,0.5186,0,1.510938,40,73,225,205,75,4,119,8,65,"NA:N,SA:N",0E1|1E7|2A20|3E17|4A13|5A6|6E18|7A1|8E20|9E3|10E4|11N1|12E3
136,66619,timeout,491,150,-115.48,9,3,0.5168,0,1.546436,179,59,292,124,75,0,41,0,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
137,67094,timeout,475,150,-52.72,6,6,0.5152,0,1.522699,95,65,227,173,75,1,89,3,72,"NA:N,SA:N",0A16|1A9|2A20|3E12|4A20|5A10|6E9|7A20|8E20|9E8|10E8|11N1|12E8
138,67631,timeout,537,150,257.08,7,6,0.5133,0,1.524289,44,50,228,235,74,10,141,12,66,"NA:N,SA:N",0E1|1E17|2A19|3E6|4A2|5A1|6E20|7A0|8A20|9A1|10E3|11A1|12E3
139,68117,timeout,486,150,-9.08,6,6,0.5116,0,1.532257,69,43,222,189,75,2,105,4,70,"NA:N,SA:N",0E6|1A5|2A20|3E18|4A20|5A17|6A3|7A4|8E9|9E4|10E3|11N1|12E3
140,68579,timeout,462,150,96.75,7,5,0.5100,0,1.523530,93,81,225,162,75,5,75,6,69,"NA:N,SA:N",0A19|1A13|2A20|3A14|4A20|5A4|6E19|7A3|8E16|9E15|10E16|11N1|12E15
141,69101,timeout,522,150,353.25,4,8,0.5081,0,1.534940,40,66,225,222,75,13,127,17,66,"NA:N,SA:N",0E1|1E19|2A18|3E12|4A19|5A2|6E17|7A1|8E8|9E3|10E3|11N1|12E3
142,69614,timeout,513,150,301.95,8,5,0.5064,0,1.510739,55,57,225,213,75,11,119,12,71,"NA:N,SA:N",0E1|1E19|2A4|3E11|4A18|5A5|6E20|7A0|8A20|9A4|10E6|11A4|12A0
143,70076,timeout,462,150,-71.72,6,6,0.5047,0,1.515537,80,98,227,160,75,0,78,1,67,"NA:N,SA:N",0A19|1A20|2A15|3E18|4A9|5A16|6E12|7A1|8E20|9E16|10E16|11N1|12E16
144,70532,timeout,456,150,-34.05,7,5,0.5031,0,1.479168,100,75,225,156,75,1,73,2,72,"NA:N,SA:N",0A20|1A15|2A7|3E18|4A20|5A20|6A3|7A15|8E20|9E12|10E13|11N1|12E12
145,71035,timeout,503,150,-91.55,4,8,0.5014,0,1.445279,47,74,225,203,75,0,122,3,71,"NA:N,SA:N",0E9|1E14|2A8|3E9|4A19|5A1|6E16|7A19|8E15|9E4|10E4|11N1|12E3
146,71511,timeout,476,150,-8.25,5,7,0.4997,0,1.501864,63,89,225,176,75,2,92,5,72,"NA:N,SA:N",0E5|1E20|2A14|3E20|4A18|5A5|6A20|7A6|8E20|9E8|10E8|11N1|12E8
147,72104,timeout,593,150,295.03,11,2,0.4976,0,1.477365,89,6,273,245,75,11,152,8,71,"NA:N,SA:A",0E3|1E3|2A17|3A6|4A8|5A3|6A20|7A1|8A7|9A4|10A2|11A2|12A19
148,72570,timeout,466,150,-20.75,7,5,0.4960,0,1.436776,119,61,225,166,75,2,82,3,73,"NA:N,SA:N",0A20|1A20|2A16|3A18|4A20|5A20|6E20|7A5|8E18|9E7|10E8|11N1|12E8
149,73120,timeout,550,150,525.91,5,7,0.4941,0,1.418263,59,44,230,246,74,18,145,20,71,"NA:N,SA:N",0E1|1E2|2A8|3E19|4A19|5A18|6A13|7A1|8E15|9E3|10E1|11N1|12E3
150,73583,timeout,463,150,1.33,5,7,0.4925,0,1.469334,66,61,213,175,75,2,92,4,74,"NA:N,SA:N",0E1|1E19|2A16|3E19|4A19|5A20|6A11|7A0|8E13|9E3|10E1|11N1|12E5
151,73818,loss,235,49,168.57,0,12,0.4916,0,1.421617,0,39,86,129,20,8,84,16,19,"NA:E,SA:N",0E2|1E2|2E2|3E2|4E1|5E3|6E3|7E3|8E5|9E6|10E5|11N1|12E5
152,74362,timeout,544,150,715.55,8,4,0.4897,0,1.398985,88,30,225,244,75,23,138,22,71,"NA:N,SA:N",0A2|1A18|2A20|3A1|4A19|5A7|6E19|7A20|8A1|9E6|10E2|11N1|12E3
153,74831,timeout,469,150,-10.85,7,5,0.4881,0,1.393930,87,74,225,169,75,2,86,2,72,"NA:N,SA:N",0A9|1A20|2A20|3E19|4A15|5A2|6A20|7A1|8E17|9E13|10E12|11N1|12E13
154,75324,timeout,493,150,89.25,5,7,0.4864,0,1.385457,58,72,225,193,75,5,106,8,70,"NA:N,SA:N",0E1|1E20|2A19|3E11|4A18|5A1|6E20|7A0|8A20|9E10|10E5|11N1|12E5
155,75816,timeout,492,150,58.55,7,5,0.4846,0,1.400829,78,54,225,192,75,4,105,6,74,"NA:N,SA:N",0E3|1A17|2A13|3E20|4A20|5A5|6A1|7A4|8A18|9E9|10E11|11N1|12E11
156,76510,win,694,137,231.96,13,0,0.4822,0,1.351775,217,0,405,221,68,7,135,4,66,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A20|10A3|11A11|12A3
157,77167,win,657,127,266.08,13,0,0.4799,0,1.336461,187,0,377,217,63,8,135,5,62,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A16|9A3|10A0|11A8|12A0
158,77657,timeout,490,150,222.15,6,6,0.4782,0,1.378682,66,86,225,190,75,9,100,10,72,"NA:N,SA:N",0A1|1A20|2A20|3E19|4A20|5A1|6E20|7A4|8E20|9E9|10E9|11N1|12E9
159,78163,timeout,506,150,124.75,5,7,0.4764,0,1.334575,44,64,225,206,75,6,118,9,72,"NA:N,SA:N",0E1|1E18|2A10|3E17|4A20|5A4|6A9|7A1|8E18|9E3|10E4|11N1|12E3
160,78602,loss,439,93,468.96,0,13,0.4749,0,1.347496,0,74,155,243,41,18,163,28,39,"NA:E,SA:E",0E3|1E3|2E2|3E3|4E3|5E3|6E5|7E3|8E14|9E5|10E19|11E3|12E8
161,79114,timeout,512,150,51.35,6,6,0.4731,0,1.334767,53,51,225,212,75,4,126,6,73,"NA:N,SA:N",0E1|1A4|2A20|3E20|4A20|5A2|6A7|7A0|8E10|9E7|10E6|11N1|12E7
162,79682,win,568,97,326.24,13,0,0.4711,0,1.314279,205,0,333,187,48,9,120,5,48,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A16|8A15|9A3|10A0|11A11|12A20
163,80199,timeout,517,150,402.25,7,5,0.4693,0,1.301762,51,58,225,217,75,14,122,14,70,"NA:N,SA:N",0A8|1A0|2A4|3E19|4A20|5A17|6A0|7A2|8E20|9E7|10E6|11N1|12E6
164,80739,win,540,109,218.47,13,0,0.4674,0,1.305463,195,0,316,170,54,6,99,3,52,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A2|10A3|11A5|12A5
165,81366,win,627,113,380.60,13,0,0.4652,0,1.297573,203,0,359,212,56,11,135,7,52,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A16|8A20|9A1|10A1|11A5|12A20
166,81838,win,472,91,241.05,13,0,0.4636,0,1.291498,191,0,284,143,45,6,82,2,43,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A18|7A20|8A20|9A2|10A3|11A1|12A7
167,82279,win,441,71,273.48,13,0,0.4620,0,1.274666,192,0,277,129,35,7,76,4,34,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A0|11A6|12A3
168,82926,win,647,121,441.09,13,0,0.4598,0,1.254654,191,0,368,219,60,13,136,8,59,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A12|8A9|9A3|10A0|11A8|12A19
169,83793,timeout,867,150,1219.15,10,3,0.4567,0,1.279770,142,27,415,377,75,41,251,42,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A2|6A18|7A2|8A19|9E16|10E5|11A1|12E6
170,84333,win,540,101,313.85,13,0,0.4548,0,1.291100,207,0,324,166,50,9,95,7,49,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A8|10A2|11A14|12A3
171,84797,win,464,91,869.88,13,0,0.4532,0,1.251990,74,0,207,212,45,24,134,19,43,"NA:A,SA:A",0A2|1A2|2A3|3A1|4A0|5A2|6A3|7A5|8A0|9A1|10A20|11A15|12A20
172,85450,win,653,113,570.91,13,0,0.4509,0,1.311741,187,0,360,237,56,17,153,14,55,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A2|10A1|11A2|12A2
173,86048,loss,598,139,237.22,0,13,0.4488,0,1.287893,0,151,231,298,69,12,206,22,59,"NA:E,SA:E",0E13|1E13|2E13|3E14|4E13|5E13|6E13|7E13|8E13|9E11|10E8|11E11|12E3
174,86710,win,662,123,231.32,13,0,0.4465,0,1.256135,235,0,401,200,61,7,121,4,61,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A20|10A3|11A14|12A18
175,87113,loss,403,111,73.67,0,12,0.4451,0,1.322237,0,101,166,202,35,7,111,15,24,"NA:E,SA:N",0E7|1E8|2E7|3E7|4E7|5E7|6E10|7E8|8E3|9E17|10E10|11N1|12E10
176,87888,timeout,775,150,243.06,9,4,0.4424,0,1.261250,179,63,406,294,75,11,201,10,74,"NA:A,SA:E",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E14|10E13|11E16|12E20
177,88545,timeout,657,150,843.40,9,4,0.4401,0,1.280080,26,25,250,332,75,28,219,30,71,"NA:N,SA:N",0E1|1E4|2A0|3E16|4A1|5A0|6A1|7A1|8A20|9A3|10A0|11A0|12E4
178,89299,win,754,133,377.81,13,0,0.4375,0,1.221458,200,0,430,258,66,12,169,9,65,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A7|10A3|11A8|12A2
179,89650,loss,351,85,108.92,0,13,0.4362,0,1.261485,0,61,131,179,41,7,118,17,37,"NA:E,SA:E",0E3|1E4|2E3|3E16|4E3|5E3|6E3|7E3|8E3|9E3|10E3|11E3|12E11
180,90421,win,771,137,965.41,13,0,0.4335,0,1.239078,214,0,410,293,68,29,185,26,68,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A15|8A13|9A3|10A5|11A18|12A20
181,91046,win,625,123,128.12,13,0,0.4313,0,1.247226,236,0,381,183,61,4,107,1,60,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A20|10A3|11A19|12A14
182,91580,loss,534,129,281.23,0,13,0.4295,0,1.235118,0,67,202,269,63,13,180,22,53,"NA:E,SA:E",0E3|1E3|2E3|3E6|4E3|5E3|6E3|7E3|8E2|9E3|10E16|11E16|12E3
183,91775,loss,195,38,283.46,0,12,0.4288,0,1.226572,0,29,65,114,16,11,73,16,16,"NA:E,SA:N",0E2|1E1|2E1|3E2|4E2|5E1|6E1|7E2|8E2|9E5|10E5|11N1|12E5
184,92516,timeout,741,150,950.10,10,3,0.4262,0,1.273417,149,44,360,306,75,32,190,32,73,"NA:A,SA:N",0A20|1A20|2A18|3A20|4A20|5A11|6A20|7A3|8A17|9E18|10E13|11A0|12E13
185,93219,win,703,119,358.64,13,0,0.4237,0,1.256874,233,0,423,221,59,11,141,7,59,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A16|9A3|10A16|11A18|12A20
186,93987,timeout,768,150,605.72,4,9,0.4210,0,1.242058,80,150,341,352,75,23,244,29,73,"NA:E,SA:A",0E16|1E17|2E16|3E16|4E17|5E17|6E17|7E17|8E17|9A20|10A20|11A20|12A20
187,94610,win,623,127,540.68,13,0,0.4189,0,1.232062,177,0,337,223,63,16,133,13,63,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A15|7A20|8A15|9A3|10A1|11A2|12A1
188,94881,loss,271,57,358.19,0,12,0.4179,0,1.262321,0,44,98,149,24,14,93,23,23,"NA:E,SA:N",0E3|1E2|2E2|3E5|4E3|5E4|6E1|7E3|8E2|9E6|10E7|11N1|12E6
189,95492,win,611,99,202.43,13,0,0.4158,0,1.246164,231,0,382,180,49,6,114,3,48,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A17|10A3|11A20|12A11
190,95774,loss,282,56,221.19,0,13,0.4148,0,1.245992,0,54,98,161,23,10,110,18,19,"NA:E,SA:E",0E3|1E4|2E4|3E3|4E3|5E3|6E4|7E3|8E3|9E3|10E12|11E6|12E3
191,96263,win,489,95,158.91,13,0,0.4131,0,1.227864,204,0,300,142,47,4,79,2,44,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A18|10A3|11A3|12A0
192,96805,win,542,93,153.46,13,0,0.4112,0,1.249002,209,0,335,161,46,4,99,2,44,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A18|10A3|11A4|12A4
193,97294,win,489,83,154.59,13,0,0.4095,0,1.213687,218,0,318,130,41,4,74,1,41,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A13|10A3|11A20|12A2
194,97966,timeout,672,150,651.40,10,3,0.4071,0,1.279789,77,22,300,297,75,23,190,23,74,"NA:A,SA:N",0A20|1A20|2A3|3A17|4A1|5A1|6A5|7A1|8A9|9E3|10E8|11A0|12E11
195,98587,win,621,109,202.75,13,0,0.4049,0,1.281339,235,0,384,183,54,6,112,3,52,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A19|10A3|11A17|12A16
196,99102,win,515,85,221.11,13,0,0.4031,0,1.268209,218,0,330,143,42,6,84,3,40,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A6|9A3|10A9|11A20|12A20
197,99513,loss,411,80,739.00,0,12,0.4017,0,1.278148,0,56,149,232,30,26,148,34,28,"NA:E,SA:N",0E3|1E3|2E3|3E3|4E2|5E6|6E5|7E3|8E3|9E12|10E7|11N1|12E6
198,99981,loss,468,97,770.71,0,12,0.4001,0,1.216818,0,48,170,258,40,27,166,34,32,"NA:E,SA:N",0E2|1E2|2E2|3E1|4E2|5E3|6E3|7E3|8E8|9E7|10E7|11N1|12E8
199,100765,win,784,139,587.75,13,0,0.3973,0,1.279069,211,0,434,281,69,18,184,14,67,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A9|9A3|10A2|11A17|12A20
200,101274,win,509,85,228.69,13,0,0.3955,0,1.268578,207,0,318,149,42,6,90,3,42,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A2|11A19|12A3
201,101792,loss,518,132,437.92,0,12,0.3937,0,1.205244,0,98,201,271,46,18,160,25,39,"NA:E,SA:N",0E6|1E5|2E6|3E6|4E6|5E6|6E13|7E9|8E3|9E20|10E9|11N1|12E9
202,102365,win,573,103,202.60,13,0,0.3917,0,1.254486,208,0,349,173,51,6,105,2,51,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A15|10A3|11A10|12A0
203,102957,win,592,127,173.23,13,0,0.3897,0,1.263198,193,0,342,187,63,5,108,2,63,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A4|10A3|11A6|12A0
204,103625,timeout,668,150,-10.52,11,2,0.3873,0,1.268840,193,19,378,215,75,3,128,2,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E18|10A0|11A15|12E1
205,104184,timeout,559,150,192.85,7,5,0.3854,0,1.254454,20,53,225,259,75,8,169,8,60,"NA:N,SA:N",0A9|1A1|2A1|3E12|4A7|5A1|6A0|7A1|8E15|9E9|10E8|11N1|12E9
206,104842,win,658,121,86.67,13,0,0.3831,0,1.272013,227,0,406,192,60,3,118,0,60,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A20|10A3|11A19|12A5
207,105555,timeout,713,150,82.59,12,1,0.3806,0,1.221090,238,20,419,219,75,6,129,4,75,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10A20|11A20|12A20
208,105801,loss,246,52,271.97,0,12,0.3797,0,1.209802,0,35,86,137,23,11,90,18,19,"NA:E,SA:N",0E2|1E2|2E2|3E2|4E1|5E2|6E1|7E2|8E3|9E7|10E5|11N1|12E6
209,106471,timeout,670,150,319.40,12,1,0.3774,0,1.264604,239,18,390,205,75,12,110,8,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E18|10A20|11A20|12A20
210,106800,loss,329,73,591.30,0,12,0.3762,0,1.233429,0,54,119,177,33,21,109,28,25,"NA:E,SA:N",0E3|1E2|2E2|3E3|4E3|5E3|6E7|7E2|8E3|9E13|10E7|11N1|12E6
211,107431,win,631,119,228.00,13,0,0.3740,0,1.224835,217,0,379,193,59,7,116,4,59,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A20|10A2|11A14|12A1
212,107933,loss,502,113,511.83,0,13,0.3722,0,1.209594,0,75,182,268,52,20,177,30,43,"NA:E,SA:E",0E5|1E5|2E4|3E5|4E4|5E5|6E4|7E4|8E2|9E6|10E17|11E11|12E3
213,108460,timeout,527,150,359.35,8,4,0.3704,0,1.234024,54,40,225,227,75,13,132,13,70,"NA:N,SA:N",0A20|1A2|2A10|3A4|4A2|5A1|6A14|7A1|8E18|9E7|10E8|11N1|12E7
214,109025,timeout,565,150,138.51,9,3,0.3684,0,1.230268,177,49,311,179,75,7,90,6,72,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A17|8A20|9E9|10E20|11N1|12E20
215,109357,loss,332,65,423.93,0,12,0.3673,0,1.243043,0,48,122,186,24,16,121,23,23,"NA:E,SA:N",0E3|1E3|2E3|3E3|4E1|5E3|6E3|7E3|8E8|9E6|10E6|11N1|12E6
216,109920,timeout,563,150,335.38,7,5,0.3653,0,1.221141,13,54,227,261,75,12,166,13,67,"NA:N,SA:N",0A5|1A1|2A1|3E9|4A1|5A1|6A0|7A4|8E17|9E9|10E9|11N1|12E10
217,110470,timeout,550,150,-113.26,9,3,0.3634,0,1.205566,178,55,324,151,75,0,67,1,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E15|10E20|11N1|12E20
218,111036,timeout,566,150,174.19,9,3,0.3614,0,1.202472,178,60,319,172,75,8,82,7,71,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
219,111679,timeout,643,150,-39.13,12,1,0.3591,0,1.183574,239,19,387,181,75,2,94,1,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10A20|11A20|12A20
220,112229,timeout,550,150,334.55,7,5,0.3572,0,1.174192,28,50,225,250,75,12,156,12,69,"NA:N,SA:N",0A18|1A1|2A2|3E15|4A5|5A1|6A1|7A0|8E8|9E11|10E8|11N1|12E8
221,112773,timeout,544,150,474.25,6,6,0.3553,0,1.180319,24,74,225,244,75,17,145,19,72,"NA:N,SA:N",0E3|1A19|2A2|3E16|4A0|5A2|6A0|7A1|8E20|9E12|10E12|11N1|12E11
222,113295,timeout,522,150,35.45,7,5,0.3535,0,1.153427,25,65,225,222,75,3,137,4,73,"NA:N,SA:N",0A17|1A2|2A1|3E20|4A3|5A1|6A0|7A1|8E13|9E11|10E10|11N1|12E11
223,113835,timeout,540,150,98.08,4,8,0.3516,0,1.152354,21,78,227,238,75,6,149,10,61,"NA:N,SA:N",0E1|1E13|2A1|3E2|4A19|5A1|6A0|7E17|8E15|9E10|10E10|11N1|12E10
224,114427,timeout,592,150,81.15,9,3,0.3495,0,1.094658,155,59,325,192,75,5,106,3,68,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A12|7A4|8A19|9E19|10E20|11N1|12E20
225,115006,timeout,579,150,79.51,9,3,0.3475,0,1.147038,180,56,320,184,75,5,96,4,70,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E16|10E20|11N1|12E20
226,115516,timeout,510,150,198.95,7,5,0.3457,0,1.146077,45,57,225,210,75,8,121,8,69,"NA:N,SA:N",0A20|1A2|2A1|3A1|4A20|5A1|6E3|7A0|8E16|9E13|10E13|11N1|12E12
227,116024,timeout,508,150,397.68,7,5,0.3439,0,1.126712,80,52,227,206,75,14,109,13,72,"NA:N,SA:N",0A20|1A13|2A20|3A11|4A15|5A1|6E1|7A0|8E8|9E15|10E14|11N1|12E14
228,116527,timeout,503,150,279.55,7,5,0.3422,0,1.141772,81,66,225,203,75,11,111,11,74,"NA:N,SA:N",0A20|1A20|2A20|3A5|4A15|5A1|6E3|7A0|8E10|9E17|10E18|11N1|12E18
229,117032,timeout,505,150,-106.25,9,3,0.3404,0,1.156514,178,60,295,135,75,0,52,0,71,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
230,117523,timeout,491,150,6.68,8,4,0.3387,0,1.164913,80,57,227,189,75,2,105,1,74,"NA:N,SA:N",0A20|1A14|2A7|3A17|4A20|5A1|6A0|7A1|8E12|9E15|10E15|11N1|12E15
231,117937,win,414,65,138.08,13,0,0.3372,0,1.150903,184,0,267,115,32,3,68,1,31,"NA:A,SA:A",0A20|1A20|2A7|3A20|4A20|5A12|6A9|7A4|8A20|9A3|10A10|11A19|12A20
232,118454,timeout,517,150,94.88,8,4,0.3354,0,1.164508,56,41,227,215,75,5,128,4,72,"NA:N,SA:N",0A11|1A20|2A3|3A1|4A18|5A1|6A2|7A0|8E15|9E9|10E9|11N1|12E8
233,118957,timeout,503,150,165.75,8,4,0.3337,0,1.155595,63,56,225,203,75,7,114,6,73,"NA:N,SA:N",0A20|1A20|2A1|3A5|4A15|5A1|6A1|7A0|8E18|9E12|10E13|11N1|12E13
234,119465,timeout,508,150,247.15,7,5,0.3319,0,1.182840,57,69,225,208,75,10,116,11,74,"NA:N,SA:N",0A20|1A20|2A1|3A5|4A10|5A1|6E5|7A0|8E15|9E17|10E16|11N1|12E16
235,119917,timeout,452,150,-74.72,6,6,0.3303,0,1.089329,102,96,227,150,75,0,68,1,71,"NA:N,SA:N",0A20|1A20|2A18|3E20|4A20|5A20|6E20|7A4|8E20|9E12|10E12|11N1|12E12
236,120481,timeout,564,150,419.48,8,4,0.3283,0,1.166927,7,61,227,262,75,15,165,14,71,"NA:N,SA:N",0A2|1A0|2A2|3A2|4A0|5A1|6A0|7A0|8E1|9E20|10E20|11N1|12E20
237,121022,timeout,541,150,394.95,9,3,0.3264,0,1.123048,49,39,225,241,75,14,145,13,68,"NA:A,SA:N",0A15|1A0|2A2|3A3|4A5|5A1|6A3|7A19|8A1|9E19|10E10|11N1|12E10
238,121661,win,639,119,172.35,13,0,0.3242,0,1.105257,233,0,384,196,59,5,121,2,59,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A17|9A3|10A13|11A20|12A20
239,122200,timeout,539,150,191.75,7,5,0.3223,0,1.119489,44,37,225,239,75,8,150,8,73,"NA:N,SA:N",0A19|1A2|2A1|3E3|4A0|5A9|6E2|7A13|8A0|9E13|10E9|11N1|12E10
240,122580,win,380,97,276.29,13,0,0.3210,0,1.146178,50,0,158,174,48,6,110,2,44,"NA:A,SA:A",0A0|1A0|2A2|3A3|4A8|5A1|6A12|7A1|8A6|9A1|10A1|11A14|12A1
241,123267,win,687,129,130.44,13,0,0.3186,0,1.142749,215,0,403,220,64,4,141,1,63,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9A2|10A1|11A20|12A13
242,123823,timeout,556,150,343.75,7,5,0.3166,0,1.133364,28,61,225,256,75,13,161,14,68,"NA:N,SA:N",0A9|1A0|2A1|3E7|4A2|5A1|6E19|7A0|8A15|9E20|10E7|11N1|12E8
243,124558,win,735,143,258.17,13,0,0.3140,0,1.133895,198,0,406,258,71,8,169,4,70,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A17|9A3|10A0|11A5|12A13
244,125081,timeout,523,150,425.55,7,6,0.3122,0,1.102354,53,100,225,223,75,16,124,17,74,"NA:N,SA:E",0A20|1A4|2A1|3A1|4A14|5A13|6E3|7A0|8E17|9E20|10E20|11E20|12E20
