121,45070,timeout,413,100,99.89,1,12,0.8573,0,0.821544,6,223,175,202,36,10,118,20,25,"NA:E,SA:N",0E18|1E19|2E18|3E19|4E18|5E18|6E19|7E18|8E18|9E18|10E20|11E20|12A6
122,45431,timeout,361,100,115.22,7,5,0.8561,0,0.829428,54,39,163,149,49,8,82,10,44,"NA:N,SA:N",0A6|1A1|2A20|3E3|4A1|5A8|6E20|7A17|8A1|9E10|10E3|11N1|12E3
123,45788,timeout,357,100,44.52,8,5,0.8550,0,0.848347,46,36,158,149,50,6,85,7,49,"NA:N,SA:A",0E1|1E3|2A6|3E4|4E12|5A9|6E16|7A1|8A5|9A2|10A1|11A19|12A3
124,46143,timeout,355,100,136.57,7,5,0.8539,0,0.856601,111,59,190,115,50,6,51,8,47,"NA:N,SA:N",0A20|1A20|2A20|3A2|4A20|5A9|6E20|7A20|8E17|9E10|10E6|11N1|12E6
125,46497,timeout,354,100,51.61,4,9,0.8528,0,0.880660,22,45,149,158,47,7,90,11,38,"NA:N,SA:N",0E1|1E1|2E1|3E7|4E12|5E3|6E3|7A2|8A1|9A2|10E14|11A17|12E3
126,46855,timeout,358,100,183.76,6,6,0.8516,0,0.822227,40,38,152,156,50,14,84,16,40,"NA:N,SA:N",0E1|1E3|2A15|3A2|4E19|5A3|6A1|7A1|8A18|9E9|10E3|11N1|12E3
127,47205,timeout,350,100,80.86,4,8,0.8505,0,0.835063,23,47,150,150,50,8,84,13,46,"NA:N,SA:N",0E1|1E3|2A17|3E3|4E19|5A1|6A4|7A1|8E7|9E3|10E6|11N1|12E5
128,47559,timeout,354,100,102.98,5,8,0.8494,0,0.854488,40,28,150,154,50,8,88,12,42,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E1|5E1|6A1|7E2|8A16|9A20|10E20|11A2|12A1
129,47907,timeout,348,100,92.99,6,6,0.8483,0,0.833149,34,30,150,148,50,7,84,9,45,"NA:N,SA:N",0E3|1A8|2A13|3E1|4A1|5A1|6E15|7A9|8A2|9E5|10E3|11N1|12E3
130,48249,timeout,342,100,47.82,4,8,0.8472,0,0.832698,30,47,150,142,50,5,80,9,46,"NA:N,SA:N",0E1|1E1|2A10|3E3|4E5|5A1|6E19|7A1|8A18|9E12|10E3|11N1|12E3
131,48588,timeout,339,100,75.04,3,10,0.8461,0,0.850947,36,48,149,140,50,7,75,13,43,"NA:E,SA:N",0E1|1E1|2E1|3E1|4E1|5E4|6E14|7E3|8E3|9A12|10E19|11A20|12A4
132,49005,timeout,417,100,79.01,8,4,0.8448,0,0.822426,153,50,252,115,50,0,57,1,48,"NA:N,SA:N",0A20|1A20|2A20|3A18|4A16|5A20|6A19|7A20|8E11|9E17|10E11|11N1|12E11
133,49321,timeout,316,100,-26.94,6,6,0.8438,0,0.858461,54,73,155,112,49,1,52,3,43,"NA:N,SA:N",0A2|1A19|2A1|3E19|4A11|5A7|6E20|7A14|8E19|9E5|10E5|11N1|12E5
134,49690,timeout,369,100,176.38,7,5,0.8426,0,0.840197,21,24,152,167,50,12,96,14,43,"NA:N,SA:N",0A2|1A1|2A8|3E4|4A1|5A2|6E10|7A6|8A1|9E5|10E2|11N1|12E3
135,50024,timeout,334,100,13.95,5,7,0.8416,0,0.806953,50,50,152,132,50,4,70,7,47,"NA:N,SA:N",0E1|1E6|2A20|3E16|4A19|5A6|6A1|7A4|8E18|9E3|10E3|11N1|12E3
136,50330,timeout,306,100,24.76,7,5,0.8406,0,0.773207,75,53,150,106,50,1,47,3,47,"NA:N,SA:N",0A4|1A7|2A20|3E13|4A10|5A1|6A18|7A15|8E18|9E8|10E7|11N1|12E7
137,50704,timeout,374,100,191.60,6,6,0.8394,0,0.845436,37,33,155,169,50,13,98,16,45,"NA:N,SA:N",0E1|1A9|2A4|3A2|4E9|5A1|6A1|7A20|8E14|9E5|10E2|11N1|12E2
138,51034,timeout,330,100,-2.36,5,7,0.8384,0,0.805324,31,54,150,130,50,2,71,5,45,"NA:N,SA:N",0E3|1A20|2A4|3E9|4A2|5A2|6E5|7A3|8E10|9E9|10E9|11N1|12E9
139,51395,timeout,361,100,95.89,6,7,0.8372,0,0.822929,18,39,150,161,50,9,93,13,43,"NA:N,SA:N",0E1|1E1|2A1|3E16|4E1|5A2|6E4|7E10|8A3|9A8|10A1|11A3|12E6
140,51732,timeout,337,100,7.29,2,11,0.8362,0,0.801893,32,147,143,144,50,3,83,10,33,"NA:E,SA:N",0E11|1E10|2E11|3E11|4E11|5E11|6E11|7E11|8E20|9A18|10E20|11A14|12E20
141,52087,timeout,355,100,138.73,5,7,0.8351,0,0.825106,32,33,150,155,50,9,89,12,44,"NA:N,SA:N",0A1|1E1|2A3|3A4|4E9|5A4|6E11|7A20|8E2|9E4|10E3|11N1|12E3
142,52437,timeout,350,100,54.40,8,5,0.8339,0,0.831936,44,30,150,150,50,5,87,6,46,"NA:N,SA:N",0E1|1E1|2A8|3A1|4E19|5A1|6A3|7A15|8A2|9A7|10E8|11A7|12E1
143,52808,timeout,371,100,71.75,4,8,0.8328,0,0.824614,35,33,165,156,50,7,91,12,49,"NA:N,SA:N",0E1|1E1|2A12|3E4|4E2|5A1|6E18|7A19|8A3|9E4|10E2|11N1|12E1
144,53139,timeout,331,100,11.55,5,7,0.8317,0,0.802293,45,53,150,131,50,5,69,8,39,"NA:N,SA:N",0E2|1E1|2A1|3A16|4E20|5A17|6A1|7E20|8A10|9E5|10E2|11N1|12E3
145,53500,timeout,361,100,5.86,5,7,0.8306,0,0.791756,13,31,150,161,50,4,99,8,41,"NA:N,SA:N",0E1|1E1|2A1|3E5|4E17|5A1|6A4|7A5|8A2|9E3|10E2|11N1|12E2
146,53852,timeout,352,100,49.80,8,4,0.8295,0,0.776683,45,24,152,150,50,4,88,4,42,"NA:N,SA:N",0A6|1A16|2A3|3A3|4A2|5A2|6A8|7A5|8E13|9E4|10E3|11N1|12E4
147,54191,timeout,339,100,101.17,7,5,0.8284,0,0.806100,46,34,150,139,50,7,74,9,46,"NA:N,SA:N",0A4|1A1|2A17|3E7|4A1|5A12|6E20|7A10|8A1|9E3|10E2|11N1|12E2
148,54563,timeout,372,100,170.68,7,6,0.8272,0,0.794298,73,46,178,144,50,11,74,14,42,"NA:N,SA:A",0E1|1E4|2E14|3E19|4E7|5E1|6A12|7A1|8A20|9A12|10A20|11A4|12A4
149,54922,timeout,359,100,-15.41,6,6,0.8261,0,0.828888,56,50,172,137,50,1,77,4,45,"NA:N,SA:N",0A1|1A17|2A5|3E12|4A19|5A4|6E3|7A10|8E9|9E9|10E9|11N1|12E8
150,55264,timeout,342,100,61.04,5,7,0.8250,0,0.854888,36,47,153,140,49,5,76,9,45,"NA:N,SA:N",0E1|1A12|2A2|3E3|4A2|5A1|6E18|7A19|8E6|9E6|10E7|11N1|12E6
151,55624,timeout,360,100,73.78,5,7,0.8239,0,0.776085,69,48,175,135,50,5,71,10,47,"NA:N,SA:N",0E1|1E3|2A20|3E10|4E20|5A13|6A5|7A20|8A11|9E7|10E3|11N1|12E4
152,55971,timeout,347,100,101.34,5,7,0.8228,0,0.798377,63,43,165,132,50,6,68,10,48,"NA:N,SA:N",0E1|1A20|2A2|3E5|4A19|5A20|6E16|7A2|8E6|9E9|10E3|11N1|12E3
153,56302,timeout,331,100,42.24,7,5,0.8217,0,0.810621,60,30,150,131,50,4,70,5,44,"NA:N,SA:N",0E3|1A20|2A4|3E16|4A3|5A1|6A14|7A1|8A17|9E4|10E4|11N1|12E3
154,56652,timeout,350,100,63.79,8,4,0.8206,0,0.834570,88,45,180,120,50,2,60,3,50,"NA:N,SA:N",0A15|1A20|2A2|3A7|4A20|5A15|6A5|7A4|8E18|9E10|10E9|11N1|12E8
155,57031,timeout,379,100,123.51,8,4,0.8194,0,0.782660,115,36,205,124,50,4,62,5,47,"NA:N,SA:N",0A20|1A20|2A20|3A13|4A6|5A9|6A18|7A9|8E5|9E15|10E8|11N1|12E8
156,57396,timeout,365,100,33.39,7,5,0.8182,0,0.772407,77,35,182,133,50,1,73,3,47,"NA:N,SA:N",0A14|1A6|2A20|3E5|4A6|5A11|6E6|7A19|8A1|9E12|10E6|11N1|12E6
157,57757,timeout,361,100,224.21,7,6,0.8171,0,0.811765,41,31,150,161,50,16,87,17,42,"NA:N,SA:N",0E1|1E1|2E3|3E1|4E5|5A2|6A1|7A1|8A11|9A17|10E20|11A1|12A8
158,58097,timeout,340,100,35.57,4,8,0.8160,0,0.768670,27,43,150,140,50,4,78,9,46,"NA:N,SA:N",0E1|1E9|2A19|3E9|4E3|5A3|6A4|7A1|8E12|9E3|10E3|11N1|12E3
159,58429,timeout,332,100,12.10,5,7,0.8150,0,0.793837,54,43,152,130,50,2,70,5,43,"NA:N,SA:N",0E1|1E1|2A20|3E13|4A2|5A12|6A2|7A18|8E13|9E5|10E5|11N1|12E5
160,58751,timeout,322,100,-36.01,4,8,0.8140,0,0.808509,52,64,152,120,50,1,61,5,44,"NA:N,SA:N",0E2|1E1|2A20|3E20|4E12|5A4|6E17|7A20|8A8|9E6|10E3|11N1|12E3
161,59125,timeout,374,100,225.82,7,6,0.8128,0,0.756927,91,39,182,142,50,12,72,14,44,"NA:N,SA:A",0E1|1E1|2E1|3E2|4E20|5E14|6A7|7A20|8A3|9A19|10A2|11A20|12A20
162,59470,timeout,345,100,61.47,5,7,0.8117,0,0.763980,34,54,150,145,50,9,79,12,40,"NA:N,SA:N",0E1|1E10|2A1|3A16|4E20|5A3|6A13|7E16|8A1|9E3|10E2|11N1|12E2
163,59893,timeout,423,100,176.06,8,5,0.8103,0,0.769788,106,36,220,153,50,10,83,12,48,"NA:N,SA:A",0E2|1E1|2A2|3E12|4A1|5E1|6E20|7A13|8A20|9A20|10A10|11A20|12A20
164,60239,timeout,346,100,5.35,3,9,0.8092,0,0.852827,34,49,152,144,50,4,82,9,45,"NA:N,SA:N",0E1|1E3|2A1|3E5|4E20|5A14|6E9|7A19|8E4|9E2|10E2|11N1|12E3
165,60581,timeout,342,100,251.62,9,4,0.8082,0,0.796623,72,30,150,142,50,13,71,13,47,"NA:N,SA:N",0A1|1A16|2A9|3A1|4E8|5A2|6E16|7A19|8A15|9A1|10E2|11A8|12E4
166,60909,timeout,328,100,14.55,6,6,0.8071,0,0.824332,54,39,150,128,50,2,69,4,45,"NA:N,SA:N",0A18|1A2|2A3|3E8|4A1|5A11|6E17|7A19|8E7|9E2|10E2|11N1|12E3
167,61207,timeout,298,100,22.91,6,6,0.8062,0,0.747610,94,62,152,96,50,0,38,2,48,"NA:N,SA:N",0A6|1A20|2A9|3E7|4A19|5A20|6E3|7A20|8E17|9E12|10E12|11N1|12E11
168,61540,timeout,333,100,119.69,7,6,0.8051,0,0.822279,71,32,153,131,49,7,65,9,44,"NA:N,SA:N",0E1|1E1|2A1|3E20|4E2|5A16|6A17|7A20|8A4|9A3|10E6|11A10|12E2
169,61906,timeout,366,100,96.43,6,6,0.8040,0,0.777685,20,26,150,166,50,8,101,10,42,"NA:N,SA:N",0E1|1A3|2A1|3E1|4A6|5A1|6E18|7A2|8A7|9E1|10E2|11N1|12E3
170,62214,timeout,308,100,45.92,3,9,0.8030,0,0.797134,56,64,146,112,50,3,53,7,43,"NA:N,SA:N",0E1|1E1|2E1|3E4|4E18|5A16|6E20|7A20|8A20|9E13|10E3|11N1|12E3
171,62564,timeout,350,100,9.38,5,7,0.8019,0,0.778386,49,50,165,135,50,3,74,7,43,"NA:N,SA:N",0E1|1E1|2A1|3E7|4E20|5A1|6A7|7A20|8A20|9E17|10E2|11N1|12E2
172,62907,timeout,343,100,75.56,7,5,0.8008,0,0.793371,41,20,150,143,50,5,81,6,44,"NA:N,SA:N",0A4|1A4|2A1|3A2|4A9|5A1|6E8|7A20|8E6|9E3|10E1|11N1|12E2
173,63245,timeout,338,100,-17.06,4,8,0.7997,0,0.784815,58,47,155,133,50,2,73,7,46,"NA:N,SA:N",0E1|1E4|2A19|3E4|4E9|5A20|6E12|7A18|8A1|9E7|10E5|11N1|12E5
174,63588,timeout,343,100,101.41,5,7,0.7986,0,0.736504,45,41,150,143,50,7,79,10,44,"NA:N,SA:N",0E1|1E1|2A3|3E8|4A9|5A6|6A7|7A20|8E20|9E4|10E3|11N1|12E4
175,63923,timeout,335,100,72.90,3,9,0.7976,0,0.756992,45,44,150,135,50,6,72,11,47,"NA:N,SA:N",0E1|1E1|2A19|3E2|4E12|5A6|6E16|7A20|8E5|9E2|10E2|11N1|12E3
176,64262,timeout,339,100,58.50,3,9,0.7965,0,0.812609,50,57,152,137,50,6,74,10,48,"NA:N,SA:N",0E1|1E1|2E1|3E6|4E14|5A15|6E20|7A20|8A15|9E9|10E3|11N1|12E2
177,64594,timeout,332,100,44.90,6,6,0.7955,0,0.805807,51,47,150,132,50,6,69,8,47,"NA:N,SA:N",0A2|1E1|2A9|3A4|4E20|5A1|6A20|7A15|8E17|9E3|10E3|11N1|12E3
178,64929,timeout,335,100,94.43,5,7,0.7944,0,0.810845,47,53,152,133,50,7,68,10,46,"NA:N,SA:N",0E3|1A20|2A1|3E15|4A3|5A20|6E11|7A3|8E16|9E2|10E3|11N1|12E3
179,65266,timeout,337,100,85.87,6,6,0.7933,0,0.798858,66,25,152,135,50,5,72,7,46,"NA:N,SA:N",0A5|1A16|2A1|3E1|4A15|5A12|6E11|7A17|8E3|9E3|10E3|11N1|12E4
180,65588,timeout,322,100,-42.30,7,5,0.7923,0,0.798883,60,60,155,118,49,1,58,2,47,"NA:N,SA:N",0A20|1A2|2A3|3E18|4A18|5A4|6E19|7A12|8A1|9E13|10E5|11N1|12E5
181,65899,timeout,311,100,46.21,7,5,0.7913,0,0.763441,72,54,150,111,50,3,51,4,48,"NA:N,SA:N",0A8|1A2|2A10|3E17|4A9|5A20|6E20|7A20|8A3|9E12|10E3|11N1|12E2
182,66238,timeout,339,100,20.06,8,4,0.7902,0,0.738386,54,41,157,132,50,3,70,4,45,"NA:N,SA:N",0A13|1A1|2A5|3A2|4A1|5A13|6E16|7A2|8A17|9E16|10E4|11N1|12E5
183,66568,timeout,330,100,135.38,3,9,0.7892,0,0.778546,40,51,141,139,50,9,72,15,41,"NA:N,SA:N",0E1|1E1|2E3|3E1|4E11|5A4|6E20|7A20|8A16|9E10|10E2|11N1|12E2
184,66877,timeout,309,100,67.58,5,7,0.7882,0,0.770924,64,66,150,109,50,4,48,7,46,"NA:N,SA:N",0E1|1E18|2A6|3E5|4A18|5A3|6E20|7A20|8A17|9E16|10E3|11N1|12E3
185,67230,timeout,353,100,152.61,9,3,0.7871,0,0.751288,40,21,150,153,50,9,87,8,49,"NA:N,SA:N",0A5|1A1|2A3|3A16|4A8|5A1|6E15|7A3|8A2|9A1|10E3|11N1|12E3
186,67563,timeout,333,100,209.41,11,2,0.7861,0,0.768021,87,40,160,123,50,10,54,9,46,"NA:A,SA:N",0A10|1A1|2A8|3A3|4A1|5A2|6A2|7A3|8A20|9A17|10E20|11A20|12E20
187,67908,timeout,345,100,213.51,6,7,0.7850,0,0.777388,49,38,150,145,50,13,74,16,42,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E1|5A5|6E20|7A20|8A14|9A1|10E13|11A2|12A7
188,68330,timeout,422,100,135.06,8,4,0.7836,0,0.806192,159,56,258,114,50,3,52,5,46,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A19|6A20|7A20|8E15|9E17|10E12|11N1|12E12
189,68656,timeout,326,100,1.48,9,4,0.7826,0,0.810044,69,48,153,124,49,2,64,1,46,"NA:N,SA:N",0A6|1A3|2A2|3E13|4A20|5A3|6E20|7A19|8A1|9A3|10E13|11A12|12E2
190,68963,timeout,307,100,25.02,6,6,0.7816,0,0.800215,74,63,153,105,49,1,46,3,47,"NA:N,SA:N",0A12|1A3|2A3|3E6|4A18|5A18|6E20|7A20|8E8|9E9|10E10|11N1|12E10
191,69312,timeout,349,100,11.54,4,8,0.7805,0,0.808488,62,52,170,129,50,2,70,6,48,"NA:N,SA:N",0E1|1E7|2A17|3E3|4E5|5A20|6A5|7A20|8E20|9E8|10E3|11N1|12E5
192,69639,timeout,327,100,61.09,4,8,0.7795,0,0.789963,54,53,150,127,50,5,65,9,45,"NA:N,SA:N",0E1|1E3|2A18|3E5|4E17|5A15|6A10|7A11|8E18|9E3|10E3|11N1|12E3
193,69938,timeout,299,100,-8.26,6,6,0.7785,0,0.738784,78,63,150,99,50,0,41,3,47,"NA:N,SA:N",0A18|1A20|2A2|3E13|4A2|5A19|6E18|7A17|8E18|9E5|10E4|11N1|12E5
194,70273,timeout,335,100,0.53,2,10,0.7775,0,0.757685,37,48,148,137,50,3,77,9,45,"NA:N,SA:N",0E1|1E1|2E5|3E7|4E20|5A19|6E3|7A18|8E3|9E3|10E3|11N1|12E2
195,70592,timeout,319,100,3.57,6,6,0.7765,0,0.774713,54,50,150,119,50,2,60,4,46,"NA:N,SA:N",0E1|1A4|2A5|3E19|4A20|5A2|6E20|7A3|8A20|9E2|10E3|11N1|12E5
196,70947,timeout,355,100,119.87,5,7,0.7753,0,0.755568,44,36,152,155,48,9,86,12,40,"NA:N,SA:N",0A8|1E1|2A3|3E3|4E8|5A1|6A12|7A20|8E11|9E4|10E4|11N1|12E5
197,71263,timeout,316,100,-45.84,6,6,0.7743,0,0.715559,50,63,150,116,50,0,59,2,45,"NA:N,SA:N",0A12|1A2|2A8|3E20|4A19|5A8|6E20|7A1|8E11|9E4|10E4|11N1|12E4
198,71577,timeout,314,100,58.42,4,8,0.7733,0,0.802644,70,62,152,114,48,4,51,6,40,"NA:N,SA:N",0E1|1E4|2E7|3E18|4E18|5A19|6A20|7A20|8A11|9E6|10E4|11N1|12E4
199,71896,timeout,319,100,-20.51,4,8,0.7723,0,0.759284,46,55,150,119,50,1,61,5,48,"NA:N,SA:N",0E1|1E1|2A4|3E15|4E12|5A19|6A3|7A20|8E15|9E4|10E3|11N1|12E4
200,72255,timeout,359,100,71.45,2,10,0.7712,0,0.781662,38,38,160,153,46,6,85,12,34,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E3|5E1|6E15|7A18|8A20|9E9|10E3|11N1|12E3
201,72554,timeout,299,100,46.19,7,5,0.7702,0,0.743269,66,77,150,99,50,2,40,3,48,"NA:N,SA:N",0A10|1A1|2A2|3E19|4A20|5A12|6A20|7A1|8E20|9E13|10E13|11N1|12E12
202,72873,timeout,319,100,32.61,7,5,0.7692,0,0.793576,60,50,153,117,49,2,58,2,44,"NA:N,SA:N",0E3|1A6|2A20|3E20|4A20|5A2|6E20|7A6|8A5|9A1|10E2|11N1|12E5
203,73210,timeout,337,100,214.93,5,7,0.7682,0,0.780976,63,33,150,137,50,12,68,15,45,"NA:N,SA:N",0E1|1E1|2E1|3A1|4E16|5A19|6A4|7A19|8A20|9E5|10E5|11N1|12E4
204,73530,timeout,320,100,2.86,5,7,0.7672,0,0.732931,50,53,150,120,50,2,61,5,44,"NA:N,SA:N",0E1|1A15|2A1|3E13|4A14|5A3|6E20|7A17|8E10|9E3|10E3|11N1|12E3
205,73903,timeout,373,100,115.86,8,5,0.7660,0,0.739225,49,29,167,157,49,8,90,8,44,"NA:N,SA:A",0E1|1E5|2A2|3E1|4E11|5A1|6E11|7A12|8A4|9A1|10A3|11A20|12A6
206,74225,timeout,322,100,85.63,5,8,0.7650,0,0.767217,64,56,153,120,49,6,57,8,41,"NA:N,SA:N",0E1|1E1|2E3|3E12|4E15|5A5|6E9|7A18|8A13|9A20|10E14|11A8|12E1
207,74544,timeout,319,100,66.63,7,5,0.7639,0,0.738659,73,41,150,119,50,4,58,5,48,"NA:N,SA:N",0E6|1A3|2A5|3A3|4A20|5A20|6A20|7A2|8E20|9E5|10E5|11N1|12E5
208,74909,timeout,365,100,105.95,10,3,0.7628,0,0.770978,59,36,164,151,50,9,83,8,43,"NA:N,SA:A",0A9|1E4|2A1|3A1|4E13|5A1|6A1|7E19|8A19|9A2|10A1|11A12|12A12
209,75240,timeout,331,100,125.33,6,7,0.7617,0,0.746594,61,46,152,129,50,7,63,10,41,"NA:N,SA:N",0E1|1E1|2E9|3E7|4E20|5A6|6A20|7A20|8A7|9A4|10E4|11A4|12E4
210,75584,timeout,344,100,52.57,5,7,0.7607,0,0.760652,35,52,153,142,49,6,79,8,48,"NA:N,SA:N",0E1|1E1|2A2|3E17|4E3|5A1|6A5|7A7|8A20|9E20|10E5|11N1|12E5
211,75908,timeout,324,100,13.95,5,7,0.7596,0,0.759536,61,57,152,122,50,3,61,6,36,"NA:N,SA:N",0A4|1E3|2A5|3A19|4E20|5A20|6A13|7E15|8E11|9E3|10E3|11N1|12E2
212,76241,timeout,333,100,128.19,5,8,0.7586,0,0.786130,65,41,150,133,50,8,67,12,46,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E1|5E3|6E20|7A20|8A15|9A2|10E13|11A20|12A8
213,76575,timeout,334,100,62.31,6,6,0.7575,0,0.725173,54,49,155,130,49,4,66,7,46,"NA:N,SA:N",0A2|1A15|2A1|3E13|4A18|5A16|6E20|7A2|8E3|9E7|10E3|11N1|12E3
214,76902,timeout,327,100,85.82,7,5,0.7565,0,0.757094,77,28,153,125,49,4,63,5,48,"NA:N,SA:N",0A13|1A17|2A1|3A20|4A20|5A1|6E7|7A5|8E12|9E3|10E3|11N1|12E3
215,77226,timeout,324,100,25.04,5,7,0.7555,0,0.744802,77,54,157,117,50,3,55,7,45,"NA:N,SA:N",0E1|1E2|2A11|3E16|4A17|5A20|6E19|7A20|8A9|9E12|10E1|11N1|12E3
216,77548,timeout,322,100,101.72,5,7,0.7544,0,0.762482,59,57,150,122,50,7,59,8,43,"NA:N,SA:N",0E1|1E8|2A1|3A19|4E20|5A12|6E20|7A7|8A20|9E3|10E3|11N1|12E2
217,77864,timeout,316,100,3.06,4,8,0.7534,0,0.747312,55,63,152,114,50,1,55,5,48,"NA:N,SA:N",0E1|1E17|2A19|3E5|4A12|5A4|6E19|7A20|8E15|9E1|10E2|11N1|12E3
218,78212,timeout,348,100,37.94,4,8,0.7523,0,0.763968,33,29,152,146,50,4,85,7,45,"NA:N,SA:N",0E1|1E1|2A7|3E8|4E6|5A4|6E3|7A20|8A2|9E2|10E4|11N1|12E4
219,78528,timeout,316,100,35.61,6,6,0.7513,0,0.724111,65,65,152,114,50,2,54,4,42,"NA:N,SA:N",0E2|1E19|2A5|3E16|4A14|5A1|6A14|7A20|8A11|9E18|10E5|11N1|12E5
220,78856,timeout,328,100,48.63,4,8,0.7503,0,0.745476,55,64,150,132,46,6,66,9,35,"NA:N,SA:N",0E1|1E11|2A20|3A3|4E17|5A12|6E19|7A20|8E5|9E4|10E3|11N1|12E4
221,79187,timeout,331,100,18.57,4,8,0.7492,0,0.766810,47,62,152,129,50,6,66,9,42,"NA:N,SA:N",0E1|1E1|2A7|3E12|4E20|5A20|6A12|7A8|8E20|9E2|10E3|11N1|12E3
222,79515,timeout,328,100,30.33,3,9,0.7482,0,0.734937,49,66,155,124,49,3,62,8,43,"NA:N,SA:N",0E1|1E6|2A9|3E1|4E20|5A20|6E13|7A20|8E13|9E3|10E5|11N1|12E4
223,79848,timeout,333,100,90.31,5,7,0.7471,0,0.753679,64,40,153,131,49,6,67,9,47,"NA:N,SA:N",0E1|1E3|2A20|3E10|4E19|5A20|6A18|7A5|8A1|9E2|10E2|11N1|12E3
224,80171,timeout,323,100,124.72,4,8,0.7461,0,0.734332,62,53,150,123,50,8,57,13,46,"NA:N,SA:N",0E1|1E1|2E1|3E6|4E20|5A19|6A18|7A20|8A5|9E18|10E3|11N1|12E3
225,80481,timeout,310,100,80.58,5,7,0.7451,0,0.735683,90,53,152,108,50,4,46,7,46,"NA:N,SA:N",0E1|1E16|2A20|3E1|4A20|5A10|6E20|7A20|8A20|9E8|10E2|11N1|12E5
226,80814,timeout,333,100,25.11,8,5,0.7441,0,0.790313,43,54,153,131,49,3,68,5,44,"NA:N,SA:N",0E6|1A6|2A3|3E20|4A3|5A20|6E20|7A2|8A3|9A3|10E5|11A3|12E3
227,81134,timeout,320,100,114.34,8,4,0.7431,0,0.752883,78,41,153,118,49,6,55,4,45,"NA:N,SA:N",0A10|1A1|2A2|3A6|4A20|5A18|6E17|7A20|8A1|9E16|10E3|11N1|12E5
228,81463,timeout,329,100,2.89,6,6,0.7420,0,0.729298,39,44,150,129,50,1,72,2,45,"NA:N,SA:N",0A9|1A1|2A1|3E19|4A20|5A1|6E8|7A7|8E3|9E5|10E5|11N1|12E4
229,81787,timeout,324,100,46.79,10,3,0.7410,0,0.736034,51,49,150,124,50,5,60,5,46,"NA:N,SA:N",0A5|1A1|2A1|3E19|4A3|5A1|6E14|7A13|8A1|9A17|10A1|11A8|12E16
230,82119,timeout,332,100,153.88,5,7,0.7400,0,0.757287,59,48,153,130,49,9,64,11,45,"NA:N,SA:N",0E1|1A2|2A2|3E1|4E3|5A20|6E19|7A15|8A20|9E17|10E3|11N1|12E4
231,82438,timeout,319,100,57.43,6,7,0.7389,0,0.738775,67,55,150,119,50,5,57,7,47,"NA:N,SA:N",0E1|1E9|2E1|3E11|4E10|5A20|6E3|7A1|8A2|9A4|10E20|11A20|12A20
232,82773,timeout,335,100,66.99,7,6,0.7379,0,0.791721,32,52,150,135,50,6,71,8,44,"NA:N,SA:N",0E1|1E4|2A1|3E14|4E20|5A4|6A1|7A3|8A1|9A20|10E8|11A2|12E5
233,83115,timeout,342,100,117.99,7,6,0.7368,0,0.744925,55,43,152,140,50,8,73,10,44,"NA:N,SA:N",0E1|1E1|2A2|3E11|4A3|5A5|6E3|7E7|8A15|9A20|10E20|11A3|12A7
234,83447,timeout,332,100,-20.87,5,7,0.7358,0,0.749829,55,59,155,128,49,2,69,3,43,"NA:N,SA:N",0E1|1A14|2A15|3E13|4A1|5A5|6E20|7A20|8E13|9E4|10E4|11N1|12E4
235,83776,timeout,329,100,57.61,4,8,0.7347,0,0.739791,53,55,153,127,49,4,65,8,41,"NA:N,SA:N",0E1|1E1|2E1|3E15|4E20|5A4|6A19|7A10|8A20|9E11|10E3|11N1|12E3
236,84101,timeout,325,100,58.68,4,8,0.7337,0,0.722402,50,56,150,125,50,5,63,9,46,"NA:N,SA:N",0E1|1E4|2A13|3E1|4E20|5A15|6E20|7A20|8A2|9E5|10E2|11N1|12E3
237,84425,timeout,324,100,77.51,5,7,0.7327,0,0.746296,60,45,153,122,49,4,60,7,46,"NA:N,SA:N",0E1|1E4|2A18|3E1|4E20|5A18|6E14|7A9|8A11|9A4|10E3|11N1|12E2
238,84747,timeout,322,100,110.91,5,7,0.7316,0,0.705517,58,70,152,120,50,6,56,8,42,"NA:N,SA:N",0E1|1A1|2A18|3A2|4E20|5A20|6E18|7A17|8E20|9E3|10E3|11N1|12E5
239,85084,timeout,337,100,-25.98,4,8,0.7306,0,0.743823,43,48,150,137,50,3,77,7,31,"NA:N,SA:N",0E1|1E1|2A12|3E2|4E20|5A1|6A10|7A20|8E17|9E3|10E2|11N1|12E2
240,85400,timeout,316,100,5.66,5,7,0.7296,0,0.759154,70,47,150,116,50,1,57,5,43,"NA:N,SA:N",0A13|1E4|2A14|3A20|4E16|5A20|6A3|7E13|8E4|9E3|10E3|11N1|12E4
241,85725,timeout,325,100,0.22,4,8,0.7285,0,0.751539,50,55,152,123,50,2,62,7,43,"NA:N,SA:N",0E1|1E1|2A20|3E13|4E18|5A6|6A4|7A20|8E11|9E3|10E4|11N1|12E4
242,86033,timeout,308,100,105.79,5,7,0.7276,0,0.748645,78,61,150,108,50,5,47,7,47,"NA:N,SA:N",0E3|1A12|2A19|3E17|4A20|5A7|6E20|7A20|8E8|9E4|10E5|11N1|12E4
